CookerStat, GenerateAssetRegistry=0.030994, Initialize=0.135057, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.646240, FlushAsyncLoading=0.015777, FlushStreamingFunc=0.074726, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.877317, TagPackageExports=11.958394, BeginCacheForCookedPlatformData=0.003323, SerializeImports=13.895691, GatherLocalizableTextData=79.057579, MarkNames=0.156365, SerializeSummary=0.020206, SerializeNames=0.399914, SerializeGatherableTextData=0.823352, BuildExportMap=0.331555, SortExportsNonSeekfree=3.079198, SortExportsSeekfreeConstructor=0.066973, SortExportsSeekfreeInner=16.517687, SortExportsSeekfree=0.004984, BuildDependencyMap=0.204798, SerializeImportMap=0.026569, SerializeExportMap=0.117343, SerializeDependencyMap=0.029061, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.423838, SerializeExports=21.388058, SerializeBulkData=0.018820, MoveFile=3.867403, UnaccountedTime=2.695892, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.208690, FlushAsyncLoading=0.006363, FlushStreamingFunc=0.069745, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.269562, TagPackageExports=13.915617, BeginCacheForCookedPlatformData=0.003874, SerializeImports=16.347208, GatherLocalizableTextData=36.909977, MarkNames=0.181552, SerializeSummary=0.018544, SerializeNames=0.377219, SerializeGatherableTextData=0.442259, BuildExportMap=0.317991, SortExportsNonSeekfree=3.359001, SortExportsSeekfreeConstructor=0.064209, SortExportsSeekfreeInner=19.557585, SortExportsSeekfree=0.004705, BuildDependencyMap=0.212550, SerializeImportMap=0.023801, SerializeExportMap=0.125092, SerializeDependencyMap=0.032101, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.531774, SerializeExports=25.355370, SerializeBulkData=0.005815, MoveFile=3.927458, UnaccountedTime=1.408696, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.877089, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.067253, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.251297, TagPackageExports=10.745645, BeginCacheForCookedPlatformData=0.002488, SerializeImports=12.691248, GatherLocalizableTextData=33.779022, MarkNames=0.096865, SerializeSummary=0.016328, SerializeNames=0.308029, SerializeGatherableTextData=0.365876, BuildExportMap=0.281461, SortExportsNonSeekfree=2.814896, SortExportsSeekfreeConstructor=0.051476, SortExportsSeekfreeInner=15.435844, SortExportsSeekfree=0.004150, BuildDependencyMap=0.164948, SerializeImportMap=0.018820, SerializeExportMap=0.121497, SerializeDependencyMap=0.026293, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.232600, SerializeExports=20.065714, SerializeBulkData=0.006363, MoveFile=3.877089, UnaccountedTime=1.335908, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.439814, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.083860, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.231646, TagPackageExports=11.245467, BeginCacheForCookedPlatformData=0.003044, SerializeImports=13.351034, GatherLocalizableTextData=43.435078, MarkNames=0.105996, SerializeSummary=0.014946, SerializeNames=0.339858, SerializeGatherableTextData=0.533033, BuildExportMap=0.301667, SortExportsNonSeekfree=2.971537, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=16.090099, SortExportsSeekfree=0.004429, BuildDependencyMap=0.184596, SerializeImportMap=0.019096, SerializeExportMap=0.120111, SerializeDependencyMap=0.025462, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.227064, SerializeExports=20.992018, SerializeBulkData=0.006642, MoveFile=4.553486, UnaccountedTime=1.333691, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.488801, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.115961, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.258215, TagPackageExports=11.518072, BeginCacheForCookedPlatformData=0.002768, SerializeImports=13.336088, GatherLocalizableTextData=43.626865, MarkNames=0.099082, SerializeSummary=0.015497, SerializeNames=0.325188, SerializeGatherableTextData=0.457205, BuildExportMap=0.271775, SortExportsNonSeekfree=3.036026, SortExportsSeekfreeConstructor=0.050370, SortExportsSeekfreeInner=16.492500, SortExportsSeekfree=0.004154, BuildDependencyMap=0.186533, SerializeImportMap=0.019096, SerializeExportMap=0.114854, SerializeDependencyMap=0.028782, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.223745, SerializeExports=20.879932, SerializeBulkData=0.005811, MoveFile=4.194807, UnaccountedTime=1.377419, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.692769, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.086900, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.234414, TagPackageExports=12.477312, BeginCacheForCookedPlatformData=0.003047, SerializeImports=14.612768, GatherLocalizableTextData=35.261333, MarkNames=0.114303, SerializeSummary=0.015222, SerializeNames=0.310242, SerializeGatherableTextData=0.383310, BuildExportMap=0.288934, SortExportsNonSeekfree=3.005028, SortExportsSeekfreeConstructor=0.074446, SortExportsSeekfreeInner=17.779701, SortExportsSeekfree=0.006091, BuildDependencyMap=0.208952, SerializeImportMap=0.021588, SerializeExportMap=0.114579, SerializeDependencyMap=0.036534, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.373748, SerializeExports=22.667780, SerializeBulkData=0.006642, MoveFile=5.958855, UnaccountedTime=1.470685, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.324926, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.253234, TagPackageExports=11.742525, BeginCacheForCookedPlatformData=0.002768, SerializeImports=13.825119, GatherLocalizableTextData=32.621346, MarkNames=0.099357, SerializeSummary=0.014666, SerializeNames=0.325743, SerializeGatherableTextData=0.347607, BuildExportMap=0.290319, SortExportsNonSeekfree=2.806038, SortExportsSeekfreeConstructor=0.053693, SortExportsSeekfreeInner=16.874981, SortExportsSeekfree=0.004429, BuildDependencyMap=0.198159, SerializeImportMap=0.023801, SerializeExportMap=0.125371, SerializeDependencyMap=0.023801, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.271898, SerializeExports=21.421268, SerializeBulkData=0.006367, MoveFile=3.838897, UnaccountedTime=1.331478, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.587876, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.225835, TagPackageExports=12.373529, BeginCacheForCookedPlatformData=0.003044, SerializeImports=14.423191, GatherLocalizableTextData=32.897552, MarkNames=0.093546, SerializeSummary=0.013560, SerializeNames=0.306647, SerializeGatherableTextData=0.370026, BuildExportMap=0.289764, SortExportsNonSeekfree=3.126245, SortExportsSeekfreeConstructor=0.051755, SortExportsSeekfreeInner=17.256073, SortExportsSeekfree=0.004705, BuildDependencyMap=0.200372, SerializeImportMap=0.020478, SerializeExportMap=0.149176, SerializeDependencyMap=0.027400, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.365720, SerializeExports=22.483461, SerializeBulkData=0.007197, MoveFile=4.234932, UnaccountedTime=1.421425, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.545254, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.091884, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.225279, TagPackageExports=12.317900, BeginCacheForCookedPlatformData=0.002768, SerializeImports=14.505115, GatherLocalizableTextData=32.662029, MarkNames=0.097971, SerializeSummary=0.014115, SerializeNames=0.304431, SerializeGatherableTextData=0.346225, BuildExportMap=0.285614, SortExportsNonSeekfree=3.126245, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=17.142609, SortExportsSeekfree=0.004705, BuildDependencyMap=0.195667, SerializeImportMap=0.020757, SerializeExportMap=0.122603, SerializeDependencyMap=0.026569, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.298191, SerializeExports=22.282812, SerializeBulkData=0.006918, MoveFile=4.196193, UnaccountedTime=1.327600, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.587324, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.124265, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.242162, TagPackageExports=12.369930, BeginCacheForCookedPlatformData=0.003044, SerializeImports=14.570977, GatherLocalizableTextData=32.744228, MarkNames=0.092160, SerializeSummary=0.013839, SerializeNames=0.306647, SerializeGatherableTextData=0.342347, BuildExportMap=0.254896, SortExportsNonSeekfree=2.892386, SortExportsSeekfreeConstructor=0.050645, SortExportsSeekfreeInner=17.131258, SortExportsSeekfree=0.004429, BuildDependencyMap=0.184875, SerializeImportMap=0.017714, SerializeExportMap=0.112917, SerializeDependencyMap=0.023521, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.291825, SerializeExports=22.603575, SerializeBulkData=0.006363, MoveFile=30.889954, UnaccountedTime=0.254340, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
SavePackageTransactionId4DEE1BEF456E5A283B3C4A8684FF87AB_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=3.424592, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.120666, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.228047, TagPackageExports=12.302402, BeginCacheForCookedPlatformData=0.002768, SerializeImports=14.259354, GatherLocalizableTextData=31.891815, MarkNames=0.112087, SerializeSummary=0.016052, SerializeNames=0.313565, SerializeGatherableTextData=0.358123, BuildExportMap=0.296406, SortExportsNonSeekfree=2.995342, SortExportsSeekfreeConstructor=0.050645, SortExportsSeekfreeInner=16.775902, SortExportsSeekfree=0.004705, BuildDependencyMap=0.206463, SerializeImportMap=0.016883, SerializeExportMap=0.104614, SerializeDependencyMap=0.023801, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.263594, SerializeExports=22.236042, SerializeBulkData=0.005811, MoveFile=4.402097, UnaccountedTime=1.507774, RunGuid=RunID01C3912C483CF7001E9894BE4EF35E12
