CookerStat, GenerateAssetRegistry=0.023801, Initialize=0.119004, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameModes/ThirdPersonGameMode.uasset, AutoPackageBackupDelegate=9.164810, FlushAsyncLoading=0.009410, FlushStreamingFunc=0.067249, BlockTillAllRequestsFinished=0.007752, ResetLoadersForSaveUnMarkAllObjects=0.612460, TagPackageExports=5.985145, BeginCacheForCookedPlatformData=0.002492, SerializeImports=7.012747, GatherLocalizableTextData=4.877563, MarkNames=0.045665, SerializeSummary=0.016607, SerializeNames=0.247974, SerializeGatherableTextData=0.052858, BuildExportMap=0.174358, SortExportsNonSeekfree=0.875104, SortExportsSeekfreeConstructor=0.057567, SortExportsSeekfreeInner=9.831514, SortExportsSeekfree=0.006091, BuildDependencyMap=0.059504, SerializeImportMap=0.017159, SerializeExportMap=0.035975, SerializeDependencyMap=0.008028, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.898629, SerializeExports=8.567013, SerializeBulkData=0.014395, MoveFile=4.321009, UnaccountedTime=1.297161, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameModes/ThirdPersonGameMode.uasset, AutoPackageBackupDelegate=5.726378, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.079431, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.231646, TagPackageExports=6.954629, BeginCacheForCookedPlatformData=0.002768, SerializeImports=7.828902, GatherLocalizableTextData=5.664382, MarkNames=0.048432, SerializeSummary=0.013009, SerializeNames=0.260428, SerializeGatherableTextData=0.060335, BuildExportMap=0.198435, SortExportsNonSeekfree=1.030367, SortExportsSeekfreeConstructor=0.049815, SortExportsSeekfreeInner=10.966219, SortExportsSeekfree=0.003874, BuildDependencyMap=0.071682, SerializeImportMap=0.014670, SerializeExportMap=0.038743, SerializeDependencyMap=0.011072, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.007948, SerializeExports=9.826813, SerializeBulkData=0.004426, MoveFile=23.640863, UnaccountedTime=1.262564, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=5.810235, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.081088, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.399914, TagPackageExports=125.394447, BeginCacheForCookedPlatformData=0.004705, SerializeImports=136.326065, GatherLocalizableTextData=116.228256, MarkNames=1.567554, SerializeSummary=0.026844, SerializeNames=0.823628, SerializeGatherableTextData=0.872891, BuildExportMap=1.208045, SortExportsNonSeekfree=44.937862, SortExportsSeekfreeConstructor=0.071958, SortExportsSeekfreeInner=149.351089, SortExportsSeekfree=0.006642, BuildDependencyMap=2.388138, SerializeImportMap=0.071958, SerializeExportMap=0.808682, SerializeDependencyMap=0.214208, SerializeStringAssetReferenceMap=0.008579, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.615601, SerializeExports=212.265427, SerializeBulkData=0.009965, MoveFile=4.934579, UnaccountedTime=2.289057, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameModes/ThirdPersonGameMode.uasset, AutoPackageBackupDelegate=5.524900, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.162736, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.393271, TagPackageExports=6.532021, BeginCacheForCookedPlatformData=0.002213, SerializeImports=7.444486, GatherLocalizableTextData=5.454052, MarkNames=0.044558, SerializeSummary=0.012729, SerializeNames=0.242993, SerializeGatherableTextData=0.059504, BuildExportMap=0.206184, SortExportsNonSeekfree=1.005180, SortExportsSeekfreeConstructor=0.047602, SortExportsSeekfreeInner=10.821477, SortExportsSeekfree=0.004429, BuildDependencyMap=0.064485, SerializeImportMap=0.017434, SerializeExportMap=0.039022, SerializeDependencyMap=0.011899, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.924367, SerializeExports=10.045175, SerializeBulkData=0.007749, MoveFile=4.837714, UnaccountedTime=1.282215, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=18.061161, FlushAsyncLoading=0.013284, FlushStreamingFunc=0.064209, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=114.163368, TagPackageExports=16.925077, BeginCacheForCookedPlatformData=0.004150, SerializeImports=19.075476, GatherLocalizableTextData=25.104076, MarkNames=0.142530, SerializeSummary=0.018265, SerializeNames=0.623535, SerializeGatherableTextData=0.135057, BuildExportMap=0.585064, SortExportsNonSeekfree=2.338871, SortExportsSeekfreeConstructor=0.052862, SortExportsSeekfreeInner=68.583710, SortExportsSeekfree=0.007473, BuildDependencyMap=0.271499, SerializeImportMap=0.083305, SerializeExportMap=0.099353, SerializeDependencyMap=0.021588, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.391454, SerializeExports=27.534281, SerializeBulkData=112.454117, MoveFile=4.393518, UnaccountedTime=1.399007, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=11.395745, FlushAsyncLoading=0.012733, FlushStreamingFunc=0.065316, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.910807, TagPackageExports=123.333435, BeginCacheForCookedPlatformData=0.004429, SerializeImports=140.177429, GatherLocalizableTextData=120.414482, MarkNames=1.788404, SerializeSummary=0.022694, SerializeNames=0.856288, SerializeGatherableTextData=0.866249, BuildExportMap=1.302417, SortExportsNonSeekfree=46.849979, SortExportsSeekfreeConstructor=0.017159, SortExportsSeekfreeInner=146.055740, SortExportsSeekfree=0.006642, BuildDependencyMap=1.379359, SerializeImportMap=0.062548, SerializeExportMap=0.805918, SerializeDependencyMap=1.051400, SerializeStringAssetReferenceMap=0.005256, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.295944, SerializeExports=195.756592, SerializeBulkData=0.008579, MoveFile=4.471283, UnaccountedTime=2.146527, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=5.586617, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.123158, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.232752, TagPackageExports=121.245308, BeginCacheForCookedPlatformData=0.004429, SerializeImports=136.085297, GatherLocalizableTextData=119.189003, MarkNames=5.419180, SerializeSummary=0.030998, SerializeNames=0.869017, SerializeGatherableTextData=0.808407, BuildExportMap=1.172341, SortExportsNonSeekfree=44.674393, SortExportsSeekfreeConstructor=0.074171, SortExportsSeekfreeInner=145.737198, SortExportsSeekfree=0.006642, BuildDependencyMap=2.299573, SerializeImportMap=0.058394, SerializeExportMap=0.733685, SerializeDependencyMap=0.195116, SerializeStringAssetReferenceMap=0.004426, SaveThumbNailsAssetRegistryDataWorldLevelInfo=22.347576, SerializeExports=185.128296, SerializeBulkData=0.008028, MoveFile=4.280601, UnaccountedTime=1.992926, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameModes/ThirdPersonGameMode.uasset, AutoPackageBackupDelegate=8.933165, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.059500, BlockTillAllRequestsFinished=0.004150, ResetLoadersForSaveUnMarkAllObjects=0.396594, TagPackageExports=6.572150, BeginCacheForCookedPlatformData=0.002492, SerializeImports=7.797628, GatherLocalizableTextData=5.736340, MarkNames=0.045944, SerializeSummary=0.012178, SerializeNames=0.242714, SerializeGatherableTextData=0.060055, BuildExportMap=0.205908, SortExportsNonSeekfree=1.076307, SortExportsSeekfreeConstructor=0.008579, SortExportsSeekfreeInner=11.185691, SortExportsSeekfree=0.004150, BuildDependencyMap=0.068914, SerializeImportMap=0.015777, SerializeExportMap=0.042066, SerializeDependencyMap=0.008855, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.023725, SerializeExports=9.920079, SerializeBulkData=0.004981, MoveFile=4.035395, UnaccountedTime=1.330923, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=5.657192, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.089113, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=1.012098, TagPackageExports=121.449554, BeginCacheForCookedPlatformData=0.004981, SerializeImports=134.448837, GatherLocalizableTextData=120.078224, MarkNames=2.594318, SerializeSummary=0.022419, SerializeNames=0.840235, SerializeGatherableTextData=0.841893, BuildExportMap=1.271699, SortExportsNonSeekfree=44.896072, SortExportsSeekfreeConstructor=0.076938, SortExportsSeekfreeInner=143.535309, SortExportsSeekfree=0.006367, BuildDependencyMap=1.454357, SerializeImportMap=0.059504, SerializeExportMap=0.799827, SerializeDependencyMap=0.201203, SerializeStringAssetReferenceMap=0.005256, SaveThumbNailsAssetRegistryDataWorldLevelInfo=23.252293, SerializeExports=189.997833, SerializeBulkData=0.008579, MoveFile=4.441120, UnaccountedTime=2.140161, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue_Auto1.uasset, AutoPackageBackupDelegate=37.911007, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.066422, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=0.970036, TagPackageExports=133.531937, BeginCacheForCookedPlatformData=0.004705, SerializeImports=134.247345, GatherLocalizableTextData=111.942398, MarkNames=1.612388, SerializeSummary=0.025462, SerializeNames=0.925474, SerializeGatherableTextData=0.839129, BuildExportMap=1.155183, SortExportsNonSeekfree=45.082611, SortExportsSeekfreeConstructor=0.077490, SortExportsSeekfreeInner=137.181808, SortExportsSeekfree=0.006642, BuildDependencyMap=1.365796, SerializeImportMap=0.068635, SerializeExportMap=0.736449, SerializeDependencyMap=0.188194, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=27.722750, SerializeExports=188.360535, SerializeBulkData=0.009134, MoveFile=4.619628, UnaccountedTime=0.986364, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
SavePackageTransactionIdCB1E750E430325AF27D2DDACC3C1CB65_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameModes/ThirdPersonGameMode.uasset, AutoPackageBackupDelegate=9.862237, FlushAsyncLoading=0.008859, FlushStreamingFunc=0.066973, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.507295, TagPackageExports=7.014129, BeginCacheForCookedPlatformData=0.003323, SerializeImports=7.864602, GatherLocalizableTextData=5.722229, MarkNames=0.046220, SerializeSummary=0.016052, SerializeNames=0.236072, SerializeGatherableTextData=0.059228, BuildExportMap=0.204246, SortExportsNonSeekfree=1.137469, SortExportsSeekfreeConstructor=0.050094, SortExportsSeekfreeInner=11.182092, SortExportsSeekfree=0.003874, BuildDependencyMap=0.062548, SerializeImportMap=0.014946, SerializeExportMap=0.039853, SerializeDependencyMap=0.008304, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.095679, SerializeExports=10.073404, SerializeBulkData=0.005256, MoveFile=4.826918, UnaccountedTime=1.344763, RunGuid=RunID363D63E94FD4BCBD5708B19F93D9E81A
