CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.118174, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
DDCTransactionIdD430E5144DBCECEEF6DDEFA45AE96273_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_B95752574924ABF5744DB9B770E67330, StartTime=2016.07.06-16.58.56, HierarchicalDDC=, DataSize=170213, Duration=4.421748, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=11.330429, FlushAsyncLoading=0.012733, FlushStreamingFunc=0.036806, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.988577, TagPackageExports=34.432171, BeginCacheForCookedPlatformData=0.006642, SerializeImports=37.672718, GatherLocalizableTextData=27.706142, MarkNames=0.129800, SerializeSummary=0.025738, SerializeNames=0.523899, SerializeGatherableTextData=0.580084, BuildExportMap=0.541892, SortExportsNonSeekfree=6.530080, SortExportsSeekfreeConstructor=0.068635, SortExportsSeekfreeInner=40.127277, SortExportsSeekfree=0.009686, BuildDependencyMap=0.938758, SerializeImportMap=0.027675, SerializeExportMap=0.154708, SerializeDependencyMap=0.035703, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.772689, SerializeExports=53.810692, SerializeBulkData=0.032660, MoveFile=6.697796, UnaccountedTime=1.421977, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=4.293330, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.053138, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=121.072052, TagPackageExports=20.851425, BeginCacheForCookedPlatformData=0.005260, SerializeImports=24.129610, GatherLocalizableTextData=30.879717, MarkNames=0.145853, SerializeSummary=0.017989, SerializeNames=0.704899, SerializeGatherableTextData=0.154983, BuildExportMap=0.618000, SortExportsNonSeekfree=2.970155, SortExportsSeekfreeConstructor=0.052307, SortExportsSeekfreeInner=75.237778, SortExportsSeekfree=0.006918, BuildDependencyMap=0.316609, SerializeImportMap=0.091054, SerializeExportMap=0.123434, SerializeDependencyMap=0.027679, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.894048, SerializeExports=35.571022, SerializeBulkData=111.173843, MoveFile=4.655883, UnaccountedTime=1.409523, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=3.882345, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.096865, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.241883, TagPackageExports=319.095581, BeginCacheForCookedPlatformData=0.004981, SerializeImports=349.062256, GatherLocalizableTextData=192.747131, MarkNames=1.208600, SerializeSummary=0.036810, SerializeNames=1.070496, SerializeGatherableTextData=1.813311, BuildExportMap=1.706760, SortExportsNonSeekfree=65.606911, SortExportsSeekfreeConstructor=0.846326, SortExportsSeekfreeInner=438.174133, SortExportsSeekfree=0.007197, BuildDependencyMap=3.814816, SerializeImportMap=0.068083, SerializeExportMap=1.229078, SerializeDependencyMap=0.353970, SerializeStringAssetReferenceMap=0.005260, SaveThumbNailsAssetRegistryDataWorldLevelInfo=38.123833, SerializeExports=420.244720, SerializeBulkData=0.009131, MoveFile=4.649240, UnaccountedTime=2.506312, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=11.829980, FlushAsyncLoading=0.012729, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=0.291701, TagPackageExports=34.926178, BeginCacheForCookedPlatformData=0.006642, SerializeImports=37.617367, GatherLocalizableTextData=26.720337, MarkNames=0.110976, SerializeSummary=0.017714, SerializeNames=0.474639, SerializeGatherableTextData=0.532202, BuildExportMap=0.327129, SortExportsNonSeekfree=6.170575, SortExportsSeekfreeConstructor=0.052027, SortExportsSeekfreeInner=38.604008, SortExportsSeekfree=0.008855, BuildDependencyMap=1.056660, SerializeImportMap=0.026017, SerializeExportMap=0.154704, SerializeDependencyMap=0.029612, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.353679, SerializeExports=54.181549, SerializeBulkData=0.012729, MoveFile=7.068098, UnaccountedTime=1.530189, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=4.059471, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.077769, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.243269, TagPackageExports=34.734943, BeginCacheForCookedPlatformData=0.006642, SerializeImports=37.761002, GatherLocalizableTextData=27.082331, MarkNames=0.106275, SerializeSummary=0.015497, SerializeNames=0.482112, SerializeGatherableTextData=0.541613, BuildExportMap=0.290319, SortExportsNonSeekfree=6.266884, SortExportsSeekfreeConstructor=0.051200, SortExportsSeekfreeInner=39.112133, SortExportsSeekfree=0.008855, BuildDependencyMap=0.952598, SerializeImportMap=0.023525, SerializeExportMap=0.158858, SerializeDependencyMap=0.027675, SerializeStringAssetReferenceMap=0.001941, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.040111, SerializeExports=54.395485, SerializeBulkData=0.011623, MoveFile=6.951581, UnaccountedTime=0.275649, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=4.111778, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.064485, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.228323, TagPackageExports=36.742260, BeginCacheForCookedPlatformData=0.007197, SerializeImports=40.497021, GatherLocalizableTextData=28.606438, MarkNames=0.129797, SerializeSummary=0.019651, SerializeNames=0.520855, SerializeGatherableTextData=0.540506, BuildExportMap=0.313289, SortExportsNonSeekfree=6.800197, SortExportsSeekfreeConstructor=0.053138, SortExportsSeekfreeInner=40.475990, SortExportsSeekfree=0.009131, BuildDependencyMap=0.997432, SerializeImportMap=0.022419, SerializeExportMap=0.140317, SerializeDependencyMap=0.084411, SerializeStringAssetReferenceMap=0.004154, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.613831, SerializeExports=54.630173, SerializeBulkData=0.011623, MoveFile=7.428985, UnaccountedTime=1.427513, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=4.467134, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.074446, BlockTillAllRequestsFinished=0.005815, ResetLoadersForSaveUnMarkAllObjects=0.245757, TagPackageExports=38.311474, BeginCacheForCookedPlatformData=0.006918, SerializeImports=41.643627, GatherLocalizableTextData=28.823965, MarkNames=0.124820, SerializeSummary=0.018265, SerializeNames=0.496224, SerializeGatherableTextData=0.560157, BuildExportMap=0.335984, SortExportsNonSeekfree=6.538383, SortExportsSeekfreeConstructor=0.051200, SortExportsSeekfreeInner=42.466980, SortExportsSeekfree=0.008855, BuildDependencyMap=1.010440, SerializeImportMap=0.025183, SerializeExportMap=0.152770, SerializeDependencyMap=0.033211, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.755529, SerializeExports=57.416840, SerializeBulkData=0.011623, MoveFile=6.855827, UnaccountedTime=1.409799, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/DuskAnimationBP.uasset, AutoPackageBackupDelegate=4.201449, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.049818, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.244100, TagPackageExports=37.949474, BeginCacheForCookedPlatformData=0.006918, SerializeImports=40.936516, GatherLocalizableTextData=28.888174, MarkNames=0.124540, SerializeSummary=0.016604, SerializeNames=0.489030, SerializeGatherableTextData=0.557113, BuildExportMap=0.321038, SortExportsNonSeekfree=6.478049, SortExportsSeekfreeConstructor=0.054523, SortExportsSeekfreeInner=41.420837, SortExportsSeekfree=0.008855, BuildDependencyMap=1.113672, SerializeImportMap=0.024077, SerializeExportMap=0.142254, SerializeDependencyMap=0.096034, SerializeStringAssetReferenceMap=0.004154, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.665862, SerializeExports=56.297909, SerializeBulkData=0.011623, MoveFile=7.439781, UnaccountedTime=0.296406, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=14.039882, FlushAsyncLoading=0.013839, FlushStreamingFunc=0.069741, BlockTillAllRequestsFinished=0.009410, ResetLoadersForSaveUnMarkAllObjects=0.414860, TagPackageExports=314.499481, BeginCacheForCookedPlatformData=0.004426, SerializeImports=337.744293, GatherLocalizableTextData=182.515991, MarkNames=1.194484, SerializeSummary=0.024907, SerializeNames=1.167636, SerializeGatherableTextData=1.731671, BuildExportMap=2.336658, SortExportsNonSeekfree=62.275585, SortExportsSeekfreeConstructor=0.981934, SortExportsSeekfreeInner=419.010651, SortExportsSeekfree=0.006642, BuildDependencyMap=3.862698, SerializeImportMap=0.063930, SerializeExportMap=1.136642, SerializeDependencyMap=0.291701, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=40.299973, SerializeExports=419.829315, SerializeBulkData=0.009410, MoveFile=4.565660, UnaccountedTime=2.495240, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.053936, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.097420, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.238840, TagPackageExports=308.298187, BeginCacheForCookedPlatformData=0.004981, SerializeImports=317.268433, GatherLocalizableTextData=180.235229, MarkNames=1.130551, SerializeSummary=0.023525, SerializeNames=1.060255, SerializeGatherableTextData=1.656666, BuildExportMap=1.623735, SortExportsNonSeekfree=61.970875, SortExportsSeekfreeConstructor=0.926305, SortExportsSeekfreeInner=420.090851, SortExportsSeekfree=0.006922, BuildDependencyMap=4.501451, SerializeImportMap=0.067528, SerializeExportMap=1.167916, SerializeDependencyMap=0.264581, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.033581, SerializeExports=422.931763, SerializeBulkData=0.009131, MoveFile=4.720092, UnaccountedTime=2.509076, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
SavePackageTransactionId01BAF4F743DEF7449F76E780F687C4A5_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=3.975339, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.086624, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.263747, TagPackageExports=315.083160, BeginCacheForCookedPlatformData=0.004705, SerializeImports=335.557617, GatherLocalizableTextData=181.941986, MarkNames=1.122251, SerializeSummary=0.030167, SerializeNames=1.049463, SerializeGatherableTextData=1.658328, BuildExportMap=1.671057, SortExportsNonSeekfree=62.773468, SortExportsSeekfreeConstructor=0.923540, SortExportsSeekfreeInner=425.895813, SortExportsSeekfree=0.006363, BuildDependencyMap=4.416488, SerializeImportMap=0.058394, SerializeExportMap=1.139134, SerializeDependencyMap=0.226390, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.797703, SerializeExports=428.297791, SerializeBulkData=0.008304, MoveFile=4.808098, UnaccountedTime=2.527069, RunGuid=RunIDFFB31FBE4842B0CB3A37F191361C8555
