CookerStat, GenerateAssetRegistry=0.023801, Initialize=0.119284, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
MaterialTransactionIdDE141F1B49CD000BF670E2ABA724FA36_0, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3F7F0AA4D4D49F06313A99AB32B0B1744_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
MaterialTransactionIdDE141F1B49CD000BF670E2ABA724FA36_1, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ392F2A35D4F20D7BF09CCE1B239B82E84_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=522.503967, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
MaterialTransactionIdDE141F1B49CD000BF670E2ABA724FA36_2, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3755E8A424282D1276967AEA4B6D30FDC_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=562.362793, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
DDCTransactionIdAFE8899744AEA06D39C71E947908A71E_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_15E5445F45F7C98E6E0C938BCBAEC013, StartTime=2016.06.21-14.51.27, HierarchicalDDC=, DataSize=170213, Duration=4.352559, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
DDCTransactionIdAFE8899744AEA06D39C71E947908A71E_1, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_B4AF8EAC434A88B51F3A66B6A70846F8, StartTime=2016.06.21-14.58.19, HierarchicalDDC=, DataSize=170213, Duration=4.931808, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
DDCTransactionIdAFE8899744AEA06D39C71E947908A71E_2, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_08BE9A96484508A7589383903D87D61C, StartTime=2016.06.21-15.03.06, HierarchicalDDC=, DataSize=170213, Duration=4.329864, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=0.122603, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.044007, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.865143, TagPackageExports=9.108905, BeginCacheForCookedPlatformData=0.006918, SerializeImports=10.068700, GatherLocalizableTextData=7.112376, MarkNames=0.102676, SerializeSummary=0.021864, SerializeNames=0.358403, SerializeGatherableTextData=0.238009, BuildExportMap=0.228047, SortExportsNonSeekfree=1.162656, SortExportsSeekfreeConstructor=0.066701, SortExportsSeekfreeInner=10.085024, SortExportsSeekfree=0.004705, BuildDependencyMap=0.075553, SerializeImportMap=0.024352, SerializeExportMap=0.044838, SerializeDependencyMap=0.008304, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.686572, SerializeExports=12.995679, SerializeBulkData=0.033211, MoveFile=5.193621, UnaccountedTime=1.414228, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_42, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.144789, FlushAsyncLoading=0.002488, FlushStreamingFunc=0.129249, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.256829, TagPackageExports=9.897660, BeginCacheForCookedPlatformData=0.003044, SerializeImports=10.391671, GatherLocalizableTextData=10.836422, MarkNames=0.045110, SerializeSummary=0.013564, SerializeNames=0.314396, SerializeGatherableTextData=0.242438, BuildExportMap=0.182383, SortExportsNonSeekfree=1.255922, SortExportsSeekfreeConstructor=0.071127, SortExportsSeekfreeInner=11.110410, SortExportsSeekfree=0.003874, BuildDependencyMap=0.071958, SerializeImportMap=0.017159, SerializeExportMap=0.045665, SerializeDependencyMap=0.008579, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.339227, SerializeExports=14.606130, SerializeBulkData=0.008304, MoveFile=5.056072, UnaccountedTime=1.334246, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_43, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.005858, FlushAsyncLoading=0.002764, FlushStreamingFunc=0.028506, BlockTillAllRequestsFinished=0.003599, ResetLoadersForSaveUnMarkAllObjects=0.222236, TagPackageExports=10.040469, BeginCacheForCookedPlatformData=0.003319, SerializeImports=11.849075, GatherLocalizableTextData=10.718246, MarkNames=0.086624, SerializeSummary=0.016607, SerializeNames=0.368915, SerializeGatherableTextData=0.255447, BuildExportMap=0.218917, SortExportsNonSeekfree=1.379080, SortExportsSeekfreeConstructor=0.061162, SortExportsSeekfreeInner=12.433310, SortExportsSeekfree=0.008855, BuildDependencyMap=0.101019, SerializeImportMap=0.019372, SerializeExportMap=0.047326, SerializeDependencyMap=0.014391, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.288872, SerializeExports=15.511401, SerializeBulkData=0.008024, MoveFile=5.939484, UnaccountedTime=0.189576, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_44, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=10.799337, FlushAsyncLoading=0.013284, FlushStreamingFunc=0.036530, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.314116, TagPackageExports=265.810150, BeginCacheForCookedPlatformData=0.007473, SerializeImports=276.669006, GatherLocalizableTextData=148.747208, MarkNames=1.013208, SerializeSummary=0.026569, SerializeNames=0.965603, SerializeGatherableTextData=1.339227, BuildExportMap=1.452144, SortExportsNonSeekfree=51.149403, SortExportsSeekfreeConstructor=0.866249, SortExportsSeekfreeInner=347.982086, SortExportsSeekfree=0.008024, BuildDependencyMap=3.505956, SerializeImportMap=0.070576, SerializeExportMap=0.929903, SerializeDependencyMap=0.193730, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=36.836910, SerializeExports=351.987030, SerializeBulkData=0.011344, MoveFile=4.805055, UnaccountedTime=3.316931, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_45, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Maps/ThirdPersonExampleMap_Auto2.umap, AutoPackageBackupDelegate=14.036011, FlushAsyncLoading=0.014391, FlushStreamingFunc=0.070021, BlockTillAllRequestsFinished=0.007469, ResetLoadersForSaveUnMarkAllObjects=115.642365, TagPackageExports=17.009211, BeginCacheForCookedPlatformData=0.007473, SerializeImports=19.173172, GatherLocalizableTextData=25.733419, MarkNames=0.183489, SerializeSummary=0.019927, SerializeNames=0.626579, SerializeGatherableTextData=0.185426, BuildExportMap=0.620492, SortExportsNonSeekfree=3.499869, SortExportsSeekfreeConstructor=0.071678, SortExportsSeekfreeInner=67.445129, SortExportsSeekfree=0.009686, BuildDependencyMap=0.316888, SerializeImportMap=0.084687, SerializeExportMap=0.099078, SerializeDependencyMap=0.032935, SerializeStringAssetReferenceMap=0.006642, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.107429, SerializeExports=27.111668, SerializeBulkData=115.114861, MoveFile=4.653394, UnaccountedTime=0.310242, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_46, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue_Auto2.uasset, AutoPackageBackupDelegate=9.578005, FlushAsyncLoading=0.012454, FlushStreamingFunc=0.077218, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.277035, TagPackageExports=131.454590, BeginCacheForCookedPlatformData=0.004429, SerializeImports=149.359390, GatherLocalizableTextData=122.828636, MarkNames=1.772631, SerializeSummary=0.022970, SerializeNames=0.831652, SerializeGatherableTextData=0.950940, BuildExportMap=1.268376, SortExportsNonSeekfree=46.008640, SortExportsSeekfreeConstructor=0.027951, SortExportsSeekfreeInner=148.775986, SortExportsSeekfree=0.010792, BuildDependencyMap=6.828982, SerializeImportMap=0.060886, SerializeExportMap=0.788484, SerializeDependencyMap=0.213105, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=23.770105, SerializeExports=197.608093, SerializeBulkData=0.008579, MoveFile=4.372206, UnaccountedTime=0.997711, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_47, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=12.507755, FlushAsyncLoading=0.014391, FlushStreamingFunc=0.039577, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.292808, TagPackageExports=263.220276, BeginCacheForCookedPlatformData=0.007749, SerializeImports=281.891663, GatherLocalizableTextData=149.038635, MarkNames=1.022343, SerializeSummary=0.026014, SerializeNames=0.973910, SerializeGatherableTextData=1.406200, BuildExportMap=1.535449, SortExportsNonSeekfree=50.386105, SortExportsSeekfreeConstructor=0.914957, SortExportsSeekfreeInner=351.842010, SortExportsSeekfree=0.007194, BuildDependencyMap=2.622552, SerializeImportMap=0.073064, SerializeExportMap=0.927135, SerializeDependencyMap=0.198156, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=33.753288, SerializeExports=344.663483, SerializeBulkData=0.012178, MoveFile=4.872307, UnaccountedTime=1.099281, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_48, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=15.928194, FlushAsyncLoading=0.013284, FlushStreamingFunc=0.060055, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=114.558304, TagPackageExports=17.125723, BeginCacheForCookedPlatformData=0.006367, SerializeImports=18.292807, GatherLocalizableTextData=26.198927, MarkNames=0.200924, SerializeSummary=0.021588, SerializeNames=0.643458, SerializeGatherableTextData=0.185981, BuildExportMap=0.624366, SortExportsNonSeekfree=3.176615, SortExportsSeekfreeConstructor=0.061717, SortExportsSeekfreeInner=68.629097, SortExportsSeekfree=0.009410, BuildDependencyMap=0.280354, SerializeImportMap=0.086624, SerializeExportMap=0.102956, SerializeDependencyMap=0.023801, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.914805, SerializeExports=27.168407, SerializeBulkData=116.225212, MoveFile=10.684758, UnaccountedTime=3.263518, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_49, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=8.715078, FlushAsyncLoading=0.013009, FlushStreamingFunc=0.066422, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.289209, TagPackageExports=125.375351, BeginCacheForCookedPlatformData=0.005256, SerializeImports=147.543030, GatherLocalizableTextData=124.783920, MarkNames=1.893017, SerializeSummary=0.025738, SerializeNames=0.928245, SerializeGatherableTextData=0.929072, BuildExportMap=1.546241, SortExportsNonSeekfree=45.136299, SortExportsSeekfreeConstructor=0.026293, SortExportsSeekfreeInner=155.237991, SortExportsSeekfree=0.006367, BuildDependencyMap=2.505206, SerializeImportMap=0.064764, SerializeExportMap=0.783775, SerializeDependencyMap=0.187639, SerializeStringAssetReferenceMap=0.004984, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.740969, SerializeExports=198.355347, SerializeBulkData=0.008855, MoveFile=5.289104, UnaccountedTime=2.391458, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_50, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=8.978828, FlushAsyncLoading=0.010237, FlushStreamingFunc=0.060610, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.389673, TagPackageExports=9.881608, BeginCacheForCookedPlatformData=0.004981, SerializeImports=10.186873, GatherLocalizableTextData=8.236840, MarkNames=0.083581, SerializeSummary=0.018544, SerializeNames=0.392441, SerializeGatherableTextData=0.228602, BuildExportMap=0.188746, SortExportsNonSeekfree=1.308233, SortExportsSeekfreeConstructor=0.065591, SortExportsSeekfreeInner=11.570104, SortExportsSeekfree=0.008579, BuildDependencyMap=0.080258, SerializeImportMap=0.019647, SerializeExportMap=0.048988, SerializeDependencyMap=0.011347, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.942926, SerializeExports=15.551530, SerializeBulkData=0.009965, MoveFile=6.178048, UnaccountedTime=1.663033, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_51, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.363982, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.028782, BlockTillAllRequestsFinished=0.003874, ResetLoadersForSaveUnMarkAllObjects=0.229154, TagPackageExports=9.217948, BeginCacheForCookedPlatformData=0.014111, SerializeImports=11.017143, GatherLocalizableTextData=8.218300, MarkNames=0.090498, SerializeSummary=0.017438, SerializeNames=0.386629, SerializeGatherableTextData=0.249911, BuildExportMap=0.224173, SortExportsNonSeekfree=1.400668, SortExportsSeekfreeConstructor=0.062268, SortExportsSeekfreeInner=11.379142, SortExportsSeekfree=0.004705, BuildDependencyMap=0.080813, SerializeImportMap=0.020478, SerializeExportMap=0.048432, SerializeDependencyMap=0.011068, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.664153, SerializeExports=15.449405, SerializeBulkData=0.012733, MoveFile=22.169899, UnaccountedTime=1.348358, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_52, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.422931, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.092711, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.260703, TagPackageExports=9.313706, BeginCacheForCookedPlatformData=0.002213, SerializeImports=10.298129, GatherLocalizableTextData=7.785175, MarkNames=0.052858, SerializeSummary=0.015501, SerializeNames=0.325464, SerializeGatherableTextData=0.216149, BuildExportMap=0.203416, SortExportsNonSeekfree=1.392089, SortExportsSeekfreeConstructor=0.056181, SortExportsSeekfreeInner=11.289470, SortExportsSeekfree=0.004984, BuildDependencyMap=0.088837, SerializeImportMap=0.017989, SerializeExportMap=0.047602, SerializeDependencyMap=0.010516, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.402068, SerializeExports=14.814801, SerializeBulkData=0.008855, MoveFile=6.660160, UnaccountedTime=1.256753, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_53, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=9.281878, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.049815, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.256829, TagPackageExports=9.546459, BeginCacheForCookedPlatformData=0.002488, SerializeImports=10.408278, GatherLocalizableTextData=8.209721, MarkNames=0.051476, SerializeSummary=0.015777, SerializeNames=0.332937, SerializeGatherableTextData=0.216980, BuildExportMap=0.206184, SortExportsNonSeekfree=1.335628, SortExportsSeekfreeConstructor=0.053413, SortExportsSeekfreeInner=11.017975, SortExportsSeekfree=0.003874, BuildDependencyMap=0.084411, SerializeImportMap=0.019651, SerializeExportMap=0.048708, SerializeDependencyMap=0.009134, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.279185, SerializeExports=14.838881, SerializeBulkData=0.008579, MoveFile=6.113838, UnaccountedTime=1.261182, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_54, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.385566, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.102397, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.227772, TagPackageExports=9.616752, BeginCacheForCookedPlatformData=0.002492, SerializeImports=10.848876, GatherLocalizableTextData=8.894969, MarkNames=0.065591, SerializeSummary=0.026293, SerializeNames=0.328511, SerializeGatherableTextData=0.234134, BuildExportMap=0.217255, SortExportsNonSeekfree=1.425020, SortExportsSeekfreeConstructor=0.057843, SortExportsSeekfreeInner=11.613555, SortExportsSeekfree=0.004705, BuildDependencyMap=0.078321, SerializeImportMap=0.018541, SerializeExportMap=0.048988, SerializeDependencyMap=0.036255, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.271713, SerializeExports=15.249588, SerializeBulkData=0.007473, MoveFile=6.762833, UnaccountedTime=1.378249, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_55, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/NewAnimBlueprintv2.uasset, AutoPackageBackupDelegate=3.486030, FlushAsyncLoading=0.003878, FlushStreamingFunc=0.056181, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.267345, TagPackageExports=8.873660, BeginCacheForCookedPlatformData=0.002492, SerializeImports=10.221187, GatherLocalizableTextData=8.546535, MarkNames=0.050370, SerializeSummary=0.017434, SerializeNames=0.374176, SerializeGatherableTextData=0.233307, BuildExportMap=0.201479, SortExportsNonSeekfree=1.355555, SortExportsSeekfreeConstructor=0.065316, SortExportsSeekfreeInner=10.897305, SortExportsSeekfree=0.005260, BuildDependencyMap=0.075277, SerializeImportMap=0.018544, SerializeExportMap=0.055905, SerializeDependencyMap=0.009134, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.274760, SerializeExports=14.388870, SerializeBulkData=0.008579, MoveFile=6.439857, UnaccountedTime=1.343381, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
SavePackageTransactionIdB3E0B0FE477E29EECEA8A1AED9002F3A_56, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/NewDusk/duskIdle_Run.uasset, AutoPackageBackupDelegate=6.484140, FlushAsyncLoading=0.006091, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.283677, TagPackageExports=0.021864, BeginCacheForCookedPlatformData=0.001382, SerializeImports=0.482943, GatherLocalizableTextData=0.072509, MarkNames=0.007473, SerializeSummary=0.011347, SerializeNames=0.029892, SerializeGatherableTextData=0.001658, BuildExportMap=0.024356, SortExportsNonSeekfree=0.004981, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=0.310246, SortExportsSeekfree=0.003044, BuildDependencyMap=0.007749, SerializeImportMap=0.006367, SerializeExportMap=0.004150, SerializeDependencyMap=0.001106, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.163011, SerializeExports=0.194557, SerializeBulkData=0.006367, MoveFile=3.094699, UnaccountedTime=0.119004, RunGuid=RunIDF98F217A472F2084AD2882A5181FCF47
