CookerStat, GenerateAssetRegistry=0.022694, Initialize=0.119280, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=16.115837, FlushAsyncLoading=0.018544, FlushStreamingFunc=0.066422, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=0.935439, TagPackageExports=293.459015, BeginCacheForCookedPlatformData=0.004984, SerializeImports=306.583374, GatherLocalizableTextData=177.653366, MarkNames=1.191713, SerializeSummary=0.030443, SerializeNames=1.097620, SerializeGatherableTextData=1.586370, BuildExportMap=1.563124, SortExportsNonSeekfree=60.587368, SortExportsSeekfreeConstructor=0.862375, SortExportsSeekfreeInner=405.160339, SortExportsSeekfree=0.008028, BuildDependencyMap=6.269101, SerializeImportMap=0.075277, SerializeExportMap=1.113117, SerializeDependencyMap=0.207014, SerializeStringAssetReferenceMap=0.003595, SaveThumbNailsAssetRegistryDataWorldLevelInfo=40.585865, SerializeExports=406.307220, SerializeBulkData=0.029061, MoveFile=3.963988, UnaccountedTime=2.407234, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=15.930410, FlushAsyncLoading=0.012733, FlushStreamingFunc=0.056181, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.282016, TagPackageExports=306.211426, BeginCacheForCookedPlatformData=0.004705, SerializeImports=332.579712, GatherLocalizableTextData=181.922897, MarkNames=1.139686, SerializeSummary=0.023246, SerializeNames=1.043100, SerializeGatherableTextData=1.635909, BuildExportMap=1.592737, SortExportsNonSeekfree=64.157532, SortExportsSeekfreeConstructor=0.844389, SortExportsSeekfreeInner=415.935059, SortExportsSeekfree=0.006918, BuildDependencyMap=3.875706, SerializeImportMap=0.063378, SerializeExportMap=1.167916, SerializeDependencyMap=0.298064, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=43.086086, SerializeExports=421.700195, SerializeBulkData=0.008304, MoveFile=4.678022, UnaccountedTime=2.369039, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.768093, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.090778, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.263751, TagPackageExports=318.038086, BeginCacheForCookedPlatformData=0.004984, SerializeImports=333.294312, GatherLocalizableTextData=178.260300, MarkNames=1.075201, SerializeSummary=0.022694, SerializeNames=1.074649, SerializeGatherableTextData=1.558140, BuildExportMap=1.529362, SortExportsNonSeekfree=61.662842, SortExportsSeekfreeConstructor=1.041714, SortExportsSeekfreeInner=422.951141, SortExportsSeekfree=0.006642, BuildDependencyMap=6.436538, SerializeImportMap=0.063378, SerializeExportMap=1.150757, SerializeDependencyMap=0.264026, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=33.312130, SerializeExports=416.807678, SerializeBulkData=0.008300, MoveFile=4.676085, UnaccountedTime=2.415534, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.852504, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.091609, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.283122, TagPackageExports=319.712463, BeginCacheForCookedPlatformData=0.004705, SerializeImports=329.427460, GatherLocalizableTextData=182.214325, MarkNames=1.104534, SerializeSummary=0.024632, SerializeNames=1.041163, SerializeGatherableTextData=1.715340, BuildExportMap=1.563400, SortExportsNonSeekfree=63.754017, SortExportsSeekfreeConstructor=0.994667, SortExportsSeekfreeInner=428.103241, SortExportsSeekfree=0.006363, BuildDependencyMap=3.925800, SerializeImportMap=0.061441, SerializeExportMap=1.155183, SerializeDependencyMap=0.224449, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=36.308582, SerializeExports=410.439758, SerializeBulkData=0.009410, MoveFile=4.671659, UnaccountedTime=2.510462, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.533679, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.093821, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.234138, TagPackageExports=313.086060, BeginCacheForCookedPlatformData=0.005260, SerializeImports=332.004608, GatherLocalizableTextData=182.567749, MarkNames=1.115609, SerializeSummary=0.023521, SerializeNames=1.032583, SerializeGatherableTextData=1.723364, BuildExportMap=1.605190, SortExportsNonSeekfree=64.398865, SortExportsSeekfreeConstructor=0.831652, SortExportsSeekfreeInner=429.801971, SortExportsSeekfree=0.006918, BuildDependencyMap=3.679209, SerializeImportMap=0.075832, SerializeExportMap=1.120035, SerializeDependencyMap=0.213657, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=39.151985, SerializeExports=424.658173, SerializeBulkData=0.008028, MoveFile=4.430327, UnaccountedTime=1.272250, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=6.685898, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.072788, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=110.390343, TagPackageExports=16.472300, BeginCacheForCookedPlatformData=0.005260, SerializeImports=18.678329, GatherLocalizableTextData=26.676056, MarkNames=0.125922, SerializeSummary=0.017714, SerializeNames=0.614401, SerializeGatherableTextData=0.169653, BuildExportMap=0.600006, SortExportsNonSeekfree=3.518138, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=69.098198, SortExportsSeekfree=0.008579, BuildDependencyMap=0.274543, SerializeImportMap=0.085518, SerializeExportMap=0.098251, SerializeDependencyMap=0.025738, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.936114, SerializeExports=26.740265, SerializeBulkData=110.724113, MoveFile=4.456617, UnaccountedTime=1.385171, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.796874, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.067808, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.232477, TagPackageExports=328.029022, BeginCacheForCookedPlatformData=0.005260, SerializeImports=329.619263, GatherLocalizableTextData=180.486801, MarkNames=1.074925, SerializeSummary=0.024077, SerializeNames=1.069944, SerializeGatherableTextData=1.618195, BuildExportMap=1.594953, SortExportsNonSeekfree=62.405380, SortExportsSeekfreeConstructor=0.904445, SortExportsSeekfreeInner=416.171967, SortExportsSeekfree=0.006642, BuildDependencyMap=3.802918, SerializeImportMap=0.075277, SerializeExportMap=1.136366, SerializeDependencyMap=0.257660, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=40.603851, SerializeExports=409.981476, SerializeBulkData=0.011072, MoveFile=4.647024, UnaccountedTime=2.351604, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.874919, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.075277, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.274818, TagPackageExports=303.724762, BeginCacheForCookedPlatformData=0.004981, SerializeImports=323.729858, GatherLocalizableTextData=181.641983, MarkNames=2.001230, SerializeSummary=0.026017, SerializeNames=1.070216, SerializeGatherableTextData=1.708422, BuildExportMap=1.672719, SortExportsNonSeekfree=63.874962, SortExportsSeekfreeConstructor=0.954814, SortExportsSeekfreeInner=412.022827, SortExportsSeekfree=0.006642, BuildDependencyMap=3.825333, SerializeImportMap=0.079431, SerializeExportMap=1.157675, SerializeDependencyMap=0.210613, SerializeStringAssetReferenceMap=0.005260, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.706650, SerializeExports=415.047485, SerializeBulkData=0.009131, MoveFile=4.389089, UnaccountedTime=2.762310, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.559972, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.107106, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.263195, TagPackageExports=300.691772, BeginCacheForCookedPlatformData=0.004981, SerializeImports=317.687988, GatherLocalizableTextData=174.948624, MarkNames=1.053892, SerializeSummary=0.023521, SerializeNames=1.041163, SerializeGatherableTextData=1.712017, BuildExportMap=1.588862, SortExportsNonSeekfree=62.583340, SortExportsSeekfreeConstructor=0.997156, SortExportsSeekfreeInner=418.117004, SortExportsSeekfree=0.007194, BuildDependencyMap=3.597841, SerializeImportMap=0.063099, SerializeExportMap=1.146052, SerializeDependencyMap=0.199266, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=39.436764, SerializeExports=414.355621, SerializeBulkData=0.008579, MoveFile=4.423406, UnaccountedTime=1.273636, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=16.424145, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.294749, TagPackageExports=306.716766, BeginCacheForCookedPlatformData=0.005536, SerializeImports=322.180298, GatherLocalizableTextData=182.690903, MarkNames=1.149096, SerializeSummary=0.025462, SerializeNames=1.066897, SerializeGatherableTextData=1.684066, BuildExportMap=1.624286, SortExportsNonSeekfree=64.509018, SortExportsSeekfreeConstructor=0.836913, SortExportsSeekfreeInner=423.862488, SortExportsSeekfree=0.006367, BuildDependencyMap=3.822845, SerializeImportMap=0.066422, SerializeExportMap=1.123078, SerializeDependencyMap=0.211164, SerializeStringAssetReferenceMap=0.003878, SaveThumbNailsAssetRegistryDataWorldLevelInfo=36.035141, SerializeExports=418.958344, SerializeBulkData=0.008304, MoveFile=4.333738, UnaccountedTime=2.452068, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=6.418549, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.119839, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.260983, TagPackageExports=304.686493, BeginCacheForCookedPlatformData=0.005260, SerializeImports=327.083038, GatherLocalizableTextData=180.660614, MarkNames=1.084335, SerializeSummary=0.023525, SerializeNames=1.122523, SerializeGatherableTextData=1.682960, BuildExportMap=1.538493, SortExportsNonSeekfree=62.609631, SortExportsSeekfreeConstructor=0.876766, SortExportsSeekfreeInner=425.378021, SortExportsSeekfree=0.006367, BuildDependencyMap=3.639907, SerializeImportMap=0.063378, SerializeExportMap=1.114778, SerializeDependencyMap=0.209227, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=37.515244, SerializeExports=421.692444, SerializeBulkData=0.008304, MoveFile=4.923228, UnaccountedTime=1.278065, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
SavePackageTransactionId15725B234E8F8D677A195EB9815A6996_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=19.050293, FlushAsyncLoading=0.013005, FlushStreamingFunc=0.059228, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=110.553078, TagPackageExports=16.489462, BeginCacheForCookedPlatformData=0.003595, SerializeImports=17.762266, GatherLocalizableTextData=25.392454, MarkNames=0.127863, SerializeSummary=0.018820, SerializeNames=0.597518, SerializeGatherableTextData=0.171587, BuildExportMap=0.616062, SortExportsNonSeekfree=3.394425, SortExportsSeekfreeConstructor=0.054244, SortExportsSeekfreeInner=68.286469, SortExportsSeekfree=0.006918, BuildDependencyMap=0.246316, SerializeImportMap=0.084411, SerializeExportMap=0.099078, SerializeDependencyMap=0.024077, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.014989, SerializeExports=26.586107, SerializeBulkData=111.510109, MoveFile=4.601914, UnaccountedTime=1.519121, RunGuid=RunID95B121514EA5420FCFB5C5AEB05BBA89
