CookerStat, GenerateAssetRegistry=0.020757, Initialize=0.112087, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=15.907716, FlushAsyncLoading=0.014115, FlushStreamingFunc=0.060055, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=119.868439, TagPackageExports=21.417395, BeginCacheForCookedPlatformData=0.005260, SerializeImports=22.376358, GatherLocalizableTextData=30.875839, MarkNames=0.171866, SerializeSummary=0.028785, SerializeNames=0.691060, SerializeGatherableTextData=0.146683, BuildExportMap=0.681650, SortExportsNonSeekfree=3.044050, SortExportsSeekfreeConstructor=0.060059, SortExportsSeekfreeInner=77.089279, SortExportsSeekfree=0.009410, BuildDependencyMap=0.361167, SerializeImportMap=0.097141, SerializeExportMap=0.125371, SerializeDependencyMap=0.028506, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.970986, SerializeExports=33.573669, SerializeBulkData=110.735458, MoveFile=4.559848, UnaccountedTime=1.611832, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.987038, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.253785, TagPackageExports=9.266101, BeginCacheForCookedPlatformData=0.002492, SerializeImports=10.725718, GatherLocalizableTextData=9.356044, MarkNames=0.053417, SerializeSummary=0.014666, SerializeNames=0.241611, SerializeGatherableTextData=0.061993, BuildExportMap=0.178229, SortExportsNonSeekfree=1.407310, SortExportsSeekfreeConstructor=0.053968, SortExportsSeekfreeInner=10.768060, SortExportsSeekfree=0.003878, BuildDependencyMap=0.080533, SerializeImportMap=0.013284, SerializeExportMap=0.055905, SerializeDependencyMap=0.011623, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.239043, SerializeExports=13.063483, SerializeBulkData=0.005811, MoveFile=4.546009, UnaccountedTime=1.291074, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=3.102448, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.059780, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.235520, TagPackageExports=9.300422, BeginCacheForCookedPlatformData=0.002488, SerializeImports=10.743708, GatherLocalizableTextData=9.383172, MarkNames=0.059776, SerializeSummary=0.025742, SerializeNames=0.229705, SerializeGatherableTextData=0.061996, BuildExportMap=0.154708, SortExportsNonSeekfree=1.411736, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=10.818433, SortExportsSeekfree=0.004150, BuildDependencyMap=0.088561, SerializeImportMap=0.011623, SerializeExportMap=0.051200, SerializeDependencyMap=0.010237, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.255926, SerializeExports=13.122432, SerializeBulkData=0.004429, MoveFile=4.810315, UnaccountedTime=0.186533, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.774764, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.081364, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.225004, TagPackageExports=9.928934, BeginCacheForCookedPlatformData=0.002217, SerializeImports=10.910589, GatherLocalizableTextData=9.547286, MarkNames=0.049818, SerializeSummary=0.014391, SerializeNames=0.233028, SerializeGatherableTextData=0.063378, BuildExportMap=0.169653, SortExportsNonSeekfree=1.602147, SortExportsSeekfreeConstructor=0.053965, SortExportsSeekfreeInner=11.021297, SortExportsSeekfree=0.003595, BuildDependencyMap=0.082754, SerializeImportMap=0.012733, SerializeExportMap=0.057839, SerializeDependencyMap=0.030167, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.257863, SerializeExports=13.435721, SerializeBulkData=0.004981, MoveFile=4.659761, UnaccountedTime=1.337290, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.774213, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.085518, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.225555, TagPackageExports=9.905409, BeginCacheForCookedPlatformData=0.002492, SerializeImports=11.234950, GatherLocalizableTextData=9.938344, MarkNames=0.055626, SerializeSummary=0.013284, SerializeNames=0.260152, SerializeGatherableTextData=0.063103, BuildExportMap=0.171311, SortExportsNonSeekfree=1.595229, SortExportsSeekfreeConstructor=0.054244, SortExportsSeekfreeInner=11.667520, SortExportsSeekfree=0.004154, BuildDependencyMap=0.092160, SerializeImportMap=0.018544, SerializeExportMap=0.061717, SerializeDependencyMap=0.032935, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.262289, SerializeExports=13.884347, SerializeBulkData=0.006087, MoveFile=4.538260, UnaccountedTime=1.260351, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.823476, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.107106, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.221960, TagPackageExports=9.992588, BeginCacheForCookedPlatformData=0.002768, SerializeImports=11.564292, GatherLocalizableTextData=9.925336, MarkNames=0.055626, SerializeSummary=0.013564, SerializeNames=0.282843, SerializeGatherableTextData=0.065591, BuildExportMap=0.170760, SortExportsNonSeekfree=1.581944, SortExportsSeekfreeConstructor=0.058949, SortExportsSeekfreeInner=11.716231, SortExportsSeekfree=0.004150, BuildDependencyMap=0.092160, SerializeImportMap=0.015501, SerializeExportMap=0.070017, SerializeDependencyMap=0.031549, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.288030, SerializeExports=14.174383, SerializeBulkData=0.006642, MoveFile=4.998509, UnaccountedTime=1.268655, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.810743, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.119004, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.244100, TagPackageExports=10.011409, BeginCacheForCookedPlatformData=0.002213, SerializeImports=11.586707, GatherLocalizableTextData=9.569153, MarkNames=0.056732, SerializeSummary=0.014395, SerializeNames=0.269007, SerializeGatherableTextData=0.070848, BuildExportMap=0.171866, SortExportsNonSeekfree=1.543753, SortExportsSeekfreeConstructor=0.051200, SortExportsSeekfreeInner=11.154964, SortExportsSeekfree=0.004705, BuildDependencyMap=0.091333, SerializeImportMap=0.013560, SerializeExportMap=0.053689, SerializeDependencyMap=0.029612, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.206107, SerializeExports=13.435170, SerializeBulkData=0.005260, MoveFile=4.560128, UnaccountedTime=1.391534, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.888236, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.102956, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.241332, TagPackageExports=9.877183, BeginCacheForCookedPlatformData=0.002213, SerializeImports=11.417333, GatherLocalizableTextData=9.969618, MarkNames=0.050925, SerializeSummary=0.014666, SerializeNames=0.252955, SerializeGatherableTextData=0.065591, BuildExportMap=0.184875, SortExportsNonSeekfree=1.633696, SortExportsSeekfreeConstructor=0.048432, SortExportsSeekfreeInner=12.063839, SortExportsSeekfree=0.004150, BuildDependencyMap=0.106830, SerializeImportMap=0.014115, SerializeExportMap=0.055630, SerializeDependencyMap=0.029333, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.309060, SerializeExports=13.984256, SerializeBulkData=0.017159, MoveFile=4.669718, UnaccountedTime=1.257308, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=6.904811, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.062272, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.265684, TagPackageExports=12.006271, BeginCacheForCookedPlatformData=0.004984, SerializeImports=13.631113, GatherLocalizableTextData=12.002673, MarkNames=0.075001, SerializeSummary=0.018544, SerializeNames=0.262085, SerializeGatherableTextData=0.074726, BuildExportMap=0.194285, SortExportsNonSeekfree=2.032504, SortExportsSeekfreeConstructor=0.056457, SortExportsSeekfreeInner=13.430465, SortExportsSeekfree=0.004981, BuildDependencyMap=0.106830, SerializeImportMap=0.014395, SerializeExportMap=0.070017, SerializeDependencyMap=0.015497, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.554266, SerializeExports=17.618351, SerializeBulkData=0.006642, MoveFile=4.749428, UnaccountedTime=1.281940, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.966002, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.149447, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.257663, TagPackageExports=11.608020, BeginCacheForCookedPlatformData=0.002768, SerializeImports=13.849751, GatherLocalizableTextData=12.154061, MarkNames=0.063654, SerializeSummary=0.014670, SerializeNames=0.286721, SerializeGatherableTextData=0.081088, BuildExportMap=0.187088, SortExportsNonSeekfree=2.030842, SortExportsSeekfreeConstructor=0.071682, SortExportsSeekfreeInner=14.323834, SortExportsSeekfree=0.004429, BuildDependencyMap=0.105444, SerializeImportMap=0.017159, SerializeExportMap=0.075001, SerializeDependencyMap=0.017159, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.594398, SerializeExports=17.837818, SerializeBulkData=0.006918, MoveFile=4.996017, UnaccountedTime=1.418103, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=2.806868, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.087459, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.221681, TagPackageExports=11.574808, BeginCacheForCookedPlatformData=0.002488, SerializeImports=13.608698, GatherLocalizableTextData=12.142990, MarkNames=0.073340, SerializeSummary=0.014666, SerializeNames=0.251852, SerializeGatherableTextData=0.075277, BuildExportMap=0.193454, SortExportsNonSeekfree=2.033885, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=14.600869, SortExportsSeekfree=0.004154, BuildDependencyMap=0.124540, SerializeImportMap=0.016049, SerializeExportMap=0.084411, SerializeDependencyMap=0.018269, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.567829, SerializeExports=18.105444, SerializeBulkData=0.007197, MoveFile=4.733376, UnaccountedTime=0.214763, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
SavePackageTransactionId4B9BE67F4BCBBA10473F25B2A02A4A92_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/HealthTest.uasset, AutoPackageBackupDelegate=7.288672, FlushAsyncLoading=0.010520, FlushStreamingFunc=0.067249, BlockTillAllRequestsFinished=0.007752, ResetLoadersForSaveUnMarkAllObjects=0.265684, TagPackageExports=12.534048, BeginCacheForCookedPlatformData=0.004705, SerializeImports=14.165253, GatherLocalizableTextData=12.152400, MarkNames=0.063378, SerializeSummary=0.015497, SerializeNames=0.242993, SerializeGatherableTextData=0.074726, BuildExportMap=0.187639, SortExportsNonSeekfree=2.040252, SortExportsSeekfreeConstructor=0.053693, SortExportsSeekfreeInner=13.793569, SortExportsSeekfree=0.004150, BuildDependencyMap=0.121221, SerializeImportMap=0.015222, SerializeExportMap=0.069190, SerializeDependencyMap=0.016328, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.552884, SerializeExports=17.349895, SerializeBulkData=0.006642, MoveFile=4.901364, UnaccountedTime=1.398455, RunGuid=RunIDC4B564834E9EA5AE7F607593B03B9611
