CookerStat, GenerateAssetRegistry=0.023525, Initialize=0.119280, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/MainMenu.umap, AutoPackageBackupDelegate=18.220018, FlushAsyncLoading=0.010237, FlushStreamingFunc=0.060059, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=78.129311, TagPackageExports=2.959914, BeginCacheForCookedPlatformData=0.002768, SerializeImports=3.680591, GatherLocalizableTextData=3.018588, MarkNames=0.039302, SerializeSummary=0.016879, SerializeNames=0.244930, SerializeGatherableTextData=0.014115, BuildExportMap=0.153601, SortExportsNonSeekfree=0.357293, SortExportsSeekfreeConstructor=0.055630, SortExportsSeekfreeInner=8.043938, SortExportsSeekfree=0.006367, BuildDependencyMap=0.068083, SerializeImportMap=0.018265, SerializeExportMap=0.022974, SerializeDependencyMap=0.004981, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.839956, SerializeExports=4.629865, SerializeBulkData=0.014946, MoveFile=4.588351, UnaccountedTime=1.689602, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=11.440854, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.051200, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=56.705555, TagPackageExports=1.491167, BeginCacheForCookedPlatformData=0.002213, SerializeImports=2.139334, GatherLocalizableTextData=2.598468, MarkNames=0.030443, SerializeSummary=0.012733, SerializeNames=0.267901, SerializeGatherableTextData=0.010792, BuildExportMap=0.139210, SortExportsNonSeekfree=0.170205, SortExportsSeekfreeConstructor=0.049539, SortExportsSeekfreeInner=8.336198, SortExportsSeekfree=0.004981, BuildDependencyMap=0.045389, SerializeImportMap=0.016052, SerializeExportMap=0.017989, SerializeDependencyMap=0.003599, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.707112, SerializeExports=2.869416, SerializeBulkData=0.005256, MoveFile=4.475713, UnaccountedTime=1.229908, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/InputListener.uasset, AutoPackageBackupDelegate=10.134287, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.089113, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.175189, TagPackageExports=3.757529, BeginCacheForCookedPlatformData=0.002768, SerializeImports=4.661970, GatherLocalizableTextData=3.488798, MarkNames=0.028782, SerializeSummary=0.012454, SerializeNames=0.106830, SerializeGatherableTextData=0.127308, BuildExportMap=0.096865, SortExportsNonSeekfree=0.500929, SortExportsSeekfreeConstructor=0.008024, SortExportsSeekfreeInner=5.461801, SortExportsSeekfree=0.003874, BuildDependencyMap=0.039022, SerializeImportMap=0.009410, SerializeExportMap=0.025462, SerializeDependencyMap=0.005536, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.603329, SerializeExports=5.785052, SerializeBulkData=0.004426, MoveFile=4.066944, UnaccountedTime=1.180090, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=10.274045, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.055075, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=55.304062, TagPackageExports=1.451313, BeginCacheForCookedPlatformData=0.002492, SerializeImports=2.162855, GatherLocalizableTextData=2.571072, MarkNames=0.034593, SerializeSummary=0.013564, SerializeNames=0.267901, SerializeGatherableTextData=0.011623, BuildExportMap=0.141148, SortExportsNonSeekfree=0.168819, SortExportsSeekfreeConstructor=0.053968, SortExportsSeekfreeInner=8.155197, SortExportsSeekfree=0.003874, BuildDependencyMap=0.045113, SerializeImportMap=0.014946, SerializeExportMap=0.016607, SerializeDependencyMap=0.003599, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.637922, SerializeExports=2.844509, SerializeBulkData=0.005256, MoveFile=4.163254, UnaccountedTime=1.270589, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/InputListener.uasset, AutoPackageBackupDelegate=10.236684, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.065316, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.163838, TagPackageExports=3.837787, BeginCacheForCookedPlatformData=0.002492, SerializeImports=4.723132, GatherLocalizableTextData=3.615279, MarkNames=0.027120, SerializeSummary=0.011347, SerializeNames=0.117347, SerializeGatherableTextData=0.131182, BuildExportMap=0.096310, SortExportsNonSeekfree=0.521965, SortExportsSeekfreeConstructor=0.008855, SortExportsSeekfreeInner=5.605988, SortExportsSeekfree=0.003323, BuildDependencyMap=0.039574, SerializeImportMap=0.009410, SerializeExportMap=0.025738, SerializeDependencyMap=0.004981, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.632942, SerializeExports=5.754884, SerializeBulkData=0.004705, MoveFile=4.304953, UnaccountedTime=1.321238, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/MyGameInstance.uasset, AutoPackageBackupDelegate=15.213050, FlushAsyncLoading=0.008579, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.182383, TagPackageExports=0.180446, BeginCacheForCookedPlatformData=0.001937, SerializeImports=0.652038, GatherLocalizableTextData=0.148896, MarkNames=0.011623, SerializeSummary=0.011902, SerializeNames=0.044003, SerializeGatherableTextData=0.005811, BuildExportMap=0.027400, SortExportsNonSeekfree=0.013284, SortExportsSeekfreeConstructor=0.048984, SortExportsSeekfreeInner=0.318270, SortExportsSeekfree=0.002492, BuildDependencyMap=0.008579, SerializeImportMap=0.006367, SerializeExportMap=0.005811, SerializeDependencyMap=0.001386, SerializeStringAssetReferenceMap=0.001382, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.165779, SerializeExports=0.427309, SerializeBulkData=0.005260, MoveFile=3.870722, UnaccountedTime=1.267269, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/InputListener.uasset, AutoPackageBackupDelegate=10.226998, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.109039, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.161070, TagPackageExports=3.825612, BeginCacheForCookedPlatformData=0.002213, SerializeImports=4.621841, GatherLocalizableTextData=3.568504, MarkNames=0.030443, SerializeSummary=0.012454, SerializeNames=0.109598, SerializeGatherableTextData=0.131458, BuildExportMap=0.097971, SortExportsNonSeekfree=0.502039, SortExportsSeekfreeConstructor=0.050370, SortExportsSeekfreeInner=5.804975, SortExportsSeekfree=0.003874, BuildDependencyMap=0.040133, SerializeImportMap=0.009134, SerializeExportMap=0.025183, SerializeDependencyMap=0.005532, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.624087, SerializeExports=5.800273, SerializeBulkData=0.004981, MoveFile=4.035115, UnaccountedTime=1.330648, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=10.416023, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.071403, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=57.455292, TagPackageExports=1.430560, BeginCacheForCookedPlatformData=0.002488, SerializeImports=2.132412, GatherLocalizableTextData=2.579652, MarkNames=0.033766, SerializeSummary=0.012729, SerializeNames=0.272330, SerializeGatherableTextData=0.013836, BuildExportMap=0.140872, SortExportsNonSeekfree=0.175741, SortExportsSeekfreeConstructor=0.045940, SortExportsSeekfreeInner=8.105658, SortExportsSeekfree=0.003319, BuildDependencyMap=0.053413, SerializeImportMap=0.013560, SerializeExportMap=0.015222, SerializeDependencyMap=0.003595, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.635434, SerializeExports=2.713051, SerializeBulkData=0.004150, MoveFile=3.985025, UnaccountedTime=1.315702, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/InputListener.uasset, AutoPackageBackupDelegate=9.849779, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.086349, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.163838, TagPackageExports=3.785204, BeginCacheForCookedPlatformData=0.002488, SerializeImports=4.590016, GatherLocalizableTextData=3.481601, MarkNames=0.028785, SerializeSummary=0.012174, SerializeNames=0.106275, SerializeGatherableTextData=0.123989, BuildExportMap=0.097141, SortExportsNonSeekfree=0.502590, SortExportsSeekfreeConstructor=0.008028, SortExportsSeekfreeInner=5.534306, SortExportsSeekfree=0.003599, BuildDependencyMap=0.037916, SerializeImportMap=0.011072, SerializeExportMap=0.025738, SerializeDependencyMap=0.005256, SerializeStringAssetReferenceMap=0.001941, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.599731, SerializeExports=5.695656, SerializeBulkData=0.004429, MoveFile=4.247110, UnaccountedTime=1.308508, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=10.451172, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.071958, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=57.727894, TagPackageExports=1.457956, BeginCacheForCookedPlatformData=0.002492, SerializeImports=2.108887, GatherLocalizableTextData=2.563875, MarkNames=0.030998, SerializeSummary=0.011347, SerializeNames=0.265963, SerializeGatherableTextData=0.011347, BuildExportMap=0.140037, SortExportsNonSeekfree=0.189025, SortExportsSeekfreeConstructor=0.047602, SortExportsSeekfreeInner=8.058887, SortExportsSeekfree=0.003874, BuildDependencyMap=0.040129, SerializeImportMap=0.014946, SerializeExportMap=0.016607, SerializeDependencyMap=0.003599, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.620212, SerializeExports=2.707236, SerializeBulkData=0.004150, MoveFile=3.884558, UnaccountedTime=1.245685, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/GameInstances/MyGameInstance.uasset, AutoPackageBackupDelegate=11.929885, FlushAsyncLoading=0.007197, FlushStreamingFunc=0.066418, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.196774, TagPackageExports=0.183765, BeginCacheForCookedPlatformData=0.002217, SerializeImports=0.714585, GatherLocalizableTextData=0.152495, MarkNames=0.009961, SerializeSummary=0.011623, SerializeNames=0.043727, SerializeGatherableTextData=0.005260, BuildExportMap=0.028506, SortExportsNonSeekfree=0.014666, SortExportsSeekfreeConstructor=0.049818, SortExportsSeekfreeInner=0.336811, SortExportsSeekfree=0.002768, BuildDependencyMap=0.009134, SerializeImportMap=0.006918, SerializeExportMap=0.005536, SerializeDependencyMap=0.001382, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.180446, SerializeExports=0.437830, SerializeBulkData=0.005536, MoveFile=3.872383, UnaccountedTime=1.220774, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
SavePackageTransactionId1711F7254F021BCA33CAC98AA9B8220D_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/InputListener.uasset, AutoPackageBackupDelegate=10.044340, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.108488, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.184320, TagPackageExports=3.712420, BeginCacheForCookedPlatformData=0.002213, SerializeImports=4.688818, GatherLocalizableTextData=3.520347, MarkNames=0.030167, SerializeSummary=0.012174, SerializeNames=0.106830, SerializeGatherableTextData=0.124816, BuildExportMap=0.096589, SortExportsNonSeekfree=0.621319, SortExportsSeekfreeConstructor=0.010241, SortExportsSeekfreeInner=5.642243, SortExportsSeekfree=0.003323, BuildDependencyMap=0.039853, SerializeImportMap=0.009689, SerializeExportMap=0.025738, SerializeDependencyMap=0.005256, SerializeStringAssetReferenceMap=0.001386, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.616889, SerializeExports=5.791970, SerializeBulkData=0.004981, MoveFile=4.400712, UnaccountedTime=1.626499, RunGuid=RunID68F2E8D64E4540E0E1284A876B8E5C3A
