CookerStat, GenerateAssetRegistry=0.025183, Initialize=0.120115, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId72ECBDB54BA9FD5F3DC377A1D208C45E_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC77D6F49C5D3AF05260CB171244C10_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.07.11-11.09.04, Duration=2.601240, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC77D6F49C5D3AF05260CB171244__9B82A526A839DE1FB6EB85EB12F5F90476BD7B5A, StartTime=2016.07.11-11.09.04, HierarchicalDDC=, DataSize=1882, Duration=5.903225, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0CB1910A4CED6F97055683B92E35A391__1_0_13123_0, StartTime=2016.07.11-11.15.33, HierarchicalDDC=, DataSize=347, Duration=4.231889, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9AA2E2B3419302468B231EB84030ED82__1_0_13123_0, StartTime=2016.07.11-11.15.33, HierarchicalDDC=, DataSize=347, Duration=4.043974, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BC415CAC43BBF0CAD2957FB665681670__1_0_13123_0, StartTime=2016.07.11-11.15.38, HierarchicalDDC=, DataSize=347, Duration=22.868984, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2153B844419D60087F492987FB10BB12__1_0_13123_0, StartTime=2016.07.11-11.15.38, HierarchicalDDC=, DataSize=385, Duration=3.930781, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7CE69FC7488BE09182497F87026CDC16__1_0_13123_0, StartTime=2016.07.11-11.15.38, HierarchicalDDC=, DataSize=347, Duration=30.513014, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_2, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_405A89C3427ABB24D197AAB4CFB7773D__1_0_13123_0, StartTime=2016.07.11-11.15.38, HierarchicalDDC=, DataSize=347, Duration=3.539171, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B0CA32E04BFCC05E2A6FF2B2EE821F04__1_0_13123_0, StartTime=2016.07.11-11.15.38, HierarchicalDDC=, DataSize=347, Duration=3.629114, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_59C4BA434F41735664904BBBB052DEFB__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=4.477650, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E46C8A8F4C76D1DA26E2279EB2031D07__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=4.293610, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B8E8FC7D412D090A4F86C482A0F9580F__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=4.250433, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_39F45EFC4C773378D29B3E8EA2AD2D0D__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=3.995817, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DCA9C4744AC1C36F40C12184CD0D7A64__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=10.749519, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_434D957E42D40C40705D6B8AD096CB87__1_0_13123_0, StartTime=2016.07.11-11.15.40, HierarchicalDDC=, DataSize=347, Duration=3.916111, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4BBB16D64829744AC994B2A7B6490F16__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=4.192315, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9798D9A54F4A8831E5C651893A76D1D0__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=4.114546, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_6, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_849C22724F643EE111B20DA7ED42BD80__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=3.888436, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B37FFDB24DD59A92E2A842AB1126C2F3__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=3.852736, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5338B5794FBA0EE3692F228A90AF7FBE__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=3.926627, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_7, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E594C66F477761FD6D9896BE6A1AF4CA__1_0_13123_0, StartTime=2016.07.11-11.15.42, HierarchicalDDC=, DataSize=347, Duration=3.704116, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_648CA40D48505BE7133ACC9D6A17C8C3__1_0_13123_0, StartTime=2016.07.11-11.15.51, HierarchicalDDC=, DataSize=347, Duration=4.407909, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_9, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_56F5E43A402F1EC9A804E7BFA21CF838__1_0_13123_0, StartTime=2016.07.11-11.15.51, HierarchicalDDC=, DataSize=347, Duration=4.258182, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId066CE4CA4758BD84C04BBBA3DA495352_8, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9029A713479145D12E9E678DE405E67E__1_0_13123_0, StartTime=2016.07.11-11.15.51, HierarchicalDDC=, DataSize=347, Duration=4.789557, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionIdB73C5D10475DFE746FA5F8A14D2D0FE5_10, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3B7FDCD84758B76B3E156CBC3A9FB63C__1_0_13123_0, StartTime=2016.07.11-11.15.51, HierarchicalDDC=, DataSize=347, Duration=39.845814, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
DDCTransactionId6B32C66141DE45E7661A8BA885DE9EA0_9, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4015942A4122225A575DA086EE861081__1_0_13123_0, StartTime=2016.07.11-11.15.51, HierarchicalDDC=, DataSize=409, Duration=3.860760, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_4, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/CameraTestingGround.umap, AutoPackageBackupDelegate=4.288074, FlushAsyncLoading=0.005256, FlushStreamingFunc=0.050649, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.793461, TagPackageExports=0.281185, BeginCacheForCookedPlatformData=0.002213, SerializeImports=0.890329, GatherLocalizableTextData=5.420286, MarkNames=0.026844, SerializeSummary=0.016328, SerializeNames=0.233307, SerializeGatherableTextData=0.009134, BuildExportMap=0.122603, SortExportsNonSeekfree=0.085238, SortExportsSeekfreeConstructor=0.056460, SortExportsSeekfreeInner=7.114869, SortExportsSeekfree=0.003599, BuildDependencyMap=0.030719, SerializeImportMap=0.012454, SerializeExportMap=0.011623, SerializeDependencyMap=0.003874, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.495117, SerializeExports=1.370780, SerializeBulkData=0.006642, MoveFile=3.908087, UnaccountedTime=1.286365, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_5, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=14.530297, FlushAsyncLoading=0.013839, FlushStreamingFunc=0.039022, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.412922, TagPackageExports=331.857391, BeginCacheForCookedPlatformData=0.005256, SerializeImports=342.187073, GatherLocalizableTextData=193.366806, MarkNames=1.293842, SerializeSummary=0.027120, SerializeNames=1.123078, SerializeGatherableTextData=1.760453, BuildExportMap=1.751043, SortExportsNonSeekfree=67.932770, SortExportsSeekfreeConstructor=0.979167, SortExportsSeekfreeInner=448.960480, SortExportsSeekfree=0.007473, BuildDependencyMap=6.031368, SerializeImportMap=0.068638, SerializeExportMap=1.157120, SerializeDependencyMap=0.298068, SerializeStringAssetReferenceMap=0.005256, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.090435, SerializeExports=446.236084, SerializeBulkData=0.009961, MoveFile=5.110871, UnaccountedTime=2.595704, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_6, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=3.454756, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.040129, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.396319, TagPackageExports=324.139740, BeginCacheForCookedPlatformData=0.005256, SerializeImports=349.293640, GatherLocalizableTextData=191.379684, MarkNames=1.214687, SerializeSummary=0.028230, SerializeNames=1.082119, SerializeGatherableTextData=1.825489, BuildExportMap=1.767371, SortExportsNonSeekfree=67.264130, SortExportsSeekfreeConstructor=1.116712, SortExportsSeekfreeInner=457.915771, SortExportsSeekfree=0.006918, BuildDependencyMap=3.898952, SerializeImportMap=0.065316, SerializeExportMap=1.141071, SerializeDependencyMap=0.224452, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.895676, SerializeExports=455.503021, SerializeBulkData=0.009131, MoveFile=4.775718, UnaccountedTime=2.649393, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_7, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=9.181965, FlushAsyncLoading=0.012454, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.440598, TagPackageExports=122.768028, BeginCacheForCookedPlatformData=0.004705, SerializeImports=138.953323, GatherLocalizableTextData=122.482964, MarkNames=1.600210, SerializeSummary=0.022970, SerializeNames=0.896137, SerializeGatherableTextData=0.838023, BuildExportMap=1.281109, SortExportsNonSeekfree=45.535107, SortExportsSeekfreeConstructor=0.016052, SortExportsSeekfreeInner=148.548767, SortExportsSeekfree=0.006367, BuildDependencyMap=2.248373, SerializeImportMap=0.074722, SerializeExportMap=0.815880, SerializeDependencyMap=0.223897, SerializeStringAssetReferenceMap=0.005536, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.493273, SerializeExports=194.922455, SerializeBulkData=0.007752, MoveFile=4.662804, UnaccountedTime=2.030563, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_8, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=14.699117, FlushAsyncLoading=0.012729, FlushStreamingFunc=0.062827, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=0.595856, TagPackageExports=322.230682, BeginCacheForCookedPlatformData=0.016883, SerializeImports=375.154358, GatherLocalizableTextData=193.344101, MarkNames=1.283046, SerializeSummary=0.026844, SerializeNames=1.143284, SerializeGatherableTextData=1.757957, BuildExportMap=1.761839, SortExportsNonSeekfree=68.636009, SortExportsSeekfreeConstructor=0.968374, SortExportsSeekfreeInner=445.541412, SortExportsSeekfree=0.006642, BuildDependencyMap=4.619352, SerializeImportMap=0.070851, SerializeExportMap=1.195036, SerializeDependencyMap=0.263471, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.268826, SerializeExports=444.677368, SerializeBulkData=0.009134, MoveFile=20.553358, UnaccountedTime=3.365919, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_9, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=2.962127, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.089392, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.401575, TagPackageExports=127.250656, BeginCacheForCookedPlatformData=0.004981, SerializeImports=141.225220, GatherLocalizableTextData=117.923393, MarkNames=1.567550, SerializeSummary=0.023250, SerializeNames=0.872891, SerializeGatherableTextData=0.903886, BuildExportMap=1.314044, SortExportsNonSeekfree=45.108349, SortExportsSeekfreeConstructor=0.014391, SortExportsSeekfreeInner=148.952835, SortExportsSeekfree=0.007749, BuildDependencyMap=2.998386, SerializeImportMap=0.064485, SerializeExportMap=0.827782, SerializeDependencyMap=0.254065, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=25.937941, SerializeExports=187.063660, SerializeBulkData=0.008024, MoveFile=4.871752, UnaccountedTime=2.079274, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
SavePackageTransactionId9DE2AC4C47CF850AFB03CE944C6F95A7_10, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=3.029935, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.101574, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.367813, TagPackageExports=332.193085, BeginCacheForCookedPlatformData=0.016052, SerializeImports=370.238617, GatherLocalizableTextData=192.898529, MarkNames=1.281384, SerializeSummary=0.024907, SerializeNames=1.111735, SerializeGatherableTextData=1.771241, BuildExportMap=1.902431, SortExportsNonSeekfree=68.363129, SortExportsSeekfreeConstructor=1.715340, SortExportsSeekfreeInner=475.511169, SortExportsSeekfree=0.006918, BuildDependencyMap=3.876537, SerializeImportMap=0.065595, SerializeExportMap=1.228523, SerializeDependencyMap=0.241611, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.447605, SerializeExports=459.082306, SerializeBulkData=0.007469, MoveFile=4.918527, UnaccountedTime=1.386829, RunGuid=RunID0FEE1E8F44A6CB494D8D3FA3A4BF2ABD
