CookerStat, GenerateAssetRegistry=0.023801, Initialize=0.118174, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.244233, FlushAsyncLoading=0.006922, FlushStreamingFunc=0.084963, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.339027, TagPackageExports=39.185738, BeginCacheForCookedPlatformData=0.007749, SerializeImports=44.932316, GatherLocalizableTextData=57.306675, MarkNames=0.241056, SerializeSummary=0.024907, SerializeNames=0.429530, SerializeGatherableTextData=1.518287, BuildExportMap=0.558496, SortExportsNonSeekfree=8.342009, SortExportsSeekfreeConstructor=0.090498, SortExportsSeekfreeInner=45.953548, SortExportsSeekfree=0.010516, BuildDependencyMap=0.420395, SerializeImportMap=0.038192, SerializeExportMap=0.239119, SerializeDependencyMap=0.047602, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.014561, SerializeExports=60.376183, SerializeBulkData=0.033490, MoveFile=4.191760, UnaccountedTime=1.639508, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=16.132992, FlushAsyncLoading=0.009965, FlushStreamingFunc=0.074446, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.206459, TagPackageExports=45.249207, BeginCacheForCookedPlatformData=0.007473, SerializeImports=50.225571, GatherLocalizableTextData=51.951977, MarkNames=1.098726, SerializeSummary=0.021864, SerializeNames=0.391059, SerializeGatherableTextData=0.556555, BuildExportMap=0.435892, SortExportsNonSeekfree=7.746428, SortExportsSeekfreeConstructor=0.068635, SortExportsSeekfreeInner=51.482048, SortExportsSeekfree=0.009686, BuildDependencyMap=0.433955, SerializeImportMap=0.038747, SerializeExportMap=0.236351, SerializeDependencyMap=0.049539, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.006533, SerializeExports=65.968338, SerializeBulkData=0.013005, MoveFile=4.116483, UnaccountedTime=1.596887, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.796243, FlushAsyncLoading=0.006091, FlushStreamingFunc=0.087179, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.192344, TagPackageExports=43.989410, BeginCacheForCookedPlatformData=0.006918, SerializeImports=49.379250, GatherLocalizableTextData=54.550449, MarkNames=1.093190, SerializeSummary=0.032380, SerializeNames=0.430912, SerializeGatherableTextData=0.636540, BuildExportMap=0.497885, SortExportsNonSeekfree=7.928811, SortExportsSeekfreeConstructor=0.068635, SortExportsSeekfreeInner=52.717491, SortExportsSeekfree=0.008855, BuildDependencyMap=0.421502, SerializeImportMap=0.034869, SerializeExportMap=0.252679, SerializeDependencyMap=0.049539, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.022030, SerializeExports=66.705338, SerializeBulkData=0.013839, MoveFile=5.813558, UnaccountedTime=1.676869, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=13.263296, FlushAsyncLoading=0.012178, FlushStreamingFunc=0.059504, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.198711, TagPackageExports=43.722889, BeginCacheForCookedPlatformData=0.007197, SerializeImports=48.296574, GatherLocalizableTextData=51.121433, MarkNames=1.205552, SerializeSummary=0.020482, SerializeNames=0.443086, SerializeGatherableTextData=0.548258, BuildExportMap=0.483770, SortExportsNonSeekfree=8.030377, SortExportsSeekfreeConstructor=0.067253, SortExportsSeekfreeInner=50.007488, SortExportsSeekfree=0.009406, BuildDependencyMap=0.455543, SerializeImportMap=0.034597, SerializeExportMap=0.244927, SerializeDependencyMap=0.068359, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.829962, SerializeExports=67.455070, SerializeBulkData=0.012454, MoveFile=4.410401, UnaccountedTime=1.694582, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.826135, FlushAsyncLoading=0.005536, FlushStreamingFunc=0.063930, BlockTillAllRequestsFinished=0.008024, ResetLoadersForSaveUnMarkAllObjects=0.187919, TagPackageExports=45.345516, BeginCacheForCookedPlatformData=0.007197, SerializeImports=47.846848, GatherLocalizableTextData=52.511860, MarkNames=0.990789, SerializeSummary=0.019647, SerializeNames=0.419840, SerializeGatherableTextData=0.544105, BuildExportMap=0.450008, SortExportsNonSeekfree=8.071061, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=52.590183, SortExportsSeekfree=0.008855, BuildDependencyMap=0.459693, SerializeImportMap=0.035428, SerializeExportMap=0.246037, SerializeDependencyMap=0.045940, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.026460, SerializeExports=67.866333, SerializeBulkData=0.013836, MoveFile=3.815923, UnaccountedTime=1.629546, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.596977, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.104062, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.157200, TagPackageExports=45.872738, BeginCacheForCookedPlatformData=0.007194, SerializeImports=49.451206, GatherLocalizableTextData=51.653358, MarkNames=1.061641, SerializeSummary=0.019651, SerializeNames=0.441704, SerializeGatherableTextData=0.528883, BuildExportMap=0.426758, SortExportsNonSeekfree=7.693566, SortExportsSeekfreeConstructor=0.072509, SortExportsSeekfreeInner=50.935177, SortExportsSeekfree=0.009410, BuildDependencyMap=0.484880, SerializeImportMap=0.035148, SerializeExportMap=0.243820, SerializeDependencyMap=0.071123, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.016219, SerializeExports=68.425659, SerializeBulkData=0.012454, MoveFile=4.394069, UnaccountedTime=1.691818, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.414319, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.085793, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.152770, TagPackageExports=42.719093, BeginCacheForCookedPlatformData=0.007749, SerializeImports=49.245022, GatherLocalizableTextData=50.454723, MarkNames=1.039222, SerializeSummary=0.019927, SerializeNames=0.422332, SerializeGatherableTextData=0.550192, BuildExportMap=0.431739, SortExportsNonSeekfree=7.578712, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=49.771412, SortExportsSeekfree=0.009134, BuildDependencyMap=0.440873, SerializeImportMap=0.047877, SerializeExportMap=0.320207, SerializeDependencyMap=0.047326, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.048048, SerializeExports=66.477013, SerializeBulkData=0.015222, MoveFile=4.198957, UnaccountedTime=1.599100, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.473268, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.104062, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.184875, TagPackageExports=45.439335, BeginCacheForCookedPlatformData=0.007194, SerializeImports=46.389996, GatherLocalizableTextData=50.107399, MarkNames=1.126952, SerializeSummary=0.020482, SerializeNames=0.430908, SerializeGatherableTextData=0.538848, BuildExportMap=0.443641, SortExportsNonSeekfree=7.526957, SortExportsSeekfreeConstructor=0.063378, SortExportsSeekfreeInner=52.934193, SortExportsSeekfree=0.009961, BuildDependencyMap=0.466060, SerializeImportMap=0.047605, SerializeExportMap=0.239395, SerializeDependencyMap=0.052582, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.325910, SerializeExports=69.160454, SerializeBulkData=0.020478, MoveFile=4.068326, UnaccountedTime=1.552053, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.136177, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.059780, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.165224, TagPackageExports=46.004749, BeginCacheForCookedPlatformData=0.007197, SerializeImports=47.629314, GatherLocalizableTextData=51.563137, MarkNames=1.007672, SerializeSummary=0.019372, SerializeNames=0.421777, SerializeGatherableTextData=0.546318, BuildExportMap=0.436999, SortExportsNonSeekfree=7.690247, SortExportsSeekfreeConstructor=0.067253, SortExportsSeekfreeInner=51.252060, SortExportsSeekfree=0.010241, BuildDependencyMap=0.486538, SerializeImportMap=0.035699, SerializeExportMap=0.239119, SerializeDependencyMap=0.106826, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.224895, SerializeExports=67.030251, SerializeBulkData=0.012733, MoveFile=3.973123, UnaccountedTime=1.575854, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.365611, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.061441, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.175189, TagPackageExports=44.575298, BeginCacheForCookedPlatformData=0.007473, SerializeImports=48.581635, GatherLocalizableTextData=52.138241, MarkNames=0.907484, SerializeSummary=0.018544, SerializeNames=0.430632, SerializeGatherableTextData=0.534695, BuildExportMap=0.474639, SortExportsNonSeekfree=7.724006, SortExportsSeekfreeConstructor=0.064209, SortExportsSeekfreeInner=53.042404, SortExportsSeekfree=0.009410, BuildDependencyMap=0.460245, SerializeImportMap=0.034597, SerializeExportMap=0.238009, SerializeDependencyMap=0.054523, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.078766, SerializeExports=66.971298, SerializeBulkData=0.011623, MoveFile=3.985576, UnaccountedTime=1.445226, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
SavePackageTransactionIdC583A2064C8033F852D488BC3DDA0ED7_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.901687, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.085518, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.183210, TagPackageExports=45.157600, BeginCacheForCookedPlatformData=0.006918, SerializeImports=45.820705, GatherLocalizableTextData=50.376678, MarkNames=1.215518, SerializeSummary=0.022139, SerializeNames=0.409879, SerializeGatherableTextData=0.604160, BuildExportMap=0.458587, SortExportsNonSeekfree=7.686093, SortExportsSeekfreeConstructor=0.065867, SortExportsSeekfreeInner=51.155754, SortExportsSeekfree=0.009686, BuildDependencyMap=0.446960, SerializeImportMap=0.036534, SerializeExportMap=0.253510, SerializeDependencyMap=0.060607, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.049706, SerializeExports=67.864395, SerializeBulkData=0.013284, MoveFile=3.834743, UnaccountedTime=1.611832, RunGuid=RunIDCA1BC9F1413FDBC93561BBB552F82BCA
