CookerStat, GenerateAssetRegistry=0.043176, Initialize=0.202034, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=10.463074, FlushAsyncLoading=0.014946, FlushStreamingFunc=0.061166, BlockTillAllRequestsFinished=0.008300, ResetLoadersForSaveUnMarkAllObjects=0.644568, TagPackageExports=315.292938, BeginCacheForCookedPlatformData=0.007197, SerializeImports=338.901947, GatherLocalizableTextData=183.810104, MarkNames=1.209151, SerializeSummary=0.028506, SerializeNames=1.025386, SerializeGatherableTextData=1.630373, BuildExportMap=1.766819, SortExportsNonSeekfree=64.638809, SortExportsSeekfreeConstructor=0.957023, SortExportsSeekfreeInner=444.722229, SortExportsSeekfree=0.008028, BuildDependencyMap=6.019741, SerializeImportMap=0.075553, SerializeExportMap=1.161829, SerializeDependencyMap=0.243824, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.719933, SerializeExports=430.685944, SerializeBulkData=0.029061, MoveFile=4.641492, UnaccountedTime=1.395959, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=1.825765, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.062823, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.241607, TagPackageExports=321.911011, BeginCacheForCookedPlatformData=0.007197, SerializeImports=342.532745, GatherLocalizableTextData=187.778244, MarkNames=1.397345, SerializeSummary=0.031549, SerializeNames=1.020126, SerializeGatherableTextData=1.695413, BuildExportMap=2.018668, SortExportsNonSeekfree=63.888798, SortExportsSeekfreeConstructor=0.914130, SortExportsSeekfreeInner=438.256622, SortExportsSeekfree=0.008579, BuildDependencyMap=4.001353, SerializeImportMap=0.068638, SerializeExportMap=1.124185, SerializeDependencyMap=0.271775, SerializeStringAssetReferenceMap=0.006087, SaveThumbNailsAssetRegistryDataWorldLevelInfo=43.901134, SerializeExports=443.078003, SerializeBulkData=0.009961, MoveFile=4.723135, UnaccountedTime=2.767846, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=2.060730, FlushAsyncLoading=0.006091, FlushStreamingFunc=0.036255, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.280354, TagPackageExports=323.076996, BeginCacheForCookedPlatformData=0.006642, SerializeImports=337.070099, GatherLocalizableTextData=184.878113, MarkNames=1.176491, SerializeSummary=0.025187, SerializeNames=1.017082, SerializeGatherableTextData=1.643382, BuildExportMap=1.787573, SortExportsNonSeekfree=62.809723, SortExportsSeekfreeConstructor=0.871785, SortExportsSeekfreeInner=436.523010, SortExportsSeekfree=0.008028, BuildDependencyMap=3.922753, SerializeImportMap=0.070017, SerializeExportMap=1.141347, SerializeDependencyMap=0.382479, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=39.391655, SerializeExports=431.689728, SerializeBulkData=0.009689, MoveFile=4.498132, UnaccountedTime=3.052905, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=1.845691, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.071958, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.253230, TagPackageExports=322.601532, BeginCacheForCookedPlatformData=0.008024, SerializeImports=339.765167, GatherLocalizableTextData=182.313675, MarkNames=1.234062, SerializeSummary=0.027120, SerializeNames=1.009889, SerializeGatherableTextData=1.789510, BuildExportMap=2.044127, SortExportsNonSeekfree=65.471848, SortExportsSeekfreeConstructor=0.795126, SortExportsSeekfreeInner=421.207550, SortExportsSeekfree=0.007197, BuildDependencyMap=3.662601, SerializeImportMap=0.067253, SerializeExportMap=1.143836, SerializeDependencyMap=0.321593, SerializeStringAssetReferenceMap=0.007749, SaveThumbNailsAssetRegistryDataWorldLevelInfo=45.214344, SerializeExports=432.942047, SerializeBulkData=0.009410, MoveFile=4.603300, UnaccountedTime=1.293007, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=1.859807, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.059780, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=123.686028, TagPackageExports=23.191959, BeginCacheForCookedPlatformData=0.007197, SerializeImports=23.307919, GatherLocalizableTextData=30.148525, MarkNames=0.211719, SerializeSummary=0.019096, SerializeNames=0.619106, SerializeGatherableTextData=0.161074, BuildExportMap=0.625469, SortExportsNonSeekfree=3.049862, SortExportsSeekfreeConstructor=0.059504, SortExportsSeekfreeInner=81.398941, SortExportsSeekfree=0.009410, BuildDependencyMap=0.382755, SerializeImportMap=0.092436, SerializeExportMap=0.117067, SerializeDependencyMap=0.029337, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.923664, SerializeExports=33.603004, SerializeBulkData=121.837013, MoveFile=4.537158, UnaccountedTime=1.668565, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=1.967743, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.045665, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.229433, TagPackageExports=332.582214, BeginCacheForCookedPlatformData=0.006642, SerializeImports=353.082977, GatherLocalizableTextData=191.083282, MarkNames=1.234058, SerializeSummary=0.023246, SerializeNames=0.984151, SerializeGatherableTextData=1.689047, BuildExportMap=2.395332, SortExportsNonSeekfree=63.875793, SortExportsSeekfreeConstructor=0.864588, SortExportsSeekfreeInner=443.973877, SortExportsSeekfree=0.007473, BuildDependencyMap=4.009933, SerializeImportMap=0.066422, SerializeExportMap=1.140237, SerializeDependencyMap=0.236351, SerializeStringAssetReferenceMap=0.004981, SaveThumbNailsAssetRegistryDataWorldLevelInfo=45.040821, SerializeExports=424.709076, SerializeBulkData=0.008304, MoveFile=4.480142, UnaccountedTime=2.413876, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
DDCTransactionIdC4B730A3412E334FCB33FBBC9FF26040_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_99C07D3B4FC50BFAEA3831B7A0533695, StartTime=2016.07.01-15.20.50, HierarchicalDDC=, DataSize=170213, Duration=4.375528, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=2.297636, FlushAsyncLoading=0.004984, FlushStreamingFunc=0.086624, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=125.528671, TagPackageExports=21.898672, BeginCacheForCookedPlatformData=0.006642, SerializeImports=23.617060, GatherLocalizableTextData=29.882841, MarkNames=0.256829, SerializeSummary=0.024077, SerializeNames=0.670861, SerializeGatherableTextData=0.193175, BuildExportMap=0.679161, SortExportsNonSeekfree=3.014438, SortExportsSeekfreeConstructor=0.071678, SortExportsSeekfreeInner=79.499557, SortExportsSeekfree=0.009965, BuildDependencyMap=0.396315, SerializeImportMap=0.091054, SerializeExportMap=0.116792, SerializeDependencyMap=0.029337, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.994232, SerializeExports=36.123158, SerializeBulkData=118.997208, MoveFile=4.605513, UnaccountedTime=1.647811, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=8.146342, FlushAsyncLoading=0.010792, FlushStreamingFunc=0.057567, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.257663, TagPackageExports=30.026752, BeginCacheForCookedPlatformData=0.008024, SerializeImports=32.803455, GatherLocalizableTextData=22.513632, MarkNames=0.163008, SerializeSummary=0.018820, SerializeNames=0.405725, SerializeGatherableTextData=0.498716, BuildExportMap=0.291426, SortExportsNonSeekfree=4.318792, SortExportsSeekfreeConstructor=0.014946, SortExportsSeekfreeInner=34.473408, SortExportsSeekfree=0.008024, BuildDependencyMap=0.278972, SerializeImportMap=0.025187, SerializeExportMap=0.122327, SerializeDependencyMap=0.037361, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.269268, SerializeExports=42.968185, SerializeBulkData=0.012178, MoveFile=6.421592, UnaccountedTime=1.351681, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.042465, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.067253, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.250466, TagPackageExports=32.156673, BeginCacheForCookedPlatformData=0.007752, SerializeImports=33.120617, GatherLocalizableTextData=23.941971, MarkNames=0.161625, SerializeSummary=0.019651, SerializeNames=0.427313, SerializeGatherableTextData=0.504252, BuildExportMap=0.295300, SortExportsNonSeekfree=4.414551, SortExportsSeekfreeConstructor=0.069186, SortExportsSeekfreeInner=35.703590, SortExportsSeekfree=0.009410, BuildDependencyMap=0.221960, SerializeImportMap=0.025462, SerializeExportMap=0.125647, SerializeDependencyMap=0.026017, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.487430, SerializeExports=44.873653, SerializeBulkData=0.013009, MoveFile=6.325282, UnaccountedTime=1.340333, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=1.896340, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.053138, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.235520, TagPackageExports=29.976107, BeginCacheForCookedPlatformData=0.007473, SerializeImports=31.972908, GatherLocalizableTextData=22.616304, MarkNames=0.118174, SerializeSummary=0.017989, SerializeNames=0.441983, SerializeGatherableTextData=0.446130, BuildExportMap=0.286996, SortExportsNonSeekfree=4.316304, SortExportsSeekfreeConstructor=0.059504, SortExportsSeekfreeInner=31.993385, SortExportsSeekfree=0.009134, BuildDependencyMap=0.203136, SerializeImportMap=0.025738, SerializeExportMap=0.123985, SerializeDependencyMap=0.026844, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.303110, SerializeExports=45.311211, SerializeBulkData=0.013009, MoveFile=6.644383, UnaccountedTime=0.273161, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
SavePackageTransactionIdDB4A7FBC42096495DE88AD8E8A2993F7_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=14.427621, FlushAsyncLoading=0.014666, FlushStreamingFunc=0.069190, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=122.034615, TagPackageExports=21.768600, BeginCacheForCookedPlatformData=0.006367, SerializeImports=23.260593, GatherLocalizableTextData=29.563461, MarkNames=0.238013, SerializeSummary=0.021864, SerializeNames=0.664495, SerializeGatherableTextData=0.169925, BuildExportMap=0.895586, SortExportsNonSeekfree=2.979565, SortExportsSeekfreeConstructor=0.064209, SortExportsSeekfreeInner=78.168076, SortExportsSeekfree=0.009134, BuildDependencyMap=0.378601, SerializeImportMap=0.132844, SerializeExportMap=0.145849, SerializeDependencyMap=0.030443, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.957150, SerializeExports=33.019047, SerializeBulkData=122.344032, MoveFile=16.604866, UnaccountedTime=2.031673, RunGuid=RunIDE6BCF47A46450D56E90BF2857D422C5F
