CookerStat, GenerateAssetRegistry=0.034317, Initialize=0.178784, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
DDCTransactionIdA39AB7A3468689A070D409B8AED0DBAE_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_902EE0CC42A5ED7FBC2922BBC0033237, StartTime=2016.07.05-14.24.21, HierarchicalDDC=, DataSize=170213, Duration=4.509479, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskDoubleStart.uasset, AutoPackageBackupDelegate=5.483109, FlushAsyncLoading=0.007197, FlushStreamingFunc=0.052582, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=1.286920, TagPackageExports=0.079151, BeginCacheForCookedPlatformData=0.001937, SerializeImports=0.589769, GatherLocalizableTextData=0.310797, MarkNames=0.010796, SerializeSummary=0.016879, SerializeNames=0.096038, SerializeGatherableTextData=0.002488, BuildExportMap=0.025187, SortExportsNonSeekfree=0.010792, SortExportsSeekfreeConstructor=0.064209, SortExportsSeekfreeInner=0.572607, SortExportsSeekfree=0.009689, BuildDependencyMap=0.011899, SerializeImportMap=0.010241, SerializeExportMap=0.005811, SerializeDependencyMap=0.001658, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.065330, SerializeExports=0.493180, SerializeBulkData=0.013836, MoveFile=4.306618, UnaccountedTime=0.128414, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_10, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.274666, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.059780, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.238013, TagPackageExports=34.116116, BeginCacheForCookedPlatformData=0.007473, SerializeImports=35.705524, GatherLocalizableTextData=25.240793, MarkNames=0.104062, SerializeSummary=0.015222, SerializeNames=0.434507, SerializeGatherableTextData=0.509787, BuildExportMap=0.333216, SortExportsNonSeekfree=4.966680, SortExportsSeekfreeConstructor=0.055350, SortExportsSeekfreeInner=37.241531, SortExportsSeekfree=0.008579, BuildDependencyMap=0.223067, SerializeImportMap=0.026844, SerializeExportMap=0.143636, SerializeDependencyMap=0.028230, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.878199, SerializeExports=52.382629, SerializeBulkData=0.009410, MoveFile=6.704994, UnaccountedTime=1.433045, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.310645, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.050094, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.237457, TagPackageExports=34.212700, BeginCacheForCookedPlatformData=0.005811, SerializeImports=36.849918, GatherLocalizableTextData=25.852978, MarkNames=0.125095, SerializeSummary=0.018820, SerializeNames=0.471592, SerializeGatherableTextData=0.479069, BuildExportMap=0.338748, SortExportsNonSeekfree=5.546488, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=36.871227, SortExportsSeekfree=0.007749, BuildDependencyMap=1.109797, SerializeImportMap=0.026844, SerializeExportMap=0.164669, SerializeDependencyMap=0.030998, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.339840, SerializeExports=51.193405, SerializeBulkData=0.011902, MoveFile=7.073078, UnaccountedTime=1.486186, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.235640, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.046495, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.247698, TagPackageExports=35.312813, BeginCacheForCookedPlatformData=0.007194, SerializeImports=37.693474, GatherLocalizableTextData=26.641737, MarkNames=0.119559, SerializeSummary=0.015773, SerializeNames=0.458587, SerializeGatherableTextData=0.475746, BuildExportMap=0.346225, SortExportsNonSeekfree=5.489472, SortExportsSeekfreeConstructor=0.053693, SortExportsSeekfreeInner=38.493301, SortExportsSeekfree=0.008304, BuildDependencyMap=0.977505, SerializeImportMap=0.025462, SerializeExportMap=0.158027, SerializeDependencyMap=0.030998, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.003580, SerializeExports=51.547379, SerializeBulkData=0.009686, MoveFile=7.086363, UnaccountedTime=1.463216, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=9.606790, FlushAsyncLoading=0.009965, FlushStreamingFunc=0.051200, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.270668, TagPackageExports=35.916695, BeginCacheForCookedPlatformData=0.007197, SerializeImports=37.731667, GatherLocalizableTextData=26.531864, MarkNames=0.168823, SerializeSummary=0.027951, SerializeNames=0.444472, SerializeGatherableTextData=0.478789, BuildExportMap=0.349268, SortExportsNonSeekfree=5.532649, SortExportsSeekfreeConstructor=0.058398, SortExportsSeekfreeInner=38.609539, SortExportsSeekfree=0.008304, BuildDependencyMap=0.967819, SerializeImportMap=0.026289, SerializeExportMap=0.150833, SerializeDependencyMap=0.031829, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.997217, SerializeExports=51.431965, SerializeBulkData=0.011627, MoveFile=7.045679, UnaccountedTime=1.452975, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.188593, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.108492, BlockTillAllRequestsFinished=0.004150, ResetLoadersForSaveUnMarkAllObjects=0.222512, TagPackageExports=35.554420, BeginCacheForCookedPlatformData=0.006087, SerializeImports=37.513027, GatherLocalizableTextData=26.446346, MarkNames=0.111811, SerializeSummary=0.016328, SerializeNames=0.448622, SerializeGatherableTextData=0.472426, BuildExportMap=0.331830, SortExportsNonSeekfree=5.538184, SortExportsSeekfreeConstructor=0.065591, SortExportsSeekfreeInner=38.454556, SortExportsSeekfree=0.019927, BuildDependencyMap=0.944849, SerializeImportMap=0.037361, SerializeExportMap=0.138104, SerializeDependencyMap=0.031553, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.015203, SerializeExports=51.994617, SerializeBulkData=0.011623, MoveFile=7.161640, UnaccountedTime=1.494765, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.341915, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.090498, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.278417, TagPackageExports=36.075001, BeginCacheForCookedPlatformData=0.006918, SerializeImports=37.319855, GatherLocalizableTextData=26.594687, MarkNames=0.115685, SerializeSummary=0.017434, SerializeNames=0.487369, SerializeGatherableTextData=0.482664, BuildExportMap=0.338197, SortExportsNonSeekfree=5.497225, SortExportsSeekfreeConstructor=0.052586, SortExportsSeekfreeInner=38.506306, SortExportsSeekfree=0.008859, BuildDependencyMap=1.164868, SerializeImportMap=0.029612, SerializeExportMap=0.147235, SerializeDependencyMap=0.030722, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.208937, SerializeExports=52.700901, SerializeBulkData=0.011347, MoveFile=6.964036, UnaccountedTime=1.485631, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.411384, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.071678, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.233032, TagPackageExports=35.038269, BeginCacheForCookedPlatformData=0.006918, SerializeImports=36.935989, GatherLocalizableTextData=26.757143, MarkNames=0.123709, SerializeSummary=0.019100, SerializeNames=0.531372, SerializeGatherableTextData=0.498716, BuildExportMap=0.332940, SortExportsNonSeekfree=5.481724, SortExportsSeekfreeConstructor=0.050649, SortExportsSeekfreeInner=38.109715, SortExportsSeekfree=0.008579, BuildDependencyMap=1.137193, SerializeImportMap=0.024080, SerializeExportMap=0.160240, SerializeDependencyMap=0.032380, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.038177, SerializeExports=50.851887, SerializeBulkData=0.011623, MoveFile=7.694401, UnaccountedTime=1.425575, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.313409, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.068638, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.236627, TagPackageExports=35.647133, BeginCacheForCookedPlatformData=0.006918, SerializeImports=38.091450, GatherLocalizableTextData=27.917862, MarkNames=0.179064, SerializeSummary=0.020202, SerializeNames=0.472702, SerializeGatherableTextData=0.504252, BuildExportMap=0.334874, SortExportsNonSeekfree=5.850091, SortExportsSeekfreeConstructor=0.064485, SortExportsSeekfreeInner=38.677067, SortExportsSeekfree=0.008579, BuildDependencyMap=1.099002, SerializeImportMap=0.036255, SerializeExportMap=0.161625, SerializeDependencyMap=0.030443, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.886517, SerializeExports=50.628265, SerializeBulkData=0.012733, MoveFile=7.311091, UnaccountedTime=1.489781, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.309814, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.079706, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.247143, TagPackageExports=34.948044, BeginCacheForCookedPlatformData=0.007197, SerializeImports=36.912743, GatherLocalizableTextData=27.315914, MarkNames=0.122052, SerializeSummary=0.017986, SerializeNames=0.429805, SerializeGatherableTextData=0.525009, BuildExportMap=0.340685, SortExportsNonSeekfree=5.063273, SortExportsSeekfreeConstructor=0.055075, SortExportsSeekfreeInner=38.658245, SortExportsSeekfree=0.008859, BuildDependencyMap=1.110900, SerializeImportMap=0.026017, SerializeExportMap=0.144742, SerializeDependencyMap=0.029612, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.976180, SerializeExports=50.389149, SerializeBulkData=0.012178, MoveFile=6.857760, UnaccountedTime=1.480930, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
SavePackageTransactionIdAD0F1149426D6864F6DA5CAF78609FC2_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Dusk/duskAnimBP.uasset, AutoPackageBackupDelegate=2.333891, FlushAsyncLoading=0.002492, FlushStreamingFunc=0.116792, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.251848, TagPackageExports=34.941124, BeginCacheForCookedPlatformData=0.007197, SerializeImports=36.734234, GatherLocalizableTextData=27.378462, MarkNames=0.121497, SerializeSummary=0.016883, SerializeNames=0.446960, SerializeGatherableTextData=0.478514, BuildExportMap=0.320762, SortExportsNonSeekfree=5.106441, SortExportsSeekfreeConstructor=0.010241, SortExportsSeekfreeInner=35.973431, SortExportsSeekfree=0.008024, BuildDependencyMap=0.215873, SerializeImportMap=0.023801, SerializeExportMap=0.139207, SerializeDependencyMap=0.028782, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.907531, SerializeExports=49.704174, SerializeBulkData=0.010516, MoveFile=7.046789, UnaccountedTime=0.295851, RunGuid=RunIDEF3D55BC43304ED2B98EEDBF11D1ADB3
