CookerStat, GenerateAssetRegistry=0.022139, Initialize=0.115961, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=15.256509, FlushAsyncLoading=0.015222, FlushStreamingFunc=0.063099, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=0.916067, TagPackageExports=329.379852, BeginCacheForCookedPlatformData=0.007473, SerializeImports=343.139374, GatherLocalizableTextData=186.403595, MarkNames=1.525205, SerializeSummary=0.029892, SerializeNames=1.098171, SerializeGatherableTextData=1.672719, BuildExportMap=1.746338, SortExportsNonSeekfree=65.242973, SortExportsSeekfreeConstructor=0.969205, SortExportsSeekfreeInner=433.048065, SortExportsSeekfree=0.009410, BuildDependencyMap=6.288748, SerializeImportMap=0.072785, SerializeExportMap=1.112565, SerializeDependencyMap=0.246037, SerializeStringAssetReferenceMap=0.004981, SaveThumbNailsAssetRegistryDataWorldLevelInfo=40.428940, SerializeExports=434.079254, SerializeBulkData=0.030167, MoveFile=9.902366, UnaccountedTime=2.836760, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.337337, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.029612, BlockTillAllRequestsFinished=0.004150, ResetLoadersForSaveUnMarkAllObjects=0.245761, TagPackageExports=336.440216, BeginCacheForCookedPlatformData=0.005260, SerializeImports=343.329803, GatherLocalizableTextData=181.766251, MarkNames=1.192268, SerializeSummary=0.028506, SerializeNames=1.078799, SerializeGatherableTextData=1.676042, BuildExportMap=2.395883, SortExportsNonSeekfree=64.837524, SortExportsSeekfreeConstructor=0.878148, SortExportsSeekfreeInner=427.341888, SortExportsSeekfree=0.009961, BuildDependencyMap=4.130877, SerializeImportMap=0.068635, SerializeExportMap=1.147989, SerializeDependencyMap=0.292532, SerializeStringAssetReferenceMap=0.008024, SaveThumbNailsAssetRegistryDataWorldLevelInfo=46.823689, SerializeExports=436.337311, SerializeBulkData=0.011347, MoveFile=4.524700, UnaccountedTime=3.014714, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.203387, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.047602, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.252679, TagPackageExports=312.771118, BeginCacheForCookedPlatformData=0.005536, SerializeImports=350.831299, GatherLocalizableTextData=182.679825, MarkNames=1.189780, SerializeSummary=0.024632, SerializeNames=1.088485, SerializeGatherableTextData=1.660820, BuildExportMap=1.769859, SortExportsNonSeekfree=67.481667, SortExportsSeekfreeConstructor=0.847153, SortExportsSeekfreeInner=425.464630, SortExportsSeekfree=0.006922, BuildDependencyMap=3.894523, SerializeImportMap=0.070296, SerializeExportMap=1.111731, SerializeDependencyMap=0.217807, SerializeStringAssetReferenceMap=0.015497, SaveThumbNailsAssetRegistryDataWorldLevelInfo=42.062641, SerializeExports=438.054596, SerializeBulkData=0.011072, MoveFile=4.451361, UnaccountedTime=2.553638, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.241023, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.045389, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.239674, TagPackageExports=330.015839, BeginCacheForCookedPlatformData=0.007473, SerializeImports=336.682648, GatherLocalizableTextData=183.745621, MarkNames=1.212470, SerializeSummary=0.031829, SerializeNames=1.046415, SerializeGatherableTextData=1.703441, BuildExportMap=1.594119, SortExportsNonSeekfree=65.296944, SortExportsSeekfreeConstructor=0.856288, SortExportsSeekfreeInner=429.388214, SortExportsSeekfree=0.007473, BuildDependencyMap=4.002735, SerializeImportMap=0.064205, SerializeExportMap=1.106475, SerializeDependencyMap=0.215318, SerializeStringAssetReferenceMap=0.004154, SaveThumbNailsAssetRegistryDataWorldLevelInfo=40.970829, SerializeExports=434.558594, SerializeBulkData=0.008304, MoveFile=4.687436, UnaccountedTime=2.708618, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=17.423239, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.077490, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=127.560074, TagPackageExports=22.859852, BeginCacheForCookedPlatformData=0.007473, SerializeImports=23.489197, GatherLocalizableTextData=28.587618, MarkNames=0.221681, SerializeSummary=0.023525, SerializeNames=0.652868, SerializeGatherableTextData=0.165224, BuildExportMap=0.638202, SortExportsNonSeekfree=3.013607, SortExportsSeekfreeConstructor=0.067253, SortExportsSeekfreeInner=62.358334, SortExportsSeekfree=0.009134, BuildDependencyMap=0.373900, SerializeImportMap=0.090223, SerializeExportMap=0.128414, SerializeDependencyMap=0.029337, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.970431, SerializeExports=35.018063, SerializeBulkData=122.322998, MoveFile=4.676640, UnaccountedTime=1.843754, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.096281, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.049263, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.251297, TagPackageExports=325.768463, BeginCacheForCookedPlatformData=0.007752, SerializeImports=355.364014, GatherLocalizableTextData=185.196655, MarkNames=1.021512, SerializeSummary=0.019372, SerializeNames=0.687189, SerializeGatherableTextData=1.712847, BuildExportMap=1.390152, SortExportsNonSeekfree=59.030331, SortExportsSeekfreeConstructor=0.717629, SortExportsSeekfreeInner=422.846252, SortExportsSeekfree=0.009406, BuildDependencyMap=2.833717, SerializeImportMap=0.047602, SerializeExportMap=1.015976, SerializeDependencyMap=0.216145, SerializeStringAssetReferenceMap=0.003878, SaveThumbNailsAssetRegistryDataWorldLevelInfo=38.632507, SerializeExports=431.328827, SerializeBulkData=0.010516, MoveFile=4.526086, UnaccountedTime=2.498839, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.745278, FlushAsyncLoading=0.005532, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.245482, TagPackageExports=328.669983, BeginCacheForCookedPlatformData=0.007473, SerializeImports=332.784241, GatherLocalizableTextData=191.131439, MarkNames=1.180921, SerializeSummary=0.025738, SerializeNames=1.090422, SerializeGatherableTextData=1.681022, BuildExportMap=1.730837, SortExportsNonSeekfree=68.228630, SortExportsSeekfreeConstructor=0.936270, SortExportsSeekfreeInner=436.127533, SortExportsSeekfree=0.008579, BuildDependencyMap=3.971461, SerializeImportMap=0.067528, SerializeExportMap=1.131657, SerializeDependencyMap=0.309415, SerializeStringAssetReferenceMap=0.006367, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.450771, SerializeExports=433.837646, SerializeBulkData=0.009134, MoveFile=4.469074, UnaccountedTime=1.304910, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=4.208919, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.057012, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=128.204910, TagPackageExports=22.245451, BeginCacheForCookedPlatformData=0.007473, SerializeImports=23.219913, GatherLocalizableTextData=29.973061, MarkNames=0.214763, SerializeSummary=0.019927, SerializeNames=0.674456, SerializeGatherableTextData=0.156369, BuildExportMap=0.667259, SortExportsNonSeekfree=3.114902, SortExportsSeekfreeConstructor=0.069741, SortExportsSeekfreeInner=77.778404, SortExportsSeekfree=0.009134, BuildDependencyMap=0.397146, SerializeImportMap=0.096589, SerializeExportMap=0.119835, SerializeDependencyMap=0.027955, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.960469, SerializeExports=34.329769, SerializeBulkData=125.174980, MoveFile=5.151831, UnaccountedTime=2.065163, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=14.408801, FlushAsyncLoading=0.016607, FlushStreamingFunc=0.073340, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=0.281461, TagPackageExports=328.217743, BeginCacheForCookedPlatformData=0.005260, SerializeImports=353.452728, GatherLocalizableTextData=190.942963, MarkNames=1.214135, SerializeSummary=0.025183, SerializeNames=1.066621, SerializeGatherableTextData=1.720045, BuildExportMap=1.796432, SortExportsNonSeekfree=66.370758, SortExportsSeekfreeConstructor=0.744201, SortExportsSeekfreeInner=443.945648, SortExportsSeekfree=0.006922, BuildDependencyMap=3.881238, SerializeImportMap=0.066698, SerializeExportMap=1.192823, SerializeDependencyMap=0.232473, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.156307, SerializeExports=437.221008, SerializeBulkData=0.009961, MoveFile=4.563171, UnaccountedTime=2.661847, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.040930, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.085242, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.258215, TagPackageExports=322.096710, BeginCacheForCookedPlatformData=0.008024, SerializeImports=345.482697, GatherLocalizableTextData=187.205917, MarkNames=1.194205, SerializeSummary=0.024632, SerializeNames=1.811374, SerializeGatherableTextData=1.687665, BuildExportMap=1.871709, SortExportsNonSeekfree=66.517715, SortExportsSeekfreeConstructor=1.024555, SortExportsSeekfreeInner=428.668365, SortExportsSeekfree=0.008855, BuildDependencyMap=3.890652, SerializeImportMap=0.071682, SerializeExportMap=1.122523, SerializeDependencyMap=0.217531, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.276970, SerializeExports=419.184174, SerializeBulkData=0.010516, MoveFile=5.152386, UnaccountedTime=1.461830, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
SavePackageTransactionId9B16B9974FAD786E4A63D5926452A193_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=4.239641, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.055630, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=129.054550, TagPackageExports=22.964746, BeginCacheForCookedPlatformData=0.007749, SerializeImports=23.543716, GatherLocalizableTextData=29.923800, MarkNames=0.218913, SerializeSummary=0.019096, SerializeNames=0.662282, SerializeGatherableTextData=0.174355, BuildExportMap=0.656746, SortExportsNonSeekfree=3.096633, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=78.100548, SortExportsSeekfree=0.009686, BuildDependencyMap=0.396870, SerializeImportMap=0.092991, SerializeExportMap=0.119004, SerializeDependencyMap=0.026289, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.922829, SerializeExports=35.426006, SerializeBulkData=120.947792, MoveFile=4.692692, UnaccountedTime=1.609065, RunGuid=RunIDEE4C1EDF4B4F50DE6B4B52B091825D24
