CookerStat, GenerateAssetRegistry=0.018027, Initialize=0.107870, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_0, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/ThirdPersonOverview.uasset, AutoPackageBackupDelegate=0.063702, FlushAsyncLoading=0.003304, FlushStreamingFunc=0.047173, BlockTillAllRequestsFinished=0.003606, ResetLoadersForSaveUnMarkAllObjects=0.076018, TagPackageExports=0.122592, BeginCacheForCookedPlatformData=0.001203, SerializeImports=0.922438, GatherLocalizableTextData=0.600938, MarkNames=0.007812, SerializeSummary=0.012022, SerializeNames=0.123490, SerializeGatherableTextData=0.143625, BuildExportMap=0.049278, SortExportsNonSeekfree=0.008412, SortExportsSeekfreeConstructor=0.056788, SortExportsSeekfreeInner=0.279136, SortExportsSeekfree=0.002105, BuildDependencyMap=0.007812, SerializeImportMap=0.005707, SerializeExportMap=0.003908, SerializeDependencyMap=0.001203, SerializeStringAssetReferenceMap=0.014722, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.086535, SerializeExports=1.755040, SerializeBulkData=0.008713, MoveFile=1.529384, UnaccountedTime=1.475904, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionIdD0F651E144B97B8A4EAC4AB744313C1E_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E31555E748780B2FC01629BBAC1AE63E__1_0_13123_0, StartTime=2016.05.25-01.24.48, HierarchicalDDC=, DataSize=451, Duration=1.262568, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionIdB308E4664CD1CE4EC6470591D50A9E3E_3, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0262FBBD463132E2F9F3B2851B2945F7__1_0_13123_0, StartTime=2016.05.25-01.24.48, HierarchicalDDC=, DataSize=347, Duration=1.076579, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionId0EA781BA45B2F69A2D720C8F2D53043B_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E611350B45A4FAF6A40430A580C6D554__1_0_13123_0, StartTime=2016.05.25-01.24.50, HierarchicalDDC=, DataSize=451, Duration=1.180243, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionIdB308E4664CD1CE4EC6470591D50A9E3E_4, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9A379024D5557F2CF0200AAEBE827EC__1_0_13123_0, StartTime=2016.05.25-01.24.50, HierarchicalDDC=, DataSize=347, Duration=1.092505, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionIdB308E4664CD1CE4EC6470591D50A9E3E_5, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D374DC30473B8E4748E63A8D8AD1018E__1_0_13123_0, StartTime=2016.05.25-01.24.56, HierarchicalDDC=, DataSize=451, Duration=1.308840, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
DDCTransactionIdD0F651E144B97B8A4EAC4AB744313C1E_1, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_086C81B9461FA3C8F7F5BC9368D918E4__1_0_13123_0, StartTime=2016.05.25-01.24.56, HierarchicalDDC=, DataSize=347, Duration=1.346700, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_7, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Void.umap, AutoPackageBackupDelegate=1.468092, FlushAsyncLoading=0.003904, FlushStreamingFunc=0.047777, BlockTillAllRequestsFinished=0.016823, ResetLoadersForSaveUnMarkAllObjects=0.079025, TagPackageExports=0.208527, BeginCacheForCookedPlatformData=0.001200, SerializeImports=0.903212, GatherLocalizableTextData=3.393494, MarkNames=0.023138, SerializeSummary=0.009313, SerializeNames=0.313390, SerializeGatherableTextData=0.022534, BuildExportMap=0.161350, SortExportsNonSeekfree=0.045374, SortExportsSeekfreeConstructor=0.070009, SortExportsSeekfreeInner=5.683064, SortExportsSeekfree=0.004210, BuildDependencyMap=0.029746, SerializeImportMap=0.012018, SerializeExportMap=0.021633, SerializeDependencyMap=0.002701, SerializeStringAssetReferenceMap=0.001203, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.372883, SerializeExports=1.134869, SerializeBulkData=0.004210, MoveFile=1.542006, UnaccountedTime=1.524281, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_8, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=0.177875, FlushAsyncLoading=0.002705, FlushStreamingFunc=0.085033, BlockTillAllRequestsFinished=0.018030, ResetLoadersForSaveUnMarkAllObjects=26.632353, TagPackageExports=0.953387, BeginCacheForCookedPlatformData=0.003304, SerializeImports=1.782682, GatherLocalizableTextData=8.588902, MarkNames=0.071209, SerializeSummary=0.012320, SerializeNames=0.399023, SerializeGatherableTextData=0.021335, BuildExportMap=0.284243, SortExportsNonSeekfree=0.347942, SortExportsSeekfreeConstructor=0.044167, SortExportsSeekfreeInner=13.518396, SortExportsSeekfree=0.006311, BuildDependencyMap=0.110872, SerializeImportMap=0.036955, SerializeExportMap=0.030350, SerializeDependencyMap=0.009015, SerializeStringAssetReferenceMap=0.001501, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.782423, SerializeExports=4.368216, SerializeBulkData=159.933868, MoveFile=1.227714, UnaccountedTime=1.353011, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_9, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPersonIdle.uasset, AutoPackageBackupDelegate=0.064898, FlushAsyncLoading=0.002407, FlushStreamingFunc=0.028845, BlockTillAllRequestsFinished=0.002705, ResetLoadersForSaveUnMarkAllObjects=0.130400, TagPackageExports=0.170365, BeginCacheForCookedPlatformData=0.001203, SerializeImports=0.767399, GatherLocalizableTextData=1.110233, MarkNames=0.005707, SerializeSummary=0.007812, SerializeNames=0.097051, SerializeGatherableTextData=0.000902, BuildExportMap=0.013821, SortExportsNonSeekfree=0.006612, SortExportsSeekfreeConstructor=0.068806, SortExportsSeekfreeInner=0.309184, SortExportsSeekfree=0.001803, BuildDependencyMap=0.005405, SerializeImportMap=0.005107, SerializeExportMap=0.004206, SerializeDependencyMap=0.001200, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.211214, SerializeExports=0.573896, SerializeBulkData=0.003304, MoveFile=1.477405, UnaccountedTime=1.300730, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_10, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPersonJump_Start.uasset, AutoPackageBackupDelegate=0.104565, FlushAsyncLoading=0.002101, FlushStreamingFunc=0.083830, BlockTillAllRequestsFinished=0.004210, ResetLoadersForSaveUnMarkAllObjects=0.116579, TagPackageExports=0.129800, BeginCacheForCookedPlatformData=0.014123, SerializeImports=0.726536, GatherLocalizableTextData=1.063056, MarkNames=0.020433, SerializeSummary=0.008412, SerializeNames=0.097353, SerializeGatherableTextData=0.000902, BuildExportMap=0.013821, SortExportsNonSeekfree=0.007212, SortExportsSeekfreeConstructor=0.005409, SortExportsSeekfreeInner=0.279736, SortExportsSeekfree=0.001803, BuildDependencyMap=0.005707, SerializeImportMap=0.006910, SerializeExportMap=0.004809, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.001501, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.336549, SerializeExports=0.530627, SerializeBulkData=0.003908, MoveFile=1.492128, UnaccountedTime=1.349404, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_11, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPersonJump_Loop.uasset, AutoPackageBackupDelegate=0.051379, FlushAsyncLoading=0.002105, FlushStreamingFunc=0.076920, BlockTillAllRequestsFinished=0.004206, ResetLoadersForSaveUnMarkAllObjects=0.114780, TagPackageExports=0.072714, BeginCacheForCookedPlatformData=0.001203, SerializeImports=0.644207, GatherLocalizableTextData=1.250848, MarkNames=0.006311, SerializeSummary=0.007812, SerializeNames=0.069711, SerializeGatherableTextData=0.000902, BuildExportMap=0.014421, SortExportsNonSeekfree=0.007212, SortExportsSeekfreeConstructor=0.004806, SortExportsSeekfreeInner=0.284243, SortExportsSeekfree=0.014726, BuildDependencyMap=0.005405, SerializeImportMap=0.004806, SerializeExportMap=0.003908, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.001200, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.113300, SerializeExports=0.481352, SerializeBulkData=0.003304, MoveFile=1.358118, UnaccountedTime=1.591884, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_12, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPerson_Jump.uasset, AutoPackageBackupDelegate=0.082329, FlushAsyncLoading=0.002403, FlushStreamingFunc=0.050481, BlockTillAllRequestsFinished=0.003602, ResetLoadersForSaveUnMarkAllObjects=0.119887, TagPackageExports=0.054087, BeginCacheForCookedPlatformData=0.000600, SerializeImports=0.557370, GatherLocalizableTextData=1.034815, MarkNames=0.005707, SerializeSummary=0.008713, SerializeNames=0.067007, SerializeGatherableTextData=0.000902, BuildExportMap=0.013821, SortExportsNonSeekfree=0.006609, SortExportsSeekfreeConstructor=0.005409, SortExportsSeekfreeInner=0.287548, SortExportsSeekfree=0.001505, BuildDependencyMap=0.005405, SerializeImportMap=0.005409, SerializeExportMap=0.004206, SerializeDependencyMap=0.001203, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.813390, SerializeExports=0.471737, SerializeBulkData=0.002705, MoveFile=1.290813, UnaccountedTime=1.142383, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_13, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AutoPackageBackupDelegate=0.047475, FlushAsyncLoading=0.002403, FlushStreamingFunc=0.045069, BlockTillAllRequestsFinished=0.003908, ResetLoadersForSaveUnMarkAllObjects=0.113275, TagPackageExports=0.036057, BeginCacheForCookedPlatformData=0.000600, SerializeImports=0.582311, GatherLocalizableTextData=0.136111, MarkNames=0.003006, SerializeSummary=0.021033, SerializeNames=0.079624, SerializeGatherableTextData=0.001200, BuildExportMap=0.007514, SortExportsNonSeekfree=0.003003, SortExportsSeekfreeConstructor=0.006311, SortExportsSeekfreeInner=0.117183, SortExportsSeekfree=0.001803, BuildDependencyMap=0.003908, SerializeImportMap=0.004210, SerializeExportMap=0.003606, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.001501, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.051379, SerializeExports=0.431474, SerializeBulkData=0.003904, MoveFile=1.428127, UnaccountedTime=1.251150, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_14, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPersonRun.uasset, AutoPackageBackupDelegate=0.118684, FlushAsyncLoading=0.002105, FlushStreamingFunc=0.067905, BlockTillAllRequestsFinished=0.004206, ResetLoadersForSaveUnMarkAllObjects=0.105165, TagPackageExports=0.084430, BeginCacheForCookedPlatformData=0.000902, SerializeImports=0.607550, GatherLocalizableTextData=1.045331, MarkNames=0.006307, SerializeSummary=0.007514, SerializeNames=0.067003, SerializeGatherableTextData=0.000902, BuildExportMap=0.013821, SortExportsNonSeekfree=0.006612, SortExportsSeekfreeConstructor=0.005409, SortExportsSeekfreeInner=0.267718, SortExportsSeekfree=0.001501, BuildDependencyMap=0.005409, SerializeImportMap=0.005107, SerializeExportMap=0.004206, SerializeDependencyMap=0.001200, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.812790, SerializeExports=0.493072, SerializeBulkData=0.003304, MoveFile=1.376148, UnaccountedTime=1.292616, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_15, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPersonWalk.uasset, AutoPackageBackupDelegate=0.050478, FlushAsyncLoading=0.002403, FlushStreamingFunc=0.066105, BlockTillAllRequestsFinished=0.004504, ResetLoadersForSaveUnMarkAllObjects=0.116285, TagPackageExports=0.080828, BeginCacheForCookedPlatformData=0.001200, SerializeImports=0.675756, GatherLocalizableTextData=1.156803, MarkNames=0.006009, SerializeSummary=0.006910, SerializeNames=0.067305, SerializeGatherableTextData=0.000902, BuildExportMap=0.013523, SortExportsNonSeekfree=0.006311, SortExportsSeekfreeConstructor=0.005107, SortExportsSeekfreeInner=0.279736, SortExportsSeekfree=0.001803, BuildDependencyMap=0.005409, SerializeImportMap=0.005409, SerializeExportMap=0.004206, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.041147, SerializeExports=0.530027, SerializeBulkData=0.003003, MoveFile=1.442250, UnaccountedTime=1.434140, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_16, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, AutoPackageBackupDelegate=0.050180, FlushAsyncLoading=0.002101, FlushStreamingFunc=0.102159, BlockTillAllRequestsFinished=0.004508, ResetLoadersForSaveUnMarkAllObjects=0.115983, TagPackageExports=0.014421, BeginCacheForCookedPlatformData=0.000603, SerializeImports=0.578400, GatherLocalizableTextData=0.058293, MarkNames=0.005409, SerializeSummary=0.006910, SerializeNames=0.024337, SerializeGatherableTextData=0.000902, BuildExportMap=0.021331, SortExportsNonSeekfree=0.004210, SortExportsSeekfreeConstructor=0.005107, SortExportsSeekfreeInner=0.280336, SortExportsSeekfree=0.001803, BuildDependencyMap=0.005107, SerializeImportMap=0.006609, SerializeExportMap=0.017129, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.000902, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.339854, SerializeExports=0.191100, SerializeBulkData=0.017125, MoveFile=1.479506, UnaccountedTime=1.298025, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
SavePackageTransactionId5C94763D4E784AF68DD0FB95B9AEBCA6_17, Filename=../../../../../My Documents/GitHub/ChildrenAmongGiants/WhisperOfALullaby/Content/Models/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AutoPackageBackupDelegate=0.088338, FlushAsyncLoading=0.016823, FlushStreamingFunc=0.077523, BlockTillAllRequestsFinished=0.003606, ResetLoadersForSaveUnMarkAllObjects=0.182081, TagPackageExports=6.553225, BeginCacheForCookedPlatformData=0.004508, SerializeImports=7.617485, GatherLocalizableTextData=6.041829, MarkNames=0.040565, SerializeSummary=0.010215, SerializeNames=0.283342, SerializeGatherableTextData=0.158649, BuildExportMap=0.197105, SortExportsNonSeekfree=0.926048, SortExportsSeekfreeConstructor=0.006910, SortExportsSeekfreeInner=8.352131, SortExportsSeekfree=0.005711, BuildDependencyMap=0.092544, SerializeImportMap=0.014123, SerializeExportMap=0.034254, SerializeDependencyMap=0.008415, SerializeStringAssetReferenceMap=0.001501, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.684751, SerializeExports=10.032955, SerializeBulkData=0.005409, MoveFile=1.507152, UnaccountedTime=1.616221, RunGuid=RunID2D0E944346EDE02A54D7CD986F859A66
