CookerStat, GenerateAssetRegistry=0.024628, Initialize=0.139762, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/CharacterHUD.uasset, AutoPackageBackupDelegate=7.184889, FlushAsyncLoading=0.014115, FlushStreamingFunc=0.075001, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=1.112007, TagPackageExports=55.392914, BeginCacheForCookedPlatformData=0.007473, SerializeImports=60.063744, GatherLocalizableTextData=46.633282, MarkNames=0.999924, SerializeSummary=0.021864, SerializeNames=0.454988, SerializeGatherableTextData=0.363659, BuildExportMap=0.455819, SortExportsNonSeekfree=8.663322, SortExportsSeekfreeConstructor=0.066422, SortExportsSeekfreeInner=61.002224, SortExportsSeekfree=0.010516, BuildDependencyMap=0.458036, SerializeImportMap=0.040129, SerializeExportMap=0.246316, SerializeDependencyMap=0.059780, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.670197, SerializeExports=77.851471, SerializeBulkData=0.033487, MoveFile=3.698856, UnaccountedTime=1.532681, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_6, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/health.uasset, AutoPackageBackupDelegate=0.097971, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.044003, BlockTillAllRequestsFinished=0.004984, ResetLoadersForSaveUnMarkAllObjects=0.379156, TagPackageExports=0.028506, BeginCacheForCookedPlatformData=0.001106, SerializeImports=0.477407, GatherLocalizableTextData=0.047602, MarkNames=0.003599, SerializeSummary=0.010792, SerializeNames=0.021864, SerializeGatherableTextData=0.001386, BuildExportMap=0.009131, SortExportsNonSeekfree=0.003874, SortExportsSeekfreeConstructor=0.007473, SortExportsSeekfreeInner=0.130907, SortExportsSeekfree=0.003044, BuildDependencyMap=0.005536, SerializeImportMap=0.006642, SerializeExportMap=0.003874, SerializeDependencyMap=0.000831, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.557081, SerializeExports=0.099909, SerializeBulkData=0.026569, MoveFile=3.485754, UnaccountedTime=1.160718, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_7, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/health1.uasset, AutoPackageBackupDelegate=0.096034, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.042066, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.374176, TagPackageExports=0.026017, BeginCacheForCookedPlatformData=0.001106, SerializeImports=0.459418, GatherLocalizableTextData=0.047602, MarkNames=0.003595, SerializeSummary=0.010241, SerializeNames=0.020482, SerializeGatherableTextData=0.001382, BuildExportMap=0.008855, SortExportsNonSeekfree=0.004154, SortExportsSeekfreeConstructor=0.007473, SortExportsSeekfreeInner=0.132844, SortExportsSeekfree=0.003044, BuildDependencyMap=0.005256, SerializeImportMap=0.007469, SerializeExportMap=0.004154, SerializeDependencyMap=0.001110, SerializeStringAssetReferenceMap=0.001658, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.276175, SerializeExports=0.120666, SerializeBulkData=0.034042, MoveFile=3.759191, UnaccountedTime=1.157396, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_8, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/health2.uasset, AutoPackageBackupDelegate=0.097696, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.041515, BlockTillAllRequestsFinished=0.004426, ResetLoadersForSaveUnMarkAllObjects=0.366151, TagPackageExports=0.027951, BeginCacheForCookedPlatformData=0.001106, SerializeImports=0.449732, GatherLocalizableTextData=0.047602, MarkNames=0.003599, SerializeSummary=0.010237, SerializeNames=0.020757, SerializeGatherableTextData=0.001106, BuildExportMap=0.009410, SortExportsNonSeekfree=0.003874, SortExportsSeekfreeConstructor=0.007473, SortExportsSeekfreeInner=0.122327, SortExportsSeekfree=0.002492, BuildDependencyMap=0.005536, SerializeImportMap=0.006087, SerializeExportMap=0.004154, SerializeDependencyMap=0.001386, SerializeStringAssetReferenceMap=0.001658, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.242964, SerializeExports=0.101291, SerializeBulkData=0.025187, MoveFile=3.411859, UnaccountedTime=1.139961, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_9, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/health3.uasset, AutoPackageBackupDelegate=0.091050, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.042621, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.375006, TagPackageExports=0.024907, BeginCacheForCookedPlatformData=0.001106, SerializeImports=0.482943, GatherLocalizableTextData=0.047326, MarkNames=0.003599, SerializeSummary=0.009131, SerializeNames=0.021033, SerializeGatherableTextData=0.001386, BuildExportMap=0.011899, SortExportsNonSeekfree=0.004429, SortExportsSeekfreeConstructor=0.007749, SortExportsSeekfreeInner=0.121221, SortExportsSeekfree=0.002488, BuildDependencyMap=0.004984, SerializeImportMap=0.006091, SerializeExportMap=0.003874, SerializeDependencyMap=0.000831, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.968418, SerializeExports=0.101570, SerializeBulkData=0.024077, MoveFile=3.691662, UnaccountedTime=1.210809, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_10, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/health4.uasset, AutoPackageBackupDelegate=0.093266, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.041515, BlockTillAllRequestsFinished=0.004150, ResetLoadersForSaveUnMarkAllObjects=0.366427, TagPackageExports=0.027396, BeginCacheForCookedPlatformData=0.001386, SerializeImports=0.472423, GatherLocalizableTextData=0.047326, MarkNames=0.003599, SerializeSummary=0.009961, SerializeNames=0.020757, SerializeGatherableTextData=0.001106, BuildExportMap=0.008859, SortExportsNonSeekfree=0.003874, SortExportsSeekfreeConstructor=0.007473, SortExportsSeekfreeInner=0.130076, SortExportsSeekfree=0.002768, BuildDependencyMap=0.005532, SerializeImportMap=0.005811, SerializeExportMap=0.004154, SerializeDependencyMap=0.001106, SerializeStringAssetReferenceMap=0.001386, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.557432, SerializeExports=0.099082, SerializeBulkData=0.023246, MoveFile=3.432892, UnaccountedTime=1.128063, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/CharacterHUD.uasset, AutoPackageBackupDelegate=2.880484, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.120115, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.383861, TagPackageExports=54.349541, BeginCacheForCookedPlatformData=0.007469, SerializeImports=59.452663, GatherLocalizableTextData=55.840710, MarkNames=1.157675, SerializeSummary=0.021033, SerializeNames=0.481557, SerializeGatherableTextData=0.435062, BuildExportMap=0.449732, SortExportsNonSeekfree=8.118112, SortExportsSeekfreeConstructor=0.065591, SortExportsSeekfreeInner=61.153614, SortExportsSeekfree=0.008855, BuildDependencyMap=0.451945, SerializeImportMap=0.038192, SerializeExportMap=0.235520, SerializeDependencyMap=0.048153, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.356077, SerializeExports=75.938248, SerializeBulkData=0.013009, MoveFile=4.106242, UnaccountedTime=1.460448, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/HUD/CharacterHUD.uasset, AutoPackageBackupDelegate=7.955935, FlushAsyncLoading=0.011899, FlushStreamingFunc=0.068083, BlockTillAllRequestsFinished=0.008304, ResetLoadersForSaveUnMarkAllObjects=0.414580, TagPackageExports=57.140633, BeginCacheForCookedPlatformData=0.007749, SerializeImports=58.451359, GatherLocalizableTextData=122.864883, MarkNames=1.048356, SerializeSummary=0.021588, SerializeNames=0.502866, SerializeGatherableTextData=0.808962, BuildExportMap=0.497054, SortExportsNonSeekfree=8.033704, SortExportsSeekfreeConstructor=0.063378, SortExportsSeekfreeInner=59.830990, SortExportsSeekfree=0.009131, BuildDependencyMap=0.432849, SerializeImportMap=0.036810, SerializeExportMap=0.264306, SerializeDependencyMap=0.087734, SerializeStringAssetReferenceMap=0.004150, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.109765, SerializeExports=75.665642, SerializeBulkData=0.012454, MoveFile=4.433647, UnaccountedTime=1.487568, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=13.511278, FlushAsyncLoading=0.013839, FlushStreamingFunc=0.036810, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=1.564231, TagPackageExports=332.267548, BeginCacheForCookedPlatformData=0.005536, SerializeImports=347.715576, GatherLocalizableTextData=192.756271, MarkNames=1.266994, SerializeSummary=0.023801, SerializeNames=1.134150, SerializeGatherableTextData=1.950584, BuildExportMap=2.696168, SortExportsNonSeekfree=68.345421, SortExportsSeekfreeConstructor=1.223817, SortExportsSeekfreeInner=445.925293, SortExportsSeekfree=0.007749, BuildDependencyMap=7.305000, SerializeImportMap=0.081364, SerializeExportMap=1.220498, SerializeDependencyMap=0.217255, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.591362, SerializeExports=454.651978, SerializeBulkData=0.009965, MoveFile=4.772954, UnaccountedTime=2.431031, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=2.869967, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.065316, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.380263, TagPackageExports=346.661407, BeginCacheForCookedPlatformData=0.005260, SerializeImports=357.885559, GatherLocalizableTextData=194.498459, MarkNames=1.345593, SerializeSummary=0.024352, SerializeNames=1.140516, SerializeGatherableTextData=2.127986, BuildExportMap=1.782037, SortExportsNonSeekfree=68.484077, SortExportsSeekfreeConstructor=0.088561, SortExportsSeekfreeInner=444.478668, SortExportsSeekfree=0.006642, BuildDependencyMap=4.079398, SerializeImportMap=0.066422, SerializeExportMap=1.102049, SerializeDependencyMap=0.397146, SerializeStringAssetReferenceMap=0.006091, SaveThumbNailsAssetRegistryDataWorldLevelInfo=37.770687, SerializeExports=448.386200, SerializeBulkData=0.020478, MoveFile=4.725348, UnaccountedTime=2.551422, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=2.919789, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.088006, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.390507, TagPackageExports=336.122223, BeginCacheForCookedPlatformData=0.005260, SerializeImports=363.247437, GatherLocalizableTextData=192.925369, MarkNames=2.117194, SerializeSummary=0.026844, SerializeNames=1.144666, SerializeGatherableTextData=1.867279, BuildExportMap=1.855657, SortExportsNonSeekfree=68.248558, SortExportsSeekfreeConstructor=0.886451, SortExportsSeekfreeInner=455.729401, SortExportsSeekfree=0.006642, BuildDependencyMap=3.982533, SerializeImportMap=0.068083, SerializeExportMap=1.193099, SerializeDependencyMap=0.257935, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=37.775948, SerializeExports=433.633942, SerializeBulkData=0.008579, MoveFile=5.107828, UnaccountedTime=2.987590, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=2.832886, FlushAsyncLoading=0.004429, FlushStreamingFunc=0.051752, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.425927, TagPackageExports=348.076172, BeginCacheForCookedPlatformData=0.005256, SerializeImports=361.658569, GatherLocalizableTextData=192.556458, MarkNames=1.260351, SerializeSummary=0.028506, SerializeNames=1.929276, SerializeGatherableTextData=2.158150, BuildExportMap=1.866724, SortExportsNonSeekfree=67.970970, SortExportsSeekfreeConstructor=0.908315, SortExportsSeekfreeInner=468.360596, SortExportsSeekfree=0.007473, BuildDependencyMap=4.137516, SerializeImportMap=0.063930, SerializeExportMap=1.127232, SerializeDependencyMap=0.261810, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=44.930672, SerializeExports=436.482605, SerializeBulkData=0.008579, MoveFile=4.717320, UnaccountedTime=2.491370, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
SavePackageTransactionIdC686B61248DFBC366C5E12BEB3D4A18D_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/Test.umap, AutoPackageBackupDelegate=14.510922, FlushAsyncLoading=0.015497, FlushStreamingFunc=0.074726, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=135.727722, TagPackageExports=21.891754, BeginCacheForCookedPlatformData=0.007473, SerializeImports=23.715031, GatherLocalizableTextData=32.426235, MarkNames=0.189580, SerializeSummary=0.018265, SerializeNames=0.679992, SerializeGatherableTextData=0.156645, BuildExportMap=0.722058, SortExportsNonSeekfree=3.191285, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=80.967751, SortExportsSeekfree=0.008024, BuildDependencyMap=0.361998, SerializeImportMap=0.099078, SerializeExportMap=0.125650, SerializeDependencyMap=0.032101, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.146175, SerializeExports=33.912697, SerializeBulkData=112.009651, MoveFile=4.318792, UnaccountedTime=1.350295, RunGuid=RunID3713D28F4F291CD7F432B0A6DE0C4506
