CookerStat, GenerateAssetRegistry=0.022143, Initialize=0.117898, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/WoaLSaveGame.uasset, AutoPackageBackupDelegate=9.966575, FlushAsyncLoading=0.008024, FlushStreamingFunc=0.061166, BlockTillAllRequestsFinished=0.007469, ResetLoadersForSaveUnMarkAllObjects=1.271978, TagPackageExports=0.950385, BeginCacheForCookedPlatformData=0.002492, SerializeImports=1.534063, GatherLocalizableTextData=0.552684, MarkNames=0.018265, SerializeSummary=0.028506, SerializeNames=0.073615, SerializeGatherableTextData=0.093821, BuildExportMap=0.044003, SortExportsNonSeekfree=0.114027, SortExportsSeekfreeConstructor=0.059500, SortExportsSeekfreeInner=1.079354, SortExportsSeekfree=0.006363, BuildDependencyMap=0.032380, SerializeImportMap=0.011623, SerializeExportMap=0.023801, SerializeDependencyMap=0.003874, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.262089, SerializeExports=2.119683, SerializeBulkData=0.014115, MoveFile=4.012980, UnaccountedTime=0.136163, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=12.965511, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.103232, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.287276, TagPackageExports=85.778893, BeginCacheForCookedPlatformData=0.005260, SerializeImports=92.326134, GatherLocalizableTextData=42.518181, MarkNames=0.178508, SerializeSummary=0.016328, SerializeNames=0.289764, SerializeGatherableTextData=0.286721, BuildExportMap=0.565138, SortExportsNonSeekfree=13.663773, SortExportsSeekfreeConstructor=0.055075, SortExportsSeekfreeInner=88.583549, SortExportsSeekfree=0.006918, BuildDependencyMap=1.306295, SerializeImportMap=0.022974, SerializeExportMap=0.272881, SerializeDependencyMap=0.100464, SerializeStringAssetReferenceMap=0.006363, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.160457, SerializeExports=111.835571, SerializeBulkData=0.012454, MoveFile=4.017681, UnaccountedTime=1.870602, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.863851, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.120111, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.254340, TagPackageExports=85.478615, BeginCacheForCookedPlatformData=0.004981, SerializeImports=91.005173, GatherLocalizableTextData=43.030182, MarkNames=0.245206, SerializeSummary=0.015773, SerializeNames=0.255171, SerializeGatherableTextData=0.278972, BuildExportMap=0.568181, SortExportsNonSeekfree=13.468657, SortExportsSeekfreeConstructor=0.071127, SortExportsSeekfreeInner=85.939972, SortExportsSeekfree=0.006642, BuildDependencyMap=0.464950, SerializeImportMap=0.023250, SerializeExportMap=0.262640, SerializeDependencyMap=0.061441, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.366917, SerializeExports=112.960587, SerializeBulkData=0.009131, MoveFile=4.413720, UnaccountedTime=1.554269, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.356001, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.065316, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.267625, TagPackageExports=84.693451, BeginCacheForCookedPlatformData=0.005260, SerializeImports=91.120033, GatherLocalizableTextData=44.252892, MarkNames=0.219192, SerializeSummary=0.015773, SerializeNames=0.281185, SerializeGatherableTextData=0.286445, BuildExportMap=0.580359, SortExportsNonSeekfree=12.669936, SortExportsSeekfreeConstructor=0.073340, SortExportsSeekfreeInner=86.819778, SortExportsSeekfree=0.006642, BuildDependencyMap=0.466060, SerializeImportMap=0.022694, SerializeExportMap=0.267901, SerializeDependencyMap=0.074446, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.397915, SerializeExports=116.180099, SerializeBulkData=0.009961, MoveFile=4.644260, UnaccountedTime=1.619305, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=7.017452, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.065591, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.300284, TagPackageExports=85.223724, BeginCacheForCookedPlatformData=0.004981, SerializeImports=91.206932, GatherLocalizableTextData=44.031765, MarkNames=0.252400, SerializeSummary=0.014391, SerializeNames=0.260152, SerializeGatherableTextData=0.295024, BuildExportMap=0.570398, SortExportsNonSeekfree=12.621779, SortExportsSeekfreeConstructor=0.061441, SortExportsSeekfreeInner=89.096382, SortExportsSeekfree=0.006642, BuildDependencyMap=0.521962, SerializeImportMap=0.021309, SerializeExportMap=0.270393, SerializeDependencyMap=0.056736, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.441442, SerializeExports=112.903297, SerializeBulkData=0.009410, MoveFile=4.539922, UnaccountedTime=1.601867, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.804347, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.117619, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.282291, TagPackageExports=86.255470, BeginCacheForCookedPlatformData=0.004705, SerializeImports=91.263390, GatherLocalizableTextData=43.757500, MarkNames=0.238840, SerializeSummary=0.017714, SerializeNames=0.294745, SerializeGatherableTextData=0.298068, BuildExportMap=0.667814, SortExportsNonSeekfree=12.643922, SortExportsSeekfreeConstructor=0.057839, SortExportsSeekfreeInner=88.384293, SortExportsSeekfree=0.006367, BuildDependencyMap=0.454433, SerializeImportMap=0.021864, SerializeExportMap=0.271223, SerializeDependencyMap=0.060335, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.301681, SerializeExports=110.368759, SerializeBulkData=0.009686, MoveFile=4.449144, UnaccountedTime=1.485355, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.719936, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.067253, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.255447, TagPackageExports=88.703667, BeginCacheForCookedPlatformData=0.004705, SerializeImports=93.196815, GatherLocalizableTextData=43.776039, MarkNames=0.235800, SerializeSummary=0.019647, SerializeNames=0.277035, SerializeGatherableTextData=0.282567, BuildExportMap=0.565417, SortExportsNonSeekfree=13.406660, SortExportsSeekfreeConstructor=0.069190, SortExportsSeekfreeInner=90.432564, SortExportsSeekfree=0.006642, BuildDependencyMap=0.472978, SerializeImportMap=0.023246, SerializeExportMap=0.268456, SerializeDependencyMap=0.058398, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.530835, SerializeExports=115.815613, SerializeBulkData=0.009134, MoveFile=4.316300, UnaccountedTime=1.483418, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.648533, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.088286, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.253510, TagPackageExports=87.739166, BeginCacheForCookedPlatformData=0.004981, SerializeImports=94.215004, GatherLocalizableTextData=44.370239, MarkNames=0.251018, SerializeSummary=0.017162, SerializeNames=0.281736, SerializeGatherableTextData=0.286721, BuildExportMap=0.569012, SortExportsNonSeekfree=13.403341, SortExportsSeekfreeConstructor=0.060335, SortExportsSeekfreeInner=91.472061, SortExportsSeekfree=0.006642, BuildDependencyMap=0.463292, SerializeImportMap=0.023525, SerializeExportMap=0.270113, SerializeDependencyMap=0.061993, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.204261, SerializeExports=113.796669, SerializeBulkData=0.009686, MoveFile=4.277006, UnaccountedTime=1.555096, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=7.034331, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.111256, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.241056, TagPackageExports=85.873825, BeginCacheForCookedPlatformData=0.005536, SerializeImports=90.435890, GatherLocalizableTextData=43.401310, MarkNames=0.224452, SerializeSummary=0.016879, SerializeNames=0.269286, SerializeGatherableTextData=0.285335, BuildExportMap=0.561818, SortExportsNonSeekfree=13.307032, SortExportsSeekfreeConstructor=0.061437, SortExportsSeekfreeInner=89.681999, SortExportsSeekfree=0.006642, BuildDependencyMap=0.477683, SerializeImportMap=0.021312, SerializeExportMap=0.330169, SerializeDependencyMap=0.057839, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.310815, SerializeExports=112.564270, SerializeBulkData=0.009961, MoveFile=4.365012, UnaccountedTime=0.403512, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.725471, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.291701, TagPackageExports=88.583549, BeginCacheForCookedPlatformData=0.004705, SerializeImports=93.901161, GatherLocalizableTextData=45.026150, MarkNames=0.246592, SerializeSummary=0.015497, SerializeNames=0.244655, SerializeGatherableTextData=0.305261, BuildExportMap=0.586726, SortExportsNonSeekfree=13.515152, SortExportsSeekfreeConstructor=0.069741, SortExportsSeekfreeInner=90.099075, SortExportsSeekfree=0.006091, BuildDependencyMap=0.595301, SerializeImportMap=0.021584, SerializeExportMap=0.278141, SerializeDependencyMap=0.057567, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.582314, SerializeExports=114.410789, SerializeBulkData=0.009134, MoveFile=4.505053, UnaccountedTime=1.530740, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
SavePackageTransactionIdC371895B4A048B698C6567BD68539324_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/SaveState/SaveLoadFunctions.uasset, AutoPackageBackupDelegate=6.459232, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.088010, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.226941, TagPackageExports=88.223488, BeginCacheForCookedPlatformData=0.004981, SerializeImports=92.499390, GatherLocalizableTextData=44.375774, MarkNames=0.259597, SerializeSummary=0.019375, SerializeNames=0.266794, SerializeGatherableTextData=0.284780, BuildExportMap=0.563480, SortExportsNonSeekfree=13.122432, SortExportsSeekfreeConstructor=0.081368, SortExportsSeekfreeInner=89.200165, SortExportsSeekfree=0.006367, BuildDependencyMap=0.432849, SerializeImportMap=0.023525, SerializeExportMap=0.275370, SerializeDependencyMap=0.061993, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.962374, SerializeExports=114.911171, SerializeBulkData=0.009134, MoveFile=4.271470, UnaccountedTime=0.416797, RunGuid=RunIDCCD6727C4B7106C1A2DE2EA6A77CEADA
