CookerStat, GenerateAssetRegistry=0.041790, Initialize=0.188749, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
MaterialTransactionId67BD1188466266AAF05E65AA8892DF93_0, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3CAFDF0BD45F4D5C788472CB6D40ADC3E_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
MaterialTransactionId67BD1188466266AAF05E65AA8892DF93_1, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ3BFC2FD2F49F2BD4244BAB392F3395C93_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=706.899109, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
MaterialTransactionId67BD1188466266AAF05E65AA8892DF93_2, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_DEV_SL_NoDBuf_EARLYZ33891AC1F4602834CF50826BF95434D8E_Num_SM5__0___TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000058000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444440000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000025000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000000800000008000000080000000800000008000000080000004900000010000000090000000800000010000000100000001000000026000000180000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000800000008000000080000000800000008000000080000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000DA39A3EE5E6B4B0D3255BFEF95601890AFD807090000000000000000000000000000000000000000, ShaderCompilation=679.350708, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=13.900120, FlushAsyncLoading=0.014670, FlushStreamingFunc=0.156090, BlockTillAllRequestsFinished=0.009686, ResetLoadersForSaveUnMarkAllObjects=107.645470, TagPackageExports=16.219069, BeginCacheForCookedPlatformData=0.005260, SerializeImports=18.199541, GatherLocalizableTextData=33.970539, MarkNames=0.209227, SerializeSummary=0.025462, SerializeNames=0.677500, SerializeGatherableTextData=0.251297, BuildExportMap=0.577867, SortExportsNonSeekfree=2.773382, SortExportsSeekfreeConstructor=0.066422, SortExportsSeekfreeInner=65.696022, SortExportsSeekfree=0.009134, BuildDependencyMap=0.254340, SerializeImportMap=0.093821, SerializeExportMap=0.101291, SerializeDependencyMap=0.023801, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.846170, SerializeExports=25.820047, SerializeBulkData=113.985413, MoveFile=4.472118, UnaccountedTime=2.981503, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.355479, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.105720, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.257660, TagPackageExports=113.383469, BeginCacheForCookedPlatformData=0.007473, SerializeImports=122.749199, GatherLocalizableTextData=122.962860, MarkNames=1.483139, SerializeSummary=0.022694, SerializeNames=0.532758, SerializeGatherableTextData=0.741433, BuildExportMap=0.655085, SortExportsNonSeekfree=20.163130, SortExportsSeekfreeConstructor=0.077769, SortExportsSeekfreeInner=129.596176, SortExportsSeekfree=0.010516, BuildDependencyMap=1.017910, SerializeImportMap=0.039022, SerializeExportMap=0.531096, SerializeDependencyMap=0.102680, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.027508, SerializeExports=159.025681, SerializeBulkData=0.014946, MoveFile=3.950428, UnaccountedTime=1.656115, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.433799, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.064485, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.236627, TagPackageExports=113.742981, BeginCacheForCookedPlatformData=0.007749, SerializeImports=121.729355, GatherLocalizableTextData=144.252396, MarkNames=1.295779, SerializeSummary=0.021584, SerializeNames=0.515599, SerializeGatherableTextData=0.821415, BuildExportMap=0.648443, SortExportsNonSeekfree=23.049154, SortExportsSeekfreeConstructor=0.088837, SortExportsSeekfreeInner=135.410568, SortExportsSeekfree=0.009686, BuildDependencyMap=1.003522, SerializeImportMap=0.036530, SerializeExportMap=0.537463, SerializeDependencyMap=0.105999, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.887466, SerializeExports=160.797195, SerializeBulkData=0.013009, MoveFile=4.028477, UnaccountedTime=1.835730, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.483897, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.124540, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.289764, TagPackageExports=110.762581, BeginCacheForCookedPlatformData=0.007473, SerializeImports=122.676414, GatherLocalizableTextData=144.434494, MarkNames=1.238763, SerializeSummary=0.021588, SerializeNames=0.510894, SerializeGatherableTextData=0.812836, BuildExportMap=0.656467, SortExportsNonSeekfree=21.958452, SortExportsSeekfreeConstructor=0.080261, SortExportsSeekfreeInner=128.264969, SortExportsSeekfree=0.009410, BuildDependencyMap=1.019020, SerializeImportMap=0.033487, SerializeExportMap=0.541613, SerializeDependencyMap=0.107106, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.884775, SerializeExports=163.283859, SerializeBulkData=0.013009, MoveFile=4.520550, UnaccountedTime=1.795877, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=7.898923, FlushAsyncLoading=0.012174, FlushStreamingFunc=0.064209, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=0.301942, TagPackageExports=114.564949, BeginCacheForCookedPlatformData=0.007749, SerializeImports=127.216339, GatherLocalizableTextData=253.133026, MarkNames=1.254540, SerializeSummary=0.022694, SerializeNames=0.489581, SerializeGatherableTextData=1.395687, BuildExportMap=0.671964, SortExportsNonSeekfree=20.875505, SortExportsSeekfreeConstructor=0.081919, SortExportsSeekfreeInner=132.516235, SortExportsSeekfree=0.010241, BuildDependencyMap=1.022063, SerializeImportMap=0.041511, SerializeExportMap=0.540230, SerializeDependencyMap=0.097416, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.180706, SerializeExports=167.468704, SerializeBulkData=0.014670, MoveFile=3.860209, UnaccountedTime=1.734436, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.389245, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.092160, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=0.288378, TagPackageExports=116.679367, BeginCacheForCookedPlatformData=0.008859, SerializeImports=121.770592, GatherLocalizableTextData=249.303818, MarkNames=1.379635, SerializeSummary=0.021309, SerializeNames=0.512831, SerializeGatherableTextData=1.334798, BuildExportMap=0.652041, SortExportsNonSeekfree=21.659281, SortExportsSeekfreeConstructor=0.076383, SortExportsSeekfreeInner=131.294083, SortExportsSeekfree=0.009410, BuildDependencyMap=0.960626, SerializeImportMap=0.035148, SerializeExportMap=0.535522, SerializeDependencyMap=0.188470, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.854056, SerializeExports=165.448105, SerializeBulkData=0.013839, MoveFile=4.039269, UnaccountedTime=1.818571, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.516553, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.071958, BlockTillAllRequestsFinished=0.005256, ResetLoadersForSaveUnMarkAllObjects=0.242993, TagPackageExports=115.977791, BeginCacheForCookedPlatformData=0.007752, SerializeImports=130.351990, GatherLocalizableTextData=123.120888, MarkNames=1.310997, SerializeSummary=0.021037, SerializeNames=0.505358, SerializeGatherableTextData=0.885896, BuildExportMap=0.920218, SortExportsNonSeekfree=20.492195, SortExportsSeekfreeConstructor=0.072233, SortExportsSeekfreeInner=133.321594, SortExportsSeekfree=0.010520, BuildDependencyMap=1.111176, SerializeImportMap=0.032935, SerializeExportMap=0.570398, SerializeDependencyMap=0.111531, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.666061, SerializeExports=165.109360, SerializeBulkData=0.012729, MoveFile=4.032347, UnaccountedTime=0.710435, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.483063, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.066977, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.251293, TagPackageExports=114.888756, BeginCacheForCookedPlatformData=0.007473, SerializeImports=125.381165, GatherLocalizableTextData=127.813026, MarkNames=1.311552, SerializeSummary=0.023246, SerializeNames=0.510342, SerializeGatherableTextData=0.756931, BuildExportMap=0.653699, SortExportsNonSeekfree=23.220743, SortExportsSeekfreeConstructor=0.072233, SortExportsSeekfreeInner=133.156372, SortExportsSeekfree=0.009686, BuildDependencyMap=1.053892, SerializeImportMap=0.034042, SerializeExportMap=0.542998, SerializeDependencyMap=0.108764, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.127217, SerializeExports=164.520691, SerializeBulkData=0.013560, MoveFile=8.571718, UnaccountedTime=1.979366, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.439059, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.091333, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.251297, TagPackageExports=119.193710, BeginCacheForCookedPlatformData=0.007197, SerializeImports=123.228546, GatherLocalizableTextData=123.841843, MarkNames=1.281109, SerializeSummary=0.020482, SerializeNames=0.509787, SerializeGatherableTextData=0.743367, BuildExportMap=0.803981, SortExportsNonSeekfree=23.229322, SortExportsSeekfreeConstructor=0.081919, SortExportsSeekfreeInner=133.588943, SortExportsSeekfree=0.009406, BuildDependencyMap=1.034241, SerializeImportMap=0.033762, SerializeExportMap=0.531927, SerializeDependencyMap=0.099909, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.270853, SerializeExports=172.431244, SerializeBulkData=0.012454, MoveFile=4.114550, UnaccountedTime=1.829363, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.377067, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.131462, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.403512, TagPackageExports=110.893761, BeginCacheForCookedPlatformData=0.007473, SerializeImports=124.453201, GatherLocalizableTextData=126.584778, MarkNames=1.295500, SerializeSummary=0.022970, SerializeNames=0.506740, SerializeGatherableTextData=0.757486, BuildExportMap=0.652041, SortExportsNonSeekfree=23.452110, SortExportsSeekfreeConstructor=0.080258, SortExportsSeekfreeInner=131.141861, SortExportsSeekfree=0.010792, BuildDependencyMap=1.054719, SerializeImportMap=0.038747, SerializeExportMap=0.549085, SerializeDependencyMap=0.114854, SerializeStringAssetReferenceMap=0.003874, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.387090, SerializeExports=169.847153, SerializeBulkData=0.017989, MoveFile=4.136689, UnaccountedTime=1.770690, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/PauseMenu.uasset, AutoPackageBackupDelegate=2.383985, FlushAsyncLoading=0.003047, FlushStreamingFunc=0.117067, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.245206, TagPackageExports=113.618439, BeginCacheForCookedPlatformData=0.007749, SerializeImports=126.439484, GatherLocalizableTextData=124.072380, MarkNames=1.307678, SerializeSummary=0.020757, SerializeNames=0.504807, SerializeGatherableTextData=0.793736, BuildExportMap=0.657022, SortExportsNonSeekfree=23.423328, SortExportsSeekfreeConstructor=0.082474, SortExportsSeekfreeInner=137.311874, SortExportsSeekfree=0.009689, BuildDependencyMap=1.061637, SerializeImportMap=0.043452, SerializeExportMap=0.567354, SerializeDependencyMap=0.098523, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.609325, SerializeExports=164.411102, SerializeBulkData=0.017710, MoveFile=3.928840, UnaccountedTime=0.686359, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
SavePackageTransactionId6A8663ED4F652C42A9282A97EB9E02C0_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/StartScreen.umap, AutoPackageBackupDelegate=6.764773, FlushAsyncLoading=0.009961, FlushStreamingFunc=0.060610, BlockTillAllRequestsFinished=0.007749, ResetLoadersForSaveUnMarkAllObjects=88.183365, TagPackageExports=6.347146, BeginCacheForCookedPlatformData=0.003874, SerializeImports=7.163853, GatherLocalizableTextData=6.234508, MarkNames=0.053968, SerializeSummary=0.014391, SerializeNames=0.297789, SerializeGatherableTextData=0.060055, BuildExportMap=0.206187, SortExportsNonSeekfree=1.052506, SortExportsSeekfreeConstructor=0.051200, SortExportsSeekfreeInner=13.848920, SortExportsSeekfree=0.005536, BuildDependencyMap=0.109319, SerializeImportMap=0.016332, SerializeExportMap=0.038467, SerializeDependencyMap=0.008855, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.353897, SerializeExports=9.180307, SerializeBulkData=0.005532, MoveFile=4.016574, UnaccountedTime=0.236906, RunGuid=RunIDC983DC424AD3D9D32E81D693BE32BAEC
