CookerStat, GenerateAssetRegistry=0.022419, Initialize=0.116516, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=11.214748, FlushAsyncLoading=0.014391, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.008583, ResetLoadersForSaveUnMarkAllObjects=0.671688, TagPackageExports=44.769321, BeginCacheForCookedPlatformData=0.007194, SerializeImports=48.035057, GatherLocalizableTextData=67.469757, MarkNames=1.113948, SerializeSummary=0.032660, SerializeNames=0.509784, SerializeGatherableTextData=0.653148, BuildExportMap=0.589214, SortExportsNonSeekfree=9.242855, SortExportsSeekfreeConstructor=0.089947, SortExportsSeekfreeInner=55.849564, SortExportsSeekfree=0.010792, BuildDependencyMap=0.500653, SerializeImportMap=0.034597, SerializeExportMap=0.305261, SerializeDependencyMap=0.060055, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.266333, SerializeExports=69.793411, SerializeBulkData=0.030443, MoveFile=3.895357, UnaccountedTime=1.586646, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=15.103735, FlushAsyncLoading=0.013284, FlushStreamingFunc=0.034317, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.222791, TagPackageExports=304.899323, BeginCacheForCookedPlatformData=0.004984, SerializeImports=309.623291, GatherLocalizableTextData=177.243210, MarkNames=1.052506, SerializeSummary=0.037637, SerializeNames=1.077693, SerializeGatherableTextData=1.591355, BuildExportMap=1.565337, SortExportsNonSeekfree=63.556416, SortExportsSeekfreeConstructor=1.801137, SortExportsSeekfreeInner=413.483551, SortExportsSeekfree=0.006918, BuildDependencyMap=6.128229, SerializeImportMap=0.083581, SerializeExportMap=1.100387, SerializeDependencyMap=0.207845, SerializeStringAssetReferenceMap=0.004981, SaveThumbNailsAssetRegistryDataWorldLevelInfo=41.070740, SerializeExports=402.527008, SerializeBulkData=0.009686, MoveFile=4.603576, UnaccountedTime=2.460644, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=5.538460, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.028506, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.165775, TagPackageExports=291.675049, BeginCacheForCookedPlatformData=0.004984, SerializeImports=312.006714, GatherLocalizableTextData=174.047501, MarkNames=1.140516, SerializeSummary=0.025187, SerializeNames=1.071326, SerializeGatherableTextData=1.514412, BuildExportMap=1.537386, SortExportsNonSeekfree=61.534706, SortExportsSeekfreeConstructor=0.953704, SortExportsSeekfreeInner=404.778992, SortExportsSeekfree=0.006642, BuildDependencyMap=3.742032, SerializeImportMap=0.063930, SerializeExportMap=1.101218, SerializeDependencyMap=0.350375, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=38.339977, SerializeExports=390.433014, SerializeBulkData=0.009410, MoveFile=4.561786, UnaccountedTime=2.345238, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/Player/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=5.609587, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.105999, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.166055, TagPackageExports=299.656158, BeginCacheForCookedPlatformData=0.004981, SerializeImports=316.559631, GatherLocalizableTextData=178.620911, MarkNames=1.079079, SerializeSummary=0.024352, SerializeNames=1.095407, SerializeGatherableTextData=1.594119, BuildExportMap=1.562569, SortExportsNonSeekfree=65.581726, SortExportsSeekfreeConstructor=0.985254, SortExportsSeekfreeInner=409.227295, SortExportsSeekfree=0.007197, BuildDependencyMap=3.822014, SerializeImportMap=0.061162, SerializeExportMap=1.113948, SerializeDependencyMap=0.255447, SerializeStringAssetReferenceMap=0.004705, SaveThumbNailsAssetRegistryDataWorldLevelInfo=39.058720, SerializeExports=396.778503, SerializeBulkData=0.009965, MoveFile=4.597489, UnaccountedTime=2.323650, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Saved/Autosaves/Game/Maps/UEDPCMainMenu.umap, AutoPackageBackupDelegate=8.341454, FlushAsyncLoading=0.008859, FlushStreamingFunc=0.060607, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=84.769012, TagPackageExports=1.760449, BeginCacheForCookedPlatformData=0.002768, SerializeImports=2.242010, GatherLocalizableTextData=2.709452, MarkNames=0.031825, SerializeSummary=0.013839, SerializeNames=0.221126, SerializeGatherableTextData=0.011902, BuildExportMap=0.123434, SortExportsNonSeekfree=0.246037, SortExportsSeekfreeConstructor=0.047877, SortExportsSeekfreeInner=7.076677, SortExportsSeekfree=0.003874, BuildDependencyMap=0.043176, SerializeImportMap=0.014946, SerializeExportMap=0.018265, SerializeDependencyMap=0.003599, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.679713, SerializeExports=2.827350, SerializeBulkData=0.006367, MoveFile=4.156336, UnaccountedTime=0.139762, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/MainMenu.umap, AutoPackageBackupDelegate=5.636156, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.054244, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=84.860619, TagPackageExports=1.649469, BeginCacheForCookedPlatformData=0.002217, SerializeImports=2.272174, GatherLocalizableTextData=2.083980, MarkNames=0.832487, SerializeSummary=0.019927, SerializeNames=0.319101, SerializeGatherableTextData=0.011347, BuildExportMap=0.110701, SortExportsNonSeekfree=0.222236, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=6.648257, SortExportsSeekfree=0.004150, BuildDependencyMap=0.043727, SerializeImportMap=0.012454, SerializeExportMap=0.017438, SerializeDependencyMap=0.004705, SerializeStringAssetReferenceMap=0.001937, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.635434, SerializeExports=2.705302, SerializeBulkData=0.006363, MoveFile=4.378296, UnaccountedTime=1.408692, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.231428, FlushAsyncLoading=0.014391, FlushStreamingFunc=0.078876, BlockTillAllRequestsFinished=0.009965, ResetLoadersForSaveUnMarkAllObjects=0.275373, TagPackageExports=47.623516, BeginCacheForCookedPlatformData=0.006918, SerializeImports=52.332260, GatherLocalizableTextData=69.939819, MarkNames=1.346145, SerializeSummary=0.022419, SerializeNames=0.455264, SerializeGatherableTextData=0.629898, BuildExportMap=0.445578, SortExportsNonSeekfree=9.509094, SortExportsSeekfreeConstructor=0.067253, SortExportsSeekfreeInner=58.057255, SortExportsSeekfree=0.009410, BuildDependencyMap=0.529710, SerializeImportMap=0.033211, SerializeExportMap=0.286445, SerializeDependencyMap=0.070572, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.429065, SerializeExports=73.969673, SerializeBulkData=0.013284, MoveFile=4.067775, UnaccountedTime=1.656111, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/MainMenu.umap, AutoPackageBackupDelegate=8.718952, FlushAsyncLoading=0.006642, FlushStreamingFunc=0.052307, BlockTillAllRequestsFinished=0.006367, ResetLoadersForSaveUnMarkAllObjects=85.224831, TagPackageExports=1.695689, BeginCacheForCookedPlatformData=0.002492, SerializeImports=2.292931, GatherLocalizableTextData=2.096988, MarkNames=0.026844, SerializeSummary=0.012178, SerializeNames=0.239946, SerializeGatherableTextData=0.009134, BuildExportMap=1.201957, SortExportsNonSeekfree=0.215869, SortExportsSeekfreeConstructor=0.063930, SortExportsSeekfreeInner=7.268194, SortExportsSeekfree=0.006642, BuildDependencyMap=0.047326, SerializeImportMap=0.012729, SerializeExportMap=0.017159, SerializeDependencyMap=0.004981, SerializeStringAssetReferenceMap=0.001661, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.701856, SerializeExports=2.715819, SerializeBulkData=0.005811, MoveFile=4.304401, UnaccountedTime=1.439691, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.516596, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.082474, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.174910, TagPackageExports=48.937557, BeginCacheForCookedPlatformData=0.007473, SerializeImports=53.592609, GatherLocalizableTextData=70.919815, MarkNames=1.111735, SerializeSummary=0.020202, SerializeNames=0.460524, SerializeGatherableTextData=0.634879, BuildExportMap=0.443920, SortExportsNonSeekfree=9.616199, SortExportsSeekfreeConstructor=0.012454, SortExportsSeekfreeInner=57.717949, SortExportsSeekfree=0.009410, BuildDependencyMap=0.509508, SerializeImportMap=0.031274, SerializeExportMap=0.291701, SerializeDependencyMap=0.054523, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.808022, SerializeExports=70.400063, SerializeBulkData=0.011627, MoveFile=3.899228, UnaccountedTime=1.601871, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.464569, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.117343, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.158858, TagPackageExports=48.783958, BeginCacheForCookedPlatformData=0.007469, SerializeImports=52.146278, GatherLocalizableTextData=70.065186, MarkNames=1.138024, SerializeSummary=0.022143, SerializeNames=0.461075, SerializeGatherableTextData=0.597242, BuildExportMap=0.451114, SortExportsNonSeekfree=9.478927, SortExportsSeekfreeConstructor=0.065036, SortExportsSeekfreeInner=57.150322, SortExportsSeekfree=0.008579, BuildDependencyMap=0.525840, SerializeImportMap=0.033211, SerializeExportMap=0.284784, SerializeDependencyMap=0.056181, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.063469, SerializeExports=72.902504, SerializeBulkData=0.011899, MoveFile=4.330970, UnaccountedTime=1.575578, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
SavePackageTransactionIdFF7759D244120EEFB6EC52A0147938E9_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=5.862545, FlushAsyncLoading=0.004981, FlushStreamingFunc=0.063378, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.190686, TagPackageExports=50.704376, BeginCacheForCookedPlatformData=0.007473, SerializeImports=54.164944, GatherLocalizableTextData=85.535629, MarkNames=1.067173, SerializeSummary=0.021864, SerializeNames=0.460524, SerializeGatherableTextData=0.821140, BuildExportMap=0.473253, SortExportsNonSeekfree=10.469165, SortExportsSeekfreeConstructor=0.063099, SortExportsSeekfreeInner=60.549728, SortExportsSeekfree=0.009410, BuildDependencyMap=0.553235, SerializeImportMap=0.034321, SerializeExportMap=0.312459, SerializeDependencyMap=0.123434, SerializeStringAssetReferenceMap=0.005811, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.398622, SerializeExports=76.517227, SerializeBulkData=0.012729, MoveFile=3.789078, UnaccountedTime=1.579452, RunGuid=RunID75ACA7574E4E523652AFD7A0B495F3A0
