CookerStat, GenerateAssetRegistry=0.021033, Initialize=0.114854, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/BlueprintDialogues/Blueprints/BPC_Dialogue.uasset, AutoPackageBackupDelegate=16.899332, FlushAsyncLoading=0.015777, FlushStreamingFunc=0.074722, BlockTillAllRequestsFinished=0.015777, ResetLoadersForSaveUnMarkAllObjects=1.295500, TagPackageExports=120.654671, BeginCacheForCookedPlatformData=0.004705, SerializeImports=136.205643, GatherLocalizableTextData=116.309036, MarkNames=1.561187, SerializeSummary=0.039022, SerializeNames=0.824459, SerializeGatherableTextData=0.768274, BuildExportMap=1.022343, SortExportsNonSeekfree=41.292133, SortExportsSeekfreeConstructor=0.099909, SortExportsSeekfreeInner=138.379013, SortExportsSeekfree=0.008024, BuildDependencyMap=1.363583, SerializeImportMap=0.061717, SerializeExportMap=0.756927, SerializeDependencyMap=0.170760, SerializeStringAssetReferenceMap=0.004981, SaveThumbNailsAssetRegistryDataWorldLevelInfo=22.550709, SerializeExports=186.100494, SerializeBulkData=0.027955, MoveFile=4.673321, UnaccountedTime=2.078995, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=10.017492, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.076659, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=77.791115, TagPackageExports=1.141623, BeginCacheForCookedPlatformData=0.002213, SerializeImports=2.178907, GatherLocalizableTextData=10.423776, MarkNames=0.942081, SerializeSummary=0.021309, SerializeNames=0.518367, SerializeGatherableTextData=0.041511, BuildExportMap=0.328790, SortExportsNonSeekfree=0.533033, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=26.709255, SortExportsSeekfree=0.006091, BuildDependencyMap=0.106826, SerializeImportMap=0.059228, SerializeExportMap=0.037361, SerializeDependencyMap=0.013284, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.146048, SerializeExports=5.235691, SerializeBulkData=150.331863, MoveFile=4.523039, UnaccountedTime=3.979489, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=7.352046, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.102401, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.156645, TagPackageExports=59.418053, BeginCacheForCookedPlatformData=0.007749, SerializeImports=60.818165, GatherLocalizableTextData=41.263630, MarkNames=0.364210, SerializeSummary=0.021037, SerializeNames=0.610802, SerializeGatherableTextData=0.373065, BuildExportMap=0.617724, SortExportsNonSeekfree=11.382181, SortExportsSeekfreeConstructor=0.014670, SortExportsSeekfreeInner=80.901306, SortExportsSeekfree=0.009134, BuildDependencyMap=0.448622, SerializeImportMap=0.049263, SerializeExportMap=0.268452, SerializeDependencyMap=0.052586, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.442915, SerializeExports=82.765816, SerializeBulkData=0.011902, MoveFile=4.409291, UnaccountedTime=1.680747, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=7.689968, FlushAsyncLoading=0.004150, FlushStreamingFunc=0.080537, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=75.574562, TagPackageExports=1.144391, BeginCacheForCookedPlatformData=0.002213, SerializeImports=2.253354, GatherLocalizableTextData=10.349051, MarkNames=0.063099, SerializeSummary=0.014670, SerializeNames=0.471316, SerializeGatherableTextData=0.034872, BuildExportMap=0.316884, SortExportsNonSeekfree=0.533033, SortExportsSeekfreeConstructor=0.048712, SortExportsSeekfreeInner=27.113598, SortExportsSeekfree=0.006091, BuildDependencyMap=0.839401, SerializeImportMap=0.059504, SerializeExportMap=0.038467, SerializeDependencyMap=0.012178, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.105644, SerializeExports=5.286891, SerializeBulkData=147.858215, MoveFile=4.420362, UnaccountedTime=1.399562, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=7.212009, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.047877, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.174358, TagPackageExports=57.054546, BeginCacheForCookedPlatformData=0.007473, SerializeImports=60.700821, GatherLocalizableTextData=41.332539, MarkNames=0.327125, SerializeSummary=0.018544, SerializeNames=0.642352, SerializeGatherableTextData=0.358678, BuildExportMap=0.613295, SortExportsNonSeekfree=11.774067, SortExportsSeekfreeConstructor=0.015222, SortExportsSeekfreeInner=83.066101, SortExportsSeekfree=0.009410, BuildDependencyMap=0.451945, SerializeImportMap=0.048432, SerializeExportMap=0.269007, SerializeDependencyMap=0.048984, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.653605, SerializeExports=86.133125, SerializeBulkData=0.013009, MoveFile=4.322667, UnaccountedTime=1.836557, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=36.154976, FlushAsyncLoading=0.013005, FlushStreamingFunc=0.063654, BlockTillAllRequestsFinished=0.008028, ResetLoadersForSaveUnMarkAllObjects=81.171425, TagPackageExports=1.115885, BeginCacheForCookedPlatformData=0.002488, SerializeImports=2.090622, GatherLocalizableTextData=9.832069, MarkNames=0.107381, SerializeSummary=0.019927, SerializeNames=0.503697, SerializeGatherableTextData=0.036530, BuildExportMap=0.309970, SortExportsNonSeekfree=0.524729, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=21.556597, SortExportsSeekfree=0.006642, BuildDependencyMap=0.102956, SerializeImportMap=0.059776, SerializeExportMap=0.036258, SerializeDependencyMap=0.011623, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.094572, SerializeExports=5.103122, SerializeBulkData=152.678497, MoveFile=4.996844, UnaccountedTime=1.830470, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=9.895164, FlushAsyncLoading=0.010796, FlushStreamingFunc=0.051752, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.199266, TagPackageExports=64.247459, BeginCacheForCookedPlatformData=0.007473, SerializeImports=67.466415, GatherLocalizableTextData=45.551147, MarkNames=0.313841, SerializeSummary=0.019651, SerializeNames=0.454713, SerializeGatherableTextData=0.428140, BuildExportMap=0.532206, SortExportsNonSeekfree=12.353875, SortExportsSeekfreeConstructor=0.022694, SortExportsSeekfreeInner=88.628639, SortExportsSeekfree=0.009131, BuildDependencyMap=0.494014, SerializeImportMap=0.029612, SerializeExportMap=0.257108, SerializeDependencyMap=0.067253, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.689028, SerializeExports=91.147408, SerializeBulkData=0.011899, MoveFile=4.841585, UnaccountedTime=1.689050, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=6.354891, FlushAsyncLoading=0.006367, FlushStreamingFunc=0.057012, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=75.660637, TagPackageExports=1.114778, BeginCacheForCookedPlatformData=0.002492, SerializeImports=2.144311, GatherLocalizableTextData=10.756712, MarkNames=0.098526, SerializeSummary=0.017434, SerializeNames=0.505082, SerializeGatherableTextData=0.035148, BuildExportMap=0.333216, SortExportsNonSeekfree=0.533584, SortExportsSeekfreeConstructor=0.060610, SortExportsSeekfreeInner=28.327179, SortExportsSeekfree=0.006642, BuildDependencyMap=1.081843, SerializeImportMap=0.061993, SerializeExportMap=0.039022, SerializeDependencyMap=0.011347, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.218561, SerializeExports=5.452387, SerializeBulkData=154.423721, MoveFile=4.206982, UnaccountedTime=1.336459, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=6.525099, FlushAsyncLoading=0.005260, FlushStreamingFunc=0.113744, BlockTillAllRequestsFinished=0.005815, ResetLoadersForSaveUnMarkAllObjects=75.292549, TagPackageExports=1.144391, BeginCacheForCookedPlatformData=0.002488, SerializeImports=2.618954, GatherLocalizableTextData=10.409101, MarkNames=0.069745, SerializeSummary=0.016883, SerializeNames=0.473529, SerializeGatherableTextData=0.035148, BuildExportMap=0.337645, SortExportsNonSeekfree=0.516426, SortExportsSeekfreeConstructor=0.053968, SortExportsSeekfreeInner=27.934462, SortExportsSeekfree=0.006918, BuildDependencyMap=0.939589, SerializeImportMap=0.058670, SerializeExportMap=0.038195, SerializeDependencyMap=0.011347, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.212470, SerializeExports=5.487814, SerializeBulkData=149.734360, MoveFile=5.038358, UnaccountedTime=1.322344, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=5.840402, FlushAsyncLoading=0.006363, FlushStreamingFunc=0.035148, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.178508, TagPackageExports=63.604557, BeginCacheForCookedPlatformData=0.007749, SerializeImports=70.895439, GatherLocalizableTextData=44.754642, MarkNames=0.362273, SerializeSummary=0.022970, SerializeNames=0.640415, SerializeGatherableTextData=0.371963, BuildExportMap=0.670027, SortExportsNonSeekfree=12.591612, SortExportsSeekfreeConstructor=0.022419, SortExportsSeekfreeInner=90.483459, SortExportsSeekfree=0.009689, BuildDependencyMap=0.569012, SerializeImportMap=0.052858, SerializeExportMap=0.296131, SerializeDependencyMap=0.075832, SerializeStringAssetReferenceMap=0.003319, SaveThumbNailsAssetRegistryDataWorldLevelInfo=13.467822, SerializeExports=89.764175, SerializeBulkData=0.012178, MoveFile=4.414271, UnaccountedTime=1.681577, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
SavePackageTransactionIdD329F9AE411FBB62C7E93292DD354B7B_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap_DialogueTesting.umap, AutoPackageBackupDelegate=6.189391, FlushAsyncLoading=0.006087, FlushStreamingFunc=0.057567, BlockTillAllRequestsFinished=0.007473, ResetLoadersForSaveUnMarkAllObjects=75.853264, TagPackageExports=1.164317, BeginCacheForCookedPlatformData=0.002213, SerializeImports=3.058165, GatherLocalizableTextData=11.692151, MarkNames=0.107381, SerializeSummary=0.029612, SerializeNames=0.458032, SerializeGatherableTextData=0.036810, BuildExportMap=0.391886, SortExportsNonSeekfree=0.583407, SortExportsSeekfreeConstructor=0.062268, SortExportsSeekfreeInner=38.044113, SortExportsSeekfree=0.009410, BuildDependencyMap=1.246516, SerializeImportMap=0.061441, SerializeExportMap=0.039022, SerializeDependencyMap=0.009686, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.188114, SerializeExports=5.534034, SerializeBulkData=153.349350, MoveFile=5.015112, UnaccountedTime=1.659989, RunGuid=RunID36D76B3C4066010051EABEB140F9559D
