CookerStat, GenerateAssetRegistry=0.022974, Initialize=0.127308, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=14.421526, FlushAsyncLoading=0.015501, FlushStreamingFunc=0.065312, BlockTillAllRequestsFinished=0.008028, ResetLoadersForSaveUnMarkAllObjects=0.385799, TagPackageExports=22.220812, BeginCacheForCookedPlatformData=0.005260, SerializeImports=23.917887, GatherLocalizableTextData=39.840816, MarkNames=0.124265, SerializeSummary=0.019651, SerializeNames=0.368640, SerializeGatherableTextData=0.394933, BuildExportMap=0.396591, SortExportsNonSeekfree=4.726455, SortExportsSeekfreeConstructor=0.064485, SortExportsSeekfreeInner=27.845345, SortExportsSeekfree=0.008855, BuildDependencyMap=0.272330, SerializeImportMap=0.041790, SerializeExportMap=0.171315, SerializeDependencyMap=0.034593, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.471363, SerializeExports=37.653885, SerializeBulkData=0.034593, MoveFile=4.207537, UnaccountedTime=1.712017, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_11, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.664153, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.105169, BlockTillAllRequestsFinished=0.004705, ResetLoadersForSaveUnMarkAllObjects=0.157200, TagPackageExports=27.500782, BeginCacheForCookedPlatformData=0.005811, SerializeImports=30.199163, GatherLocalizableTextData=88.872742, MarkNames=0.146683, SerializeSummary=0.027400, SerializeNames=0.392441, SerializeGatherableTextData=0.853516, BuildExportMap=0.389397, SortExportsNonSeekfree=5.120557, SortExportsSeekfreeConstructor=0.065871, SortExportsSeekfreeInner=33.399853, SortExportsSeekfree=0.008859, BuildDependencyMap=1.112837, SerializeImportMap=0.028506, SerializeExportMap=0.176571, SerializeDependencyMap=0.089116, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.775239, SerializeExports=44.114223, SerializeBulkData=0.007473, MoveFile=4.071649, UnaccountedTime=1.428895, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_12, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=16.282715, FlushAsyncLoading=0.012454, FlushStreamingFunc=0.069465, BlockTillAllRequestsFinished=0.007752, ResetLoadersForSaveUnMarkAllObjects=0.427864, TagPackageExports=28.185759, BeginCacheForCookedPlatformData=0.006087, SerializeImports=29.253483, GatherLocalizableTextData=41.697861, MarkNames=0.190131, SerializeSummary=0.022419, SerializeNames=0.434231, SerializeGatherableTextData=0.475470, BuildExportMap=0.417624, SortExportsNonSeekfree=5.572226, SortExportsSeekfreeConstructor=0.065591, SortExportsSeekfreeInner=32.940441, SortExportsSeekfree=0.007197, BuildDependencyMap=0.298344, SerializeImportMap=0.030722, SerializeExportMap=0.181552, SerializeDependencyMap=0.036534, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.735941, SerializeExports=44.667740, SerializeBulkData=0.010237, MoveFile=4.109561, UnaccountedTime=1.821064, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_13, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.569777, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.078324, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.157751, TagPackageExports=27.129099, BeginCacheForCookedPlatformData=0.007197, SerializeImports=29.676367, GatherLocalizableTextData=42.616692, MarkNames=0.138655, SerializeSummary=0.014670, SerializeNames=0.395764, SerializeGatherableTextData=0.433400, BuildExportMap=0.384692, SortExportsNonSeekfree=5.077381, SortExportsSeekfreeConstructor=0.051755, SortExportsSeekfreeInner=31.733501, SortExportsSeekfree=0.006922, BuildDependencyMap=0.277307, SerializeImportMap=0.032105, SerializeExportMap=0.177402, SerializeDependencyMap=0.039022, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.549684, SerializeExports=43.875660, SerializeBulkData=0.008300, MoveFile=3.864355, UnaccountedTime=1.441907, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_14, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.863971, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.060610, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.205629, TagPackageExports=26.416727, BeginCacheForCookedPlatformData=0.005536, SerializeImports=30.454054, GatherLocalizableTextData=42.407745, MarkNames=0.128139, SerializeSummary=0.016879, SerializeNames=0.408772, SerializeGatherableTextData=0.453603, BuildExportMap=0.385247, SortExportsNonSeekfree=5.385414, SortExportsSeekfreeConstructor=0.050370, SortExportsSeekfreeInner=31.841160, SortExportsSeekfree=0.007473, BuildDependencyMap=0.298623, SerializeImportMap=0.032935, SerializeExportMap=0.206735, SerializeDependencyMap=0.036530, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.530864, SerializeExports=44.138027, SerializeBulkData=0.009965, MoveFile=4.277278, UnaccountedTime=1.395408, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_15, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.661941, FlushAsyncLoading=0.004705, FlushStreamingFunc=0.061993, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.169929, TagPackageExports=28.420725, BeginCacheForCookedPlatformData=0.007473, SerializeImports=30.368813, GatherLocalizableTextData=52.397835, MarkNames=0.210058, SerializeSummary=0.018820, SerializeNames=0.414029, SerializeGatherableTextData=0.605546, BuildExportMap=0.392992, SortExportsNonSeekfree=5.276095, SortExportsSeekfreeConstructor=0.062823, SortExportsSeekfreeInner=34.273857, SortExportsSeekfree=0.007197, BuildDependencyMap=0.311073, SerializeImportMap=0.035979, SerializeExportMap=0.179060, SerializeDependencyMap=0.047602, SerializeStringAssetReferenceMap=0.005256, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.602469, SerializeExports=44.428341, SerializeBulkData=0.009689, MoveFile=4.514460, UnaccountedTime=1.599379, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_16, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=16.062975, FlushAsyncLoading=0.014942, FlushStreamingFunc=0.074450, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=0.197329, TagPackageExports=33.729198, BeginCacheForCookedPlatformData=0.007749, SerializeImports=36.355896, GatherLocalizableTextData=44.904366, MarkNames=0.184871, SerializeSummary=0.019375, SerializeNames=0.404064, SerializeGatherableTextData=0.454433, BuildExportMap=0.411261, SortExportsNonSeekfree=6.013099, SortExportsSeekfreeConstructor=0.056736, SortExportsSeekfreeInner=39.023556, SortExportsSeekfree=0.007749, BuildDependencyMap=1.174834, SerializeImportMap=0.043452, SerializeExportMap=0.203691, SerializeDependencyMap=0.040960, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.334010, SerializeExports=49.621136, SerializeBulkData=0.010241, MoveFile=3.652915, UnaccountedTime=1.425851, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_17, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.392654, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.094097, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.180170, TagPackageExports=31.320583, BeginCacheForCookedPlatformData=0.006918, SerializeImports=36.230804, GatherLocalizableTextData=45.072910, MarkNames=0.141423, SerializeSummary=0.030719, SerializeNames=0.391610, SerializeGatherableTextData=0.427313, BuildExportMap=0.400469, SortExportsNonSeekfree=5.977120, SortExportsSeekfreeConstructor=0.053134, SortExportsSeekfreeInner=38.145134, SortExportsSeekfree=0.007197, BuildDependencyMap=1.302417, SerializeImportMap=0.036255, SerializeExportMap=0.201203, SerializeDependencyMap=0.041790, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.000798, SerializeExports=49.669842, SerializeBulkData=0.009965, MoveFile=3.701899, UnaccountedTime=1.510542, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_18, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.917583, FlushAsyncLoading=0.004154, FlushStreamingFunc=0.062544, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.192620, TagPackageExports=29.987167, BeginCacheForCookedPlatformData=0.006367, SerializeImports=34.918976, GatherLocalizableTextData=42.930534, MarkNames=0.150554, SerializeSummary=0.017434, SerializeNames=0.395488, SerializeGatherableTextData=0.419009, BuildExportMap=0.393271, SortExportsNonSeekfree=5.769826, SortExportsSeekfreeConstructor=0.054248, SortExportsSeekfreeInner=37.380451, SortExportsSeekfree=0.008028, BuildDependencyMap=1.144666, SerializeImportMap=0.039302, SerializeExportMap=0.194006, SerializeDependencyMap=0.041790, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.995538, SerializeExports=50.291161, SerializeBulkData=0.012454, MoveFile=4.601914, UnaccountedTime=1.447715, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_19, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.884727, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.067808, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.181273, TagPackageExports=31.680643, BeginCacheForCookedPlatformData=0.006363, SerializeImports=35.905338, GatherLocalizableTextData=44.705933, MarkNames=0.166606, SerializeSummary=0.017714, SerializeNames=0.401296, SerializeGatherableTextData=0.416797, BuildExportMap=0.397701, SortExportsNonSeekfree=5.880251, SortExportsSeekfreeConstructor=0.053693, SortExportsSeekfreeInner=37.486450, SortExportsSeekfree=0.007197, BuildDependencyMap=1.169298, SerializeImportMap=0.031553, SerializeExportMap=0.198711, SerializeDependencyMap=0.041790, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.069157, SerializeExports=50.660358, SerializeBulkData=0.009961, MoveFile=4.226078, UnaccountedTime=1.599103, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_20, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.749671, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.061162, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.183214, TagPackageExports=29.896114, BeginCacheForCookedPlatformData=0.006642, SerializeImports=35.566864, GatherLocalizableTextData=43.175465, MarkNames=0.151936, SerializeSummary=0.016332, SerializeNames=0.389948, SerializeGatherableTextData=0.432849, BuildExportMap=0.399083, SortExportsNonSeekfree=5.884960, SortExportsSeekfreeConstructor=0.054799, SortExportsSeekfreeInner=37.373531, SortExportsSeekfree=0.007194, BuildDependencyMap=1.143560, SerializeImportMap=0.032935, SerializeExportMap=0.196498, SerializeDependencyMap=0.043176, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.935207, SerializeExports=50.655926, SerializeBulkData=0.010241, MoveFile=4.422296, UnaccountedTime=1.514968, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
SavePackageTransactionId39565C184B95D08093A9AC98C88F0866_21, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=8.727808, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.060059, BlockTillAllRequestsFinished=0.005532, ResetLoadersForSaveUnMarkAllObjects=0.174634, TagPackageExports=31.563572, BeginCacheForCookedPlatformData=0.005536, SerializeImports=36.814484, GatherLocalizableTextData=44.865620, MarkNames=0.193175, SerializeSummary=0.020202, SerializeNames=0.391889, SerializeGatherableTextData=0.441149, BuildExportMap=0.394378, SortExportsNonSeekfree=5.951107, SortExportsSeekfreeConstructor=0.063654, SortExportsSeekfreeInner=39.189610, SortExportsSeekfree=0.007473, BuildDependencyMap=1.173727, SerializeImportMap=0.049818, SerializeExportMap=0.200648, SerializeDependencyMap=0.042621, SerializeStringAssetReferenceMap=0.003599, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.153844, SerializeExports=48.533482, SerializeBulkData=0.010792, MoveFile=3.701899, UnaccountedTime=1.458786, RunGuid=RunID69B716BA41C28B0DC8F97691524752EF
